method,condition,seed,attack_level,total_reward,success,final_distance,episode_length,action_smoothness,action_magnitude,safety_violation,recovery_used,episode_idx
sac_her,action_clipping,0,0.3,-8.0,1.0,0.0219049635365189,50,0.022032059729099274,0.3601703643798828,0.0,0.0,0
sac_her_recovery,action_clipping,0,0.3,-8.0,1.0,0.02198100345711435,50,0.06377359479665756,0.3064759075641632,0.0,1.0,0
sac_her,action_clipping,0,0.3,-8.0,1.0,0.01301454269516238,50,0.025647005066275597,0.3688972592353821,0.0,0.0,1
sac_her_recovery,action_clipping,0,0.3,-8.0,1.0,0.012913999655749167,50,0.05720246210694313,0.3593705892562866,0.0,1.0,1
sac_her,action_clipping,0,0.3,-5.0,1.0,0.016036559010669898,50,0.0190377589315176,0.33797377347946167,0.0,0.0,2
sac_her_recovery,action_clipping,0,0.3,-5.0,1.0,0.015973369612567952,50,0.1275569647550583,0.3084176778793335,0.0,1.0,2
sac_her,action_clipping,0,0.3,-7.0,1.0,0.01670393708019222,50,0.02326694130897522,0.3532102704048157,0.0,0.0,3
sac_her_recovery,action_clipping,0,0.3,-7.0,1.0,0.01670393708019222,50,0.02326694130897522,0.3532102704048157,0.0,0.0,3
sac_her,action_clipping,0,0.3,-10.0,1.0,0.011299856338235145,50,0.02214954048395157,0.364900678396225,0.0,0.0,4
sac_her_recovery,action_clipping,0,0.3,-10.0,1.0,0.011299902708590692,50,0.036118194460868835,0.3601059019565582,0.0,1.0,4
sac_her,action_clipping,0,0.3,-5.0,1.0,0.023030909956931994,50,0.029184434562921524,0.14407901465892792,0.0,0.0,5
sac_her_recovery,action_clipping,0,0.3,-5.0,1.0,0.023030940351234555,50,0.0441005602478981,0.1475931704044342,0.0,1.0,5
sac_her,action_clipping,0,0.3,0.0,1.0,0.026709203332176717,50,0.021937137469649315,0.11225036531686783,0.0,0.0,6
sac_her_recovery,action_clipping,0,0.3,0.0,1.0,0.02675190750612314,50,0.05223524942994118,0.11973214149475098,0.0,1.0,6
sac_her,action_clipping,0,0.3,-7.0,1.0,0.015070587747361225,50,0.02689538151025772,0.3490352928638458,0.0,0.0,7
sac_her_recovery,action_clipping,0,0.3,-7.0,1.0,0.015070674698291651,50,0.059988297522068024,0.34049078822135925,0.0,1.0,7
sac_her,action_clipping,0,0.3,-9.0,1.0,0.02369620817958357,50,0.0288754403591156,0.18184997141361237,0.0,0.0,8
sac_her_recovery,action_clipping,0,0.3,-9.0,1.0,0.023696451981671116,50,0.043584875762462616,0.18540702760219574,0.0,1.0,8
sac_her,action_clipping,0,0.3,-6.0,1.0,0.018637531830495012,50,0.023345282301306725,0.1355362832546234,0.0,0.0,9
sac_her_recovery,action_clipping,0,0.3,-6.0,1.0,0.018637946166415748,50,0.04520583525300026,0.1405419409275055,0.0,1.0,9
sac_plain,action_clipping,0,0.3,-8.0,1.0,0.0219049635365189,50,0.022032059729099274,0.3601703643798828,0.0,0.0,0
sac_plain_recovery,action_clipping,0,0.3,-8.0,1.0,0.02198100345711435,50,0.06377359479665756,0.3064759075641632,0.0,1.0,0
sac_plain,action_clipping,0,0.3,-8.0,1.0,0.01301454269516238,50,0.025647005066275597,0.3688972592353821,0.0,0.0,1
sac_plain_recovery,action_clipping,0,0.3,-8.0,1.0,0.012913999655749167,50,0.05720246210694313,0.3593705892562866,0.0,1.0,1
sac_plain,action_clipping,0,0.3,-5.0,1.0,0.016036559010669898,50,0.0190377589315176,0.33797377347946167,0.0,0.0,2
sac_plain_recovery,action_clipping,0,0.3,-5.0,1.0,0.015973369612567952,50,0.1275569647550583,0.3084176778793335,0.0,1.0,2
sac_plain,action_clipping,0,0.3,-7.0,1.0,0.01670393708019222,50,0.02326694130897522,0.3532102704048157,0.0,0.0,3
sac_plain_recovery,action_clipping,0,0.3,-7.0,1.0,0.01670393708019222,50,0.02326694130897522,0.3532102704048157,0.0,0.0,3
sac_plain,action_clipping,0,0.3,-10.0,1.0,0.011299856338235145,50,0.02214954048395157,0.364900678396225,0.0,0.0,4
sac_plain_recovery,action_clipping,0,0.3,-10.0,1.0,0.011299902708590692,50,0.036118194460868835,0.3601059019565582,0.0,1.0,4
sac_plain,action_clipping,0,0.3,-5.0,1.0,0.023030909956931994,50,0.029184434562921524,0.14407901465892792,0.0,0.0,5
sac_plain_recovery,action_clipping,0,0.3,-5.0,1.0,0.023030940351234555,50,0.0441005602478981,0.1475931704044342,0.0,1.0,5
sac_plain,action_clipping,0,0.3,0.0,1.0,0.026709203332176717,50,0.021937137469649315,0.11225036531686783,0.0,0.0,6
sac_plain_recovery,action_clipping,0,0.3,0.0,1.0,0.02675190750612314,50,0.05223524942994118,0.11973214149475098,0.0,1.0,6
sac_plain,action_clipping,0,0.3,-7.0,1.0,0.015070587747361225,50,0.02689538151025772,0.3490352928638458,0.0,0.0,7
sac_plain_recovery,action_clipping,0,0.3,-7.0,1.0,0.015070674698291651,50,0.059988297522068024,0.34049078822135925,0.0,1.0,7
sac_plain,action_clipping,0,0.3,-9.0,1.0,0.02369620817958357,50,0.0288754403591156,0.18184997141361237,0.0,0.0,8
sac_plain_recovery,action_clipping,0,0.3,-9.0,1.0,0.023696451981671116,50,0.043584875762462616,0.18540702760219574,0.0,1.0,8
sac_plain,action_clipping,0,0.3,-6.0,1.0,0.018637531830495012,50,0.023345282301306725,0.1355362832546234,0.0,0.0,9
sac_plain_recovery,action_clipping,0,0.3,-6.0,1.0,0.018637946166415748,50,0.04520583525300026,0.1405419409275055,0.0,1.0,9
random,action_clipping,1,0.3,-50.0,0.0,0.15996732339373732,50,0.7768936157226562,0.5217610597610474,0.0,0.0,0
random_recovery,action_clipping,1,0.3,-7.0,1.0,0.008055219223802474,50,0.18643495440483093,0.1721733808517456,0.0,1.0,0
random,action_clipping,1,0.3,-50.0,0.0,0.1468564315542138,50,0.6913029551506042,0.5129826068878174,0.0,0.0,1
random_recovery,action_clipping,1,0.3,-7.0,1.0,0.0016175680288705834,50,0.16614963114261627,0.19769182801246643,0.0,1.0,1
random,action_clipping,1,0.3,-50.0,0.0,0.13320025692996393,50,0.7780053019523621,0.5358180403709412,0.0,0.0,2
random_recovery,action_clipping,1,0.3,-6.0,1.0,0.016897377615384148,50,0.29144468903541565,0.24671876430511475,0.0,1.0,2
random,action_clipping,1,0.3,-39.0,1.0,0.046728086365705364,50,0.7182299494743347,0.5339769124984741,0.0,0.0,3
random_recovery,action_clipping,1,0.3,-7.0,1.0,0.01249249755784073,50,0.2023477554321289,0.20789223909378052,0.0,1.0,3
random,action_clipping,1,0.3,-50.0,0.0,0.2284810040324147,50,0.6863870620727539,0.5138676166534424,0.0,0.0,4
random_recovery,action_clipping,1,0.3,-7.0,1.0,0.0018402840736403785,50,0.17132407426834106,0.19350087642669678,0.0,1.0,4
random,action_clipping,1,0.3,-50.0,0.0,0.22816422567174655,50,0.663695216178894,0.5477724075317383,0.0,0.0,5
random_recovery,action_clipping,1,0.3,-8.0,1.0,0.009546406245907135,50,0.21166592836380005,0.22478264570236206,0.0,1.0,5
random,action_clipping,1,0.3,-50.0,0.0,0.2040988917392452,50,0.6904106140136719,0.5355647802352905,0.0,0.0,6
random_recovery,action_clipping,1,0.3,-9.0,1.0,0.001616040796515974,50,0.22333747148513794,0.2811741828918457,0.0,1.0,6
random,action_clipping,1,0.3,-27.0,1.0,0.050333946638380235,50,0.7185754776000977,0.5299906134605408,0.0,0.0,7
random_recovery,action_clipping,1,0.3,0.0,1.0,0.01001408877658714,50,0.18893299996852875,0.15111631155014038,0.0,1.0,7
random,action_clipping,1,0.3,-50.0,0.0,0.16457496854213727,50,0.7706924676895142,0.5274055004119873,0.0,0.0,8
random_recovery,action_clipping,1,0.3,-7.0,1.0,0.010285782742759283,50,0.20044054090976715,0.21649688482284546,0.0,1.0,8
random,action_clipping,1,0.3,-50.0,0.0,0.1539540702428879,50,0.7556485533714294,0.5380133986473083,0.0,0.0,9
random_recovery,action_clipping,1,0.3,-6.0,1.0,0.0030156195693715835,50,0.2513841986656189,0.23643560707569122,0.0,1.0,9
rule_based,action_clipping,1,0.3,-5.0,1.0,0.0007414866526590525,50,0.010443238541483879,0.07625006884336472,0.0,0.0,0
rule_based_recovery,action_clipping,1,0.3,-5.0,1.0,0.0007414866526590525,50,0.010443238541483879,0.07625006884336472,0.0,0.0,0
rule_based,action_clipping,1,0.3,-9.0,1.0,0.0006087586198117338,50,0.012033573351800442,0.10551930218935013,0.0,0.0,1
rule_based_recovery,action_clipping,1,0.3,-9.0,1.0,0.0006087586198117338,50,0.012033573351800442,0.10551930218935013,0.0,0.0,1
rule_based,action_clipping,1,0.3,-7.0,1.0,0.0008692759328549568,50,0.010006807744503021,0.08935608714818954,0.0,0.0,2
rule_based_recovery,action_clipping,1,0.3,-7.0,1.0,0.0008692759328549568,50,0.010006807744503021,0.08935608714818954,0.0,0.0,2
rule_based,action_clipping,1,0.3,-6.0,1.0,0.0009235885233839427,50,0.011671861633658409,0.08449723571538925,0.0,0.0,3
rule_based_recovery,action_clipping,1,0.3,-6.0,1.0,0.0009235885233839427,50,0.011671861633658409,0.08449723571538925,0.0,1.0,3
rule_based,action_clipping,1,0.3,-6.0,1.0,0.0007442850145959591,50,0.012017779983580112,0.0892535150051117,0.0,0.0,4
rule_based_recovery,action_clipping,1,0.3,-6.0,1.0,0.0007442850145959591,50,0.012017779983580112,0.0892535150051117,0.0,1.0,4
rule_based,action_clipping,1,0.3,-10.0,1.0,0.005710835398324918,50,0.012183166109025478,0.1337577998638153,0.0,0.0,5
rule_based_recovery,action_clipping,1,0.3,-10.0,1.0,0.005710835398324918,50,0.012183166109025478,0.1337577998638153,0.0,0.0,5
rule_based,action_clipping,1,0.3,-11.0,1.0,0.0007394159177526621,50,0.011956845410168171,0.1426311433315277,0.0,0.0,6
rule_based_recovery,action_clipping,1,0.3,-11.0,1.0,0.0007394159177526621,50,0.011956845410168171,0.1426311433315277,0.0,0.0,6
rule_based,action_clipping,1,0.3,0.0,1.0,0.0007922266803749606,50,0.004612015560269356,0.029657144099473953,0.0,0.0,7
rule_based_recovery,action_clipping,1,0.3,0.0,1.0,0.0007922266803749606,50,0.004612015560269356,0.029657144099473953,0.0,0.0,7
rule_based,action_clipping,1,0.3,-8.0,1.0,0.0005794521995568703,50,0.011270539835095406,0.09869786351919174,0.0,0.0,8
rule_based_recovery,action_clipping,1,0.3,-8.0,1.0,0.0005794521995568703,50,0.011270539835095406,0.09869786351919174,0.0,1.0,8
rule_based,action_clipping,1,0.3,-6.0,1.0,0.000784304401800474,50,0.009726811200380325,0.079817995429039,0.0,0.0,9
rule_based_recovery,action_clipping,1,0.3,-6.0,1.0,0.000784304401800474,50,0.009726811200380325,0.079817995429039,0.0,0.0,9
sac_her,action_clipping,1,0.3,-5.0,1.0,0.02345632172071616,50,0.02401655539870262,0.13307896256446838,0.0,0.0,0
sac_her_recovery,action_clipping,1,0.3,-5.0,1.0,0.0234536650574899,50,0.050759218633174896,0.14028817415237427,0.0,1.0,0
sac_her,action_clipping,1,0.3,-8.0,1.0,0.014026508380568995,50,0.01989935152232647,0.3105444014072418,0.0,0.0,1
sac_her_recovery,action_clipping,1,0.3,-8.0,1.0,0.013789615727444833,50,0.04528748244047165,0.30397874116897583,0.0,1.0,1
sac_her,action_clipping,1,0.3,-6.0,1.0,0.015274472681744682,50,0.02561558224260807,0.34440603852272034,0.0,0.0,2
sac_her_recovery,action_clipping,1,0.3,-6.0,1.0,0.015093779860266637,50,0.13310618698596954,0.3143584132194519,0.0,1.0,2
sac_her,action_clipping,1,0.3,-5.0,1.0,0.022282777382881973,50,0.020207911729812622,0.35860562324523926,0.0,0.0,3
sac_her_recovery,action_clipping,1,0.3,-5.0,1.0,0.022161668877844053,50,0.11588577181100845,0.34007033705711365,0.0,1.0,3
sac_her,action_clipping,1,0.3,-6.0,1.0,0.030791650855927576,50,0.024483751505613327,0.14592842757701874,0.0,0.0,4
sac_her_recovery,action_clipping,1,0.3,-6.0,1.0,0.030764610459458813,50,0.05857697129249573,0.15705730020999908,0.0,1.0,4
sac_her,action_clipping,1,0.3,-10.0,1.0,0.0102141563299509,50,0.021977247670292854,0.3841951787471771,0.0,0.0,5
sac_her_recovery,action_clipping,1,0.3,-10.0,1.0,0.01015221683023427,50,0.04708803817629814,0.37370601296424866,0.0,1.0,5
sac_her,action_clipping,1,0.3,-10.0,1.0,0.007506751722352022,50,0.01562652736902237,0.3923325836658478,0.0,0.0,6
sac_her_recovery,action_clipping,1,0.3,-10.0,1.0,0.007506751722352022,50,0.01562652736902237,0.3923325836658478,0.0,0.0,6
sac_her,action_clipping,1,0.3,0.0,1.0,0.025642546062753395,50,0.01600022055208683,0.043979186564683914,0.0,0.0,7
sac_her_recovery,action_clipping,1,0.3,0.0,1.0,0.025339682447207943,50,0.03655166178941727,0.05380963906645775,0.0,1.0,7
sac_her,action_clipping,1,0.3,-7.0,1.0,0.00925448246593258,50,0.0211319662630558,0.3694536089897156,0.0,0.0,8
sac_her_recovery,action_clipping,1,0.3,-7.0,1.0,0.00907459135601845,50,0.1219857782125473,0.3306651711463928,0.0,1.0,8
sac_her,action_clipping,1,0.3,-5.0,1.0,0.01579214419569708,50,0.036469221115112305,0.34298717975616455,0.0,0.0,9
sac_her_recovery,action_clipping,1,0.3,-5.0,1.0,0.015792213384358867,50,0.06996088474988937,0.3346332609653473,0.0,1.0,9
sac_plain,action_clipping,1,0.3,-5.0,1.0,0.02345632172071616,50,0.02401655539870262,0.13307896256446838,0.0,0.0,0
sac_plain_recovery,action_clipping,1,0.3,-5.0,1.0,0.0234536650574899,50,0.050759218633174896,0.14028817415237427,0.0,1.0,0
sac_plain,action_clipping,1,0.3,-8.0,1.0,0.014026508380568995,50,0.01989935152232647,0.3105444014072418,0.0,0.0,1
sac_plain_recovery,action_clipping,1,0.3,-8.0,1.0,0.013789615727444833,50,0.04528748244047165,0.30397874116897583,0.0,1.0,1
sac_plain,action_clipping,1,0.3,-6.0,1.0,0.015274472681744682,50,0.02561558224260807,0.34440603852272034,0.0,0.0,2
sac_plain_recovery,action_clipping,1,0.3,-6.0,1.0,0.015093779860266637,50,0.13310618698596954,0.3143584132194519,0.0,1.0,2
sac_plain,action_clipping,1,0.3,-5.0,1.0,0.022282777382881973,50,0.020207911729812622,0.35860562324523926,0.0,0.0,3
sac_plain_recovery,action_clipping,1,0.3,-5.0,1.0,0.022161668877844053,50,0.11588577181100845,0.34007033705711365,0.0,1.0,3
sac_plain,action_clipping,1,0.3,-6.0,1.0,0.030791650855927576,50,0.024483751505613327,0.14592842757701874,0.0,0.0,4
sac_plain_recovery,action_clipping,1,0.3,-6.0,1.0,0.030764610459458813,50,0.05857697129249573,0.15705730020999908,0.0,1.0,4
sac_plain,action_clipping,1,0.3,-10.0,1.0,0.0102141563299509,50,0.021977247670292854,0.3841951787471771,0.0,0.0,5
sac_plain_recovery,action_clipping,1,0.3,-10.0,1.0,0.01015221683023427,50,0.04708803817629814,0.37370601296424866,0.0,1.0,5
sac_plain,action_clipping,1,0.3,-10.0,1.0,0.007506751722352022,50,0.01562652736902237,0.3923325836658478,0.0,0.0,6
sac_plain_recovery,action_clipping,1,0.3,-10.0,1.0,0.007506751722352022,50,0.01562652736902237,0.3923325836658478,0.0,0.0,6
sac_plain,action_clipping,1,0.3,0.0,1.0,0.025642546062753395,50,0.01600022055208683,0.043979186564683914,0.0,0.0,7
sac_plain_recovery,action_clipping,1,0.3,0.0,1.0,0.025339682447207943,50,0.03655166178941727,0.05380963906645775,0.0,1.0,7
sac_plain,action_clipping,1,0.3,-7.0,1.0,0.00925448246593258,50,0.0211319662630558,0.3694536089897156,0.0,0.0,8
sac_plain_recovery,action_clipping,1,0.3,-7.0,1.0,0.00907459135601845,50,0.1219857782125473,0.3306651711463928,0.0,1.0,8
sac_plain,action_clipping,1,0.3,-5.0,1.0,0.01579214419569708,50,0.036469221115112305,0.34298717975616455,0.0,0.0,9
sac_plain_recovery,action_clipping,1,0.3,-5.0,1.0,0.015792213384358867,50,0.06996088474988937,0.3346332609653473,0.0,1.0,9
random,action_clipping,2,0.3,-50.0,0.0,0.1656002820858154,50,0.7816236615180969,0.5250503420829773,0.0,0.0,0
random_recovery,action_clipping,2,0.3,-9.0,1.0,0.02595116075475384,50,0.22036786377429962,0.2874261438846588,0.0,1.0,0
random,action_clipping,2,0.3,-50.0,0.0,0.0894511556478966,50,0.6869983077049255,0.5274341702461243,0.0,0.0,1
random_recovery,action_clipping,2,0.3,-7.0,1.0,0.014040519396998852,50,0.19055677950382233,0.18287216126918793,0.0,1.0,1
random,action_clipping,2,0.3,-48.0,1.0,0.08807846723850232,50,0.7087128162384033,0.5349450707435608,0.0,0.0,2
random_recovery,action_clipping,2,0.3,-5.0,1.0,0.006515785708887658,50,0.22611457109451294,0.18753445148468018,0.0,1.0,2
random,action_clipping,2,0.3,-50.0,0.0,0.20377890845050867,50,0.6832026839256287,0.5312634706497192,0.0,0.0,3
random_recovery,action_clipping,2,0.3,-8.0,1.0,0.011643599797545187,50,0.1735520213842392,0.2021535336971283,0.0,1.0,3
random,action_clipping,2,0.3,-50.0,0.0,0.1483705548439547,50,0.734510600566864,0.5300943851470947,0.0,0.0,4
random_recovery,action_clipping,2,0.3,-4.0,1.0,0.0089420204538245,50,0.17843733727931976,0.17761148512363434,0.0,1.0,4
random,action_clipping,2,0.3,-50.0,0.0,0.21433636191741973,50,0.667677640914917,0.5291957259178162,0.0,0.0,5
random_recovery,action_clipping,2,0.3,-8.0,1.0,0.02896833237735311,50,0.25503379106521606,0.24508996307849884,0.0,1.0,5
random,action_clipping,2,0.3,-50.0,0.0,0.27524030085252177,50,0.7587564587593079,0.5303069353103638,0.0,0.0,6
random_recovery,action_clipping,2,0.3,-8.0,1.0,0.01296021413682558,50,0.23378488421440125,0.22940853238105774,0.0,1.0,6
random,action_clipping,2,0.3,-50.0,0.0,0.09569845659814888,50,0.6494882702827454,0.5269548296928406,0.0,0.0,7
random_recovery,action_clipping,2,0.3,-6.0,1.0,0.016667137071751954,50,0.2537382245063782,0.227633997797966,0.0,1.0,7
random,action_clipping,2,0.3,-50.0,0.0,0.20335517216460647,50,0.7180066704750061,0.5277635455131531,0.0,0.0,8
random_recovery,action_clipping,2,0.3,-7.0,1.0,0.014509005213771844,50,0.2255931794643402,0.22797299921512604,0.0,1.0,8
random,action_clipping,2,0.3,-50.0,0.0,0.08141717246336201,50,0.7538267374038696,0.5190420746803284,0.0,0.0,9
random_recovery,action_clipping,2,0.3,-5.0,1.0,0.005384827569472537,50,0.27327999472618103,0.22113792598247528,0.0,1.0,9
rule_based,action_clipping,2,0.3,-9.0,1.0,0.025390518839403894,50,0.009403123520314693,0.1751309186220169,0.0,0.0,0
rule_based_recovery,action_clipping,2,0.3,-9.0,1.0,0.025390518839403894,50,0.009403123520314693,0.1751309186220169,0.0,0.0,0
rule_based,action_clipping,2,0.3,-10.0,1.0,0.0006520923671971167,50,0.007119268644601107,0.09335685521364212,0.0,0.0,1
rule_based_recovery,action_clipping,2,0.3,-10.0,1.0,0.0006520923671971167,50,0.007119268644601107,0.09335685521364212,0.0,0.0,1
rule_based,action_clipping,2,0.3,-5.0,1.0,0.0008414789523035238,50,0.008838299661874771,0.06766082346439362,0.0,0.0,2
rule_based_recovery,action_clipping,2,0.3,-5.0,1.0,0.0008414789523035238,50,0.008838299661874771,0.06766082346439362,0.0,0.0,2
rule_based,action_clipping,2,0.3,-8.0,1.0,0.008458239776731349,50,0.011369837448000908,0.11918793618679047,0.0,0.0,3
rule_based_recovery,action_clipping,2,0.3,-8.0,1.0,0.008458239776731349,50,0.011369837448000908,0.11918793618679047,0.0,0.0,3
rule_based,action_clipping,2,0.3,-4.0,1.0,0.000804286191947983,50,0.008067559450864792,0.06308495998382568,0.0,0.0,4
rule_based_recovery,action_clipping,2,0.3,-4.0,1.0,0.000804286191947983,50,0.008067559450864792,0.06308495998382568,0.0,0.0,4
rule_based,action_clipping,2,0.3,-8.0,1.0,0.0006046222563576887,50,0.012016404420137405,0.11196292191743851,0.0,0.0,5
rule_based_recovery,action_clipping,2,0.3,-8.0,1.0,0.0006046222563576887,50,0.012016404420137405,0.11196292191743851,0.0,0.0,5
rule_based,action_clipping,2,0.3,-10.0,1.0,0.0006063260212290026,50,0.012027660384774208,0.11949887126684189,0.0,0.0,6
rule_based_recovery,action_clipping,2,0.3,-10.0,1.0,0.0006063260212290026,50,0.012027660384774208,0.11949887126684189,0.0,0.0,6
rule_based,action_clipping,2,0.3,-7.0,1.0,0.000855566886843471,50,0.010017551481723785,0.08437306433916092,0.0,0.0,7
rule_based_recovery,action_clipping,2,0.3,-7.0,1.0,0.000855566886843471,50,0.010017551481723785,0.08437306433916092,0.0,0.0,7
rule_based,action_clipping,2,0.3,-9.0,1.0,0.0006889329115536688,50,0.013058840297162533,0.10824690014123917,0.0,0.0,8
rule_based_recovery,action_clipping,2,0.3,-9.0,1.0,0.0006889329115536688,50,0.013058840297162533,0.10824690014123917,0.0,0.0,8
rule_based,action_clipping,2,0.3,-3.0,1.0,0.0008572993606457163,50,0.008759903721511364,0.05655417591333389,0.0,0.0,9
rule_based_recovery,action_clipping,2,0.3,-3.0,1.0,0.0008572993606457163,50,0.008759903721511364,0.05655417591333389,0.0,0.0,9
sac_her,action_clipping,2,0.3,-9.0,1.0,0.026955969370324698,50,0.020854519680142403,0.3507649302482605,0.0,0.0,0
sac_her_recovery,action_clipping,2,0.3,-9.0,1.0,0.026799264756450062,50,0.06971195340156555,0.31365421414375305,0.0,1.0,0
sac_her,action_clipping,2,0.3,-10.0,1.0,0.020891974123419213,50,0.026143811643123627,0.13844376802444458,0.0,0.0,1
sac_her_recovery,action_clipping,2,0.3,-10.0,1.0,0.017764875109552256,50,0.028283191844820976,0.1400446742773056,0.0,1.0,1
sac_her,action_clipping,2,0.3,-4.0,1.0,0.015301281734431366,50,0.016403336077928543,0.3265798091888428,0.0,0.0,2
sac_her_recovery,action_clipping,2,0.3,-4.0,1.0,0.014854957241353028,50,0.09083934873342514,0.30500805377960205,0.0,1.0,2
sac_her,action_clipping,2,0.3,-7.0,1.0,0.008782767025799195,50,0.02070968970656395,0.3655884563922882,0.0,0.0,3
sac_her_recovery,action_clipping,2,0.3,-7.0,1.0,0.008756733393781461,50,0.07244353741407394,0.29618921875953674,0.0,1.0,3
