condition,episode_idx,step,distance_to_goal,recovery_triggered,action_norm
clean,4,17,0.005453388328250658,1,0.027266589924693108
clean,4,18,0.004544038723619689,1,0.022720130160450935
clean,4,19,0.0037884869303141675,1,0.018942508846521378
clean,4,20,0.003162238544131901,1,0.015811076387763023
clean,4,21,0.002645231373505305,1,0.01322600431740284
clean,4,22,0.002220780408264445,1,0.01110387034714222
clean,4,23,0.0018750080039775137,1,0.009374917484819889
clean,4,24,0.0015964888185892295,1,0.007982318289577961
clean,4,25,0.0013756737543262386,1,0.0068783205933868885
clean,4,26,0.0012043513347989047,1,0.006021770648658276
clean,4,27,0.0010751185472263783,1,0.005375381093472242
clean,4,28,0.0009810138017283445,1,0.004905051551759243
clean,4,29,0.0009153527292490454,1,0.004576662089675665
clean,4,30,0.0008718746032605802,1,0.004359464626759291
clean,4,31,0.0008449517655727806,1,0.004224753938615322
clean,4,32,0.0008298678626002607,1,0.004149497952312231
clean,4,33,0.0008228803934695605,1,0.004114306531846523
clean,4,34,0.000821209803848821,1,0.0041061388328671455
clean,4,35,0.0008228448962037736,1,0.0041141570545732975
clean,4,36,0.0008264194239466726,1,0.004132112488150597
clean,4,37,0.0008310063713484984,1,0.0041550262831151485
clean,4,38,0.000836013125019798,1,0.004180042538791895
clean,4,39,0.0008410388614939037,1,0.004205262288451195
clean,4,40,0.0008459189438198666,1,0.004229699727147818
clean,4,41,0.0008504968140928819,1,0.004252418410032988
clean,4,42,0.00085472353476851,1,0.004273752216249704
clean,4,43,0.0008585630162761902,1,0.004292775876820087
clean,4,44,0.000862032735398722,1,0.004310141783207655
clean,4,45,0.0008651456877298811,1,0.0043258061632514
clean,4,46,0.0008679338568128748,1,0.004339821636676788
clean,4,47,0.0008704285170903259,1,0.004352193791419268
clean,4,48,0.0008726619608994654,1,0.0043634832836687565
clean,4,49,0.0008746645880877053,1,0.004373283125460148
clean,5,0,0.15547349893199733,0,1.4967352151870728
clean,5,1,0.11605258347122471,0,1.3525704145431519
clean,5,2,0.07881189430289329,1,0.39405953884124756
clean,5,3,0.06415545253300112,1,0.32077735662460327
clean,5,4,0.05345599866505018,1,0.2672800123691559
clean,5,5,0.044408508391869106,1,0.22204259037971497
clean,5,6,0.036890249060385814,1,0.18445129692554474
clean,5,7,0.030629711002971863,1,0.15314866602420807
clean,5,8,0.02606137511717305,1,0.13030694425106049
clean,5,9,0.02610242816131419,1,0.13051220774650574
clean,5,10,0.026120675766157505,1,0.13060349225997925
clean,5,11,0.026092859138673746,1,0.1304643601179123
clean,5,12,0.026060389931205477,1,0.13030198216438293
clean,5,13,0.026030714532339107,1,0.13015367090702057
clean,5,14,0.026004836152204926,1,0.13002417981624603
clean,5,15,0.02598251119457568,1,0.1299126297235489
clean,5,16,0.025963302051035853,1,0.12981648743152618
clean,5,17,0.025946785802389884,1,0.12973399460315704
clean,5,18,0.025932587117210377,1,0.12966302037239075
clean,5,19,0.025920382188381972,1,0.12960198521614075
clean,5,20,0.025909891140665144,1,0.12954957783222198
clean,5,21,0.025900873113366547,1,0.12950441241264343
clean,5,22,0.025893121463599376,1,0.12946563959121704
clean,5,23,0.025886457859294724,1,0.1294323354959488
clean,5,24,0.02588072896503936,1,0.1294037401676178
clean,5,25,0.025875803259303946,1,0.1293790191411972
clean,5,26,0.02587156802061303,1,0.12935791909694672
clean,5,27,0.02586792542043291,1,0.12933962047100067
clean,5,28,0.02586479252395123,1,0.1293240487575531
clean,5,29,0.025862096991265248,1,0.1293105185031891
clean,5,30,0.02585977766874717,1,0.1292988806962967
clean,5,31,0.025857781503924322,1,0.12928900122642517
clean,5,32,0.025856062436719413,1,0.12928037345409393
clean,5,33,0.02585458195591686,1,0.1292729377746582
clean,5,34,0.025853306490478692,1,0.12926653027534485
clean,5,35,0.025852206952384556,1,0.12926115095615387
clean,5,36,0.02585125829233476,1,0.12925636768341064
clean,5,37,0.025850439692633,1,0.12925225496292114
clean,5,38,0.025849732750076893,1,0.1292486935853958
clean,5,39,0.02584912160264748,1,0.1292456090450287
clean,5,40,0.025848592724704127,1,0.12924309074878693
clean,5,41,0.025848134181642647,1,0.1292407512664795
clean,5,42,0.02584773651395534,1,0.12923873960971832
clean,5,43,0.02584739099098905,1,0.12923699617385864
clean,5,44,0.025847090178043923,1,0.12923546135425568
clean,5,45,0.02584682769958187,1,0.12923425436019897
clean,5,46,0.025846597734847297,1,0.12923307716846466
clean,5,47,0.025846396134317638,1,0.12923204898834229
clean,5,48,0.0258462187669386,1,0.12923111021518707
clean,5,49,0.025846062082652835,1,0.1292303055524826
clean,6,0,0.13143243039550298,0,1.7523890733718872
clean,6,1,0.0865625619520373,1,0.4328128695487976
clean,6,2,0.06964143818308147,1,0.3482072949409485
clean,6,3,0.05836600551866165,1,0.2918298840522766
clean,6,4,0.048686622657130925,1,0.24343323707580566
clean,6,5,0.040642992777732395,1,0.2032148391008377
clean,6,6,0.03392999475959879,1,0.169650137424469
clean,6,7,0.028328801957070406,1,0.14164374768733978
clean,6,8,0.02365435545589689,1,0.11827176809310913
clean,6,9,0.019753041229589874,1,0.09876499325037003
clean,6,10,0.016496916078984195,1,0.08248447626829147
clean,6,11,0.01377931997260887,1,0.06889650970697403
clean,6,12,0.011511304354610006,1,0.05755612626671791
clean,6,13,0.00961866866942827,1,0.04809345304965973
clean,6,14,0.00803945781723676,1,0.04019705578684807
clean,6,15,0.006722020747195533,1,0.033610083162784576
clean,6,16,0.005623359352467174,1,0.028116650879383087
clean,6,17,0.004708150735891539,1,0.02354080229997635
clean,6,18,0.0039473830794997675,1,0.01973694935441017
clean,6,19,0.0033170698502350718,1,0.01658529043197632
clean,6,20,0.0027973030949323386,1,0.013986689038574696
clean,6,21,0.0023711415092394546,1,0.011855597607791424
clean,6,22,0.0020239138330964035,1,0.010119522921741009
clean,6,23,0.0017432028998941745,1,0.00871607568114996
clean,6,24,0.0015185799702444607,1,0.007593041751533747
clean,6,25,0.0013411983483085587,1,0.006705740466713905
clean,6,26,0.0012034017227555733,1,0.006016986444592476
clean,6,27,0.0010983664598154647,1,0.005492000374943018
clean,6,28,0.0010200184506975706,1,0.005100313574075699
clean,6,29,0.0009629607393127792,1,0.004814595449715853
clean,6,30,0.0009224729238507459,1,0.004612381104379892
clean,6,31,0.0008945516108244037,1,0.004472748376429081
clean,6,32,0.000875949850300642,1,0.004379815887659788
clean,6,33,0.0008640812754045373,1,0.004320522770285606
clean,6,34,0.0008569842449760185,1,0.0042848833836615086
clean,6,35,0.0008532074474744182,1,0.004266070201992989
clean,6,36,0.0008516823889326451,1,0.004258410539478064
clean,6,37,0.0008516532745913028,1,0.004258409142494202
clean,6,38,0.0008525727844962883,1,0.00426306901499629
clean,6,39,0.0008540920397091147,1,0.004270455799996853
clean,6,40,0.0008559497542212028,1,0.004279792308807373
clean,6,41,0.0008579713902702484,1,0.0042900326661765575
clean,6,42,0.0008600292564680193,1,0.004300156608223915
clean,6,43,0.0008620561766578807,1,0.004310273565351963
clean,6,44,0.0008640332892261784,1,0.004320300649851561
clean,6,45,0.0008659088544812604,1,0.004329601302742958
clean,6,46,0.000867662293204032,1,0.004338305443525314
clean,6,47,0.0008693261759345256,1,0.0043468293733894825
clean,6,48,0.0008708698308573473,1,0.004354523494839668
clean,6,49,0.000872303332484217,1,0.004361639264971018
clean,7,0,0.15705194785710522,0,1.2933251857757568
clean,7,1,0.1220322984668239,0,1.0784859657287598
clean,7,2,0.08748440708253073,0,1.0333709716796875
clean,7,3,0.05474550051733421,0,0.8670603632926941
clean,7,4,0.027384073606292372,1,0.13692015409469604
clean,7,5,0.02129413708282617,0,0.45202210545539856
clean,7,6,0.014245205780083562,0,0.3748049736022949
clean,7,7,0.01319311343174525,0,0.3859653174877167
clean,7,8,0.012761465300108351,0,0.3838057518005371
clean,7,9,0.012679641047337166,0,0.3844955563545227
clean,7,10,0.012672764844603166,0,0.38433384895324707
clean,7,11,0.0127060449146616,0,0.38430219888687134
clean,7,12,0.01272324525427281,0,0.3842238187789917
clean,7,13,0.012721488586743518,0,0.3842061758041382
clean,7,14,0.012709755233496474,0,0.38420963287353516
clean,7,15,0.012696161710873134,0,0.38422492146492004
clean,7,16,0.012684665125184812,0,0.3842398524284363
clean,7,17,0.012676364848786292,0,0.38425108790397644
clean,7,18,0.012670957466082705,0,0.3842591345310211
clean,7,19,0.012667671550201893,0,0.3842640817165375
clean,7,20,0.012665696147377439,0,0.3842666447162628
clean,7,21,0.012664539171393513,0,0.3842679560184479
clean,7,22,0.012663946201563745,0,0.3842690587043762
clean,7,23,0.0126635965756393,0,0.38426920771598816
clean,7,24,0.012663421247510392,0,0.38427042961120605
clean,7,25,0.012663305220469247,0,0.38426947593688965
clean,7,26,0.012663340249762909,0,0.38426992297172546
clean,7,27,0.012663379502587689,0,0.3842698633670807
clean,7,28,0.012663471521233231,0,0.38426968455314636
clean,7,29,0.01266356654880025,1,0.06331765651702881
clean,7,30,0.010800668238025625,0,0.3873288035392761
clean,7,31,0.012280728205831495,0,0.3861505091190338
clean,7,32,0.012493002777847446,0,0.3840870261192322
clean,7,33,0.012644729905101817,0,0.3843581974506378
clean,7,34,0.012657432473061534,1,0.063287153840065
clean,7,35,0.010793221815373373,0,0.38735246658325195
clean,7,36,0.012279232255468897,0,0.38614732027053833
clean,7,37,0.012493788048394188,0,0.38408562541007996
clean,7,38,0.01264635279762997,0,0.38435614109039307
clean,7,39,0.01265876596125303,1,0.06329389661550522
clean,7,40,0.010794450388772825,0,0.38734695315361023
clean,7,41,0.01227985255761824,0,0.3861456513404846
clean,7,42,0.012494450376423664,0,0.38408514857292175
clean,7,43,0.012647063415105679,0,0.384355366230011
clean,7,44,0.012659380443409883,1,0.06329692900180817
clean,7,45,0.010795127745713107,0,0.3873438537120819
clean,7,46,0.012280259231593283,0,0.38614535331726074
clean,7,47,0.01249489517111566,0,0.3840847313404083
clean,7,48,0.01264767909507346,0,0.38435518741607666
clean,7,49,0.012659923997061695,1,0.06329955160617828
clean,8,0,0.1610713214636968,0,1.8291453123092651
clean,8,1,0.11790271601212231,0,1.4736906290054321
clean,8,2,0.08088583547089356,1,0.4044291079044342
clean,8,3,0.06653134909513217,1,0.3326568901538849
clean,8,4,0.05589433825150916,1,0.27947163581848145
clean,8,5,0.04689131340078132,1,0.23445671796798706
clean,8,6,0.03939060006220761,1,0.19695305824279785
clean,8,7,0.03312716394793641,1,0.16563624143600464
clean,8,8,0.027894817317247852,1,0.1394743174314499
clean,8,9,0.023520517785869156,1,0.11760307848453522
clean,8,10,0.019860385829571062,1,0.0993022620677948
clean,8,11,0.01679478302604889,1,0.08397410064935684
clean,8,12,0.014224260540511626,1,0.07112173736095428
clean,8,13,0.01206617743711762,1,0.06033136695623398
clean,8,14,0.010251908541208226,1,0.05125968158245087
clean,8,15,0.00872447256968448,1,0.04362252354621887
clean,8,16,0.007436533337766026,1,0.03718293830752373
clean,8,17,0.006348792170507017,1,0.03174399957060814
clean,8,18,0.005428630725091278,1,0.027143556624650955
clean,8,19,0.0046489343354141,1,0.023245127871632576
clean,8,20,0.003987205386354538,1,0.019936243072152138
clean,8,21,0.0034247572468703706,1,0.01712408848106861
clean,8,22,0.002946046544563825,1,0.014730486087501049
clean,8,23,0.0025381710326591927,1,0.012690984643995762
clean,8,24,0.002190499628615329,1,0.01095289085060358
clean,8,25,0.0018956153114807518,1,0.009478441439568996
clean,8,26,0.0016505601785316083,1,0.008253266103565693
clean,8,27,0.0014543611431722127,1,0.007271937094628811
clean,8,28,0.0013056137865469326,1,0.006528027355670929
clean,8,29,0.0011993735605796134,1,0.00599683215841651
clean,8,30,0.0011269879570542955,1,0.00563497981056571
clean,8,31,0.0010779085029255688,1,0.005389675498008728
clean,8,32,0.0010412065810574728,1,0.0052060820162296295
clean,8,33,0.0010076517962041018,1,0.00503840995952487
clean,8,34,0.0009710543487127206,1,0.004855288192629814
clean,8,35,0.0009291655364953087,1,0.004645857494324446
clean,8,36,0.0008843247355404722,1,0.004421805962920189
clean,8,37,0.0008399498270616144,1,0.004199935123324394
clean,8,38,0.0007983469315666054,1,0.0039917281828820705
clean,8,39,0.0007608507500320021,1,0.0038042741362005472
clean,8,40,0.0007280307036873278,1,0.0036402614787220955
clean,8,41,0.0006999509302104238,1,0.003499841783195734
clean,8,42,0.000676366895107398,1,0.003381930524483323
clean,8,43,0.00065685839444622,1,0.0032842159271240234
clean,8,44,0.0006409365590776997,1,0.0032046500127762556
clean,8,45,0.0006280915011102798,1,0.003140557324513793
clean,8,46,0.0006178423179238246,1,0.003089064499363303
clean,8,47,0.0006097693500137562,1,0.0030486949253827333
clean,8,48,0.0006034869114764819,1,0.0030174581333994865
clean,8,49,0.0005986641124170865,1,0.0029933948535472155
clean,9,0,0.1276351569794473,0,1.639054536819458
clean,9,1,0.0851067613877333,1,0.42553386092185974
clean,9,2,0.06823118605195637,1,0.3411560356616974
clean,9,3,0.05697983417127673,1,0.2848993241786957
clean,9,4,0.04732928666605299,1,0.23664645850658417
clean,9,5,0.03932382230940344,1,0.19661924242973328
clean,9,6,0.032656973984663884,1,0.1632850468158722
clean,9,7,0.027107492974070994,1,0.13553772866725922
clean,9,8,0.022487717024225452,1,0.11243855208158493
clean,9,9,0.01864179131229344,1,0.09320903569459915
clean,9,10,0.015439946212266888,1,0.07719989120960236
clean,9,11,0.01277420512904706,1,0.06387116760015488
clean,9,12,0.010554719335222023,1,0.052773844450712204
clean,9,13,0.008706646535883367,1,0.043533407151699066
clean,9,14,0.007166991316094321,1,0.03583503141999245
clean,9,15,0.005881834756842307,1,0.029409250244498253
clean,9,16,0.0048053536943070884,1,0.024026935920119286
clean,9,17,0.0038994441867670347,1,0.01949741132557392
clean,9,18,0.0031336619895204684,1,0.015668245032429695
clean,9,19,0.0024845397564080564,1,0.012422976084053516
clean,9,20,0.0019351650793907609,1,0.009675980545580387
clean,9,21,0.0014733771707633426,1,0.007367120124399662
clean,9,22,0.0010897120150353365,1,0.005448813550174236
clean,9,23,0.0007765822462896588,1,0.0038829760160297155
clean,9,24,0.0005295866301400099,1,0.00264806323684752
clean,9,25,0.000352654326504606,1,0.0017634833930060267
clean,9,26,0.0002656254039913355,1,0.0013283923035487533
clean,9,27,0.0002771353580475759,1,0.0013856864534318447
clean,9,28,0.00034056876303960684,1,0.0017028006259351969
clean,9,29,0.00041365961750809043,1,0.0020682653412222862
clean,9,30,0.0004815197306698357,1,0.0024076378904283047
clean,9,31,0.0005405569502535414,1,0.0027027458418160677
clean,9,32,0.000590628154490207,1,0.0029530685860663652
clean,9,33,0.0006325900689553894,1,0.003162945155054331
clean,9,34,0.0006675332693862324,1,0.003337609814479947
clean,9,35,0.0006965325890740395,1,0.0034826742485165596
clean,9,36,0.000720546530156946,1,0.0036026407033205032
clean,9,37,0.0007404230821896854,1,0.00370197556912899
clean,9,38,0.0007568271987226543,1,0.003784111002460122
clean,9,39,0.0007704048118451013,1,0.003851928748190403
clean,9,40,0.0007816450333737281,1,0.003908134065568447
clean,9,41,0.0007909498082433178,1,0.003954695537686348
clean,9,42,0.0007986571291474949,1,0.003993247635662556
clean,9,43,0.0008050121399071573,1,0.004025077912956476
clean,9,44,0.0008103170766664334,1,0.004051557742059231
clean,9,45,0.0008147432698845899,1,0.004073556512594223
clean,9,46,0.0008184361985322827,1,0.004092096816748381
clean,9,47,0.0008215284835181448,1,0.0041076117195189
clean,9,48,0.0008241263922822795,1,0.0041205487214028835
clean,9,49,0.00082632974906029,1,0.004131629131734371
clean,10,0,0.0878287410149235,0,1.4855937957763672
clean,10,1,0.04636647647132401,1,0.23183266818523407
clean,10,2,0.03556167353966665,1,0.1778087615966797
clean,10,3,0.029934678742115386,1,0.149673730134964
clean,10,4,0.024903086740153638,1,0.12451571971178055
clean,10,5,0.020741695491127747,1,0.10370895266532898
clean,10,6,0.017268034631377036,1,0.08634037524461746
clean,10,7,0.014370949368539922,1,0.07185497879981995
clean,10,8,0.011953887761198394,1,0.05976986885070801
