condition,episode_idx,success,total_reward,final_distance,recovery_triggered_count,first_recovery_step,steps_to_success,max_distance_from_goal
clean,54,1,-1.0,0.015311793371001388,0,-1,1,0.1411479840258841
clean,55,1,-2.0,0.020633979391415026,0,-1,2,0.12360417830184414
clean,56,1,-3.0,0.02139122994256447,0,-1,3,0.18480940695341125
clean,57,1,-2.0,0.0189082159533375,0,-1,2,0.15594645497086657
clean,58,1,-3.0,0.015338618329074368,0,-1,3,0.20191636795831777
clean,59,1,-2.0,0.011527309577441868,0,-1,2,0.17043263070612977
clean,60,1,-1.0,0.01837734233199354,0,-1,1,0.1293270087739347
clean,61,1,-2.0,0.023873120148201338,0,-1,2,0.128331114000638
clean,62,1,-1.0,0.022651948371567587,0,-1,1,0.09504378375277799
clean,63,1,-3.0,0.013369550214492619,0,-1,3,0.19016035775762072
clean,64,1,-3.0,0.01609625561560482,0,-1,3,0.17051650068743415
clean,65,1,-2.0,0.020764499871325483,0,-1,2,0.1556915217227775
clean,66,1,-1.0,0.02424660183773713,0,-1,1,0.1408332783634081
clean,67,1,-2.0,0.01273351475385196,0,-1,2,0.14397507461158027
clean,68,1,-2.0,0.016998459598553742,0,-1,2,0.1477444398732185
clean,69,1,-2.0,0.013952240489675477,0,-1,2,0.1664322669952642
clean,70,1,-2.0,0.022680819015616693,0,-1,2,0.14448805236261889
clean,71,1,-2.0,0.011964357792144942,0,-1,2,0.16717864364287494
clean,72,1,-2.0,0.012851354199569882,0,-1,2,0.18542757417667663
clean,73,1,-3.0,0.016145255688829966,0,-1,3,0.21266553940393093
clean,74,1,-1.0,0.0163133503501734,0,-1,1,0.10866139338000631
clean,75,1,0.0,0.015903158538848536,0,-1,0,0.09848508714496275
clean,76,1,-1.0,0.014928925795679192,0,-1,1,0.08773735670376474
clean,77,1,-2.0,0.024888844461815596,0,-1,2,0.15406312074304282
clean,78,1,-3.0,0.011900530103721791,0,-1,3,0.17335040939075166
clean,79,1,-2.0,0.015712796793048687,0,-1,2,0.1910272146905064
clean,80,1,-1.0,0.02153790305945797,0,-1,1,0.09915075618999653
clean,81,1,-2.0,0.016130795236815997,0,-1,2,0.1859505936213617
clean,82,1,-1.0,0.02262671224135537,0,-1,1,0.11872614380066632
clean,83,1,-3.0,0.019617411755628728,0,-1,3,0.17058921129684695
clean,84,1,-2.0,0.012217468632763922,0,-1,2,0.1695037654010099
clean,85,1,-1.0,0.013779562140827284,0,-1,1,0.13960981017538085
clean,86,1,-1.0,0.026528172360458308,0,-1,1,0.13248418613654614
clean,87,1,0.0,0.02179640436464345,0,-1,0,0.04973863386721912
clean,88,1,-3.0,0.03263797899763037,0,-1,3,0.1917253647079095
clean,89,1,-2.0,0.015080817980434287,0,-1,2,0.16808354895920544
clean,90,1,-2.0,0.011598649209266508,0,-1,2,0.18414999887728528
clean,91,1,-3.0,0.011915041064421213,0,-1,3,0.17850637987997015
clean,92,1,-2.0,0.014190408876134122,0,-1,2,0.1612507753495839
clean,93,1,-2.0,0.012146537598907122,0,-1,2,0.16545462249962453
clean,94,1,-1.0,0.014559706114777774,0,-1,1,0.11800847316632491
clean,95,1,-2.0,0.02515100242684449,0,-1,2,0.12789897988889717
clean,96,1,-2.0,0.0250462296581633,0,-1,2,0.12985910963437627
clean,97,1,-2.0,0.006595706886707394,0,-1,2,0.11834937223539041
clean,98,1,-2.0,0.012515483754441418,0,-1,2,0.17151579363458844
clean,99,1,-2.0,0.02191674173106875,0,-1,2,0.183906801266832
sensor_dropout,0,0,-50.0,0.07133058349524685,21,5,-1,0.7263002781377047
sensor_dropout,1,1,-6.0,0.0007643953474964049,47,3,0,0.10829152862719015
sensor_dropout,2,1,-12.0,0.0334010666229043,47,3,12,0.2476428494571708
sensor_dropout,3,0,-34.0,0.10189255599042812,38,5,18,0.32656123027369455
sensor_dropout,4,1,-11.0,0.0008463633717216713,47,3,11,0.21055077988026066
sensor_dropout,5,1,-13.0,0.026032114300151694,47,3,13,0.30842139904058286
sensor_dropout,6,1,-11.0,0.0008463414243515429,47,3,11,0.21951018920134466
sensor_dropout,7,0,-50.0,0.6199150284743892,13,6,-1,0.6950187702357872
sensor_dropout,8,1,-5.0,0.0005785608302425327,47,3,5,0.1610713214636968
sensor_dropout,9,1,-11.0,0.0007903291782294326,47,3,11,0.2464708789999196
sensor_dropout,10,1,-10.0,0.0007557407336988315,47,3,10,0.17955385985713831
sensor_dropout,11,1,-34.0,0.0033367290539595674,32,7,34,0.5082484875388733
sensor_dropout,12,1,-11.0,0.0008564312396134962,47,3,11,0.21721097937864262
sensor_dropout,13,1,-10.0,0.0007904978142330525,47,3,10,0.20561511801693977
sensor_dropout,14,1,-10.0,0.0006177036802276713,47,3,10,0.18959992087194222
sensor_dropout,15,1,-20.0,0.0006730542167635453,43,5,20,0.347278445855017
sensor_dropout,16,1,-12.0,0.01709886715943373,47,3,12,0.2874657797184012
sensor_dropout,17,1,-12.0,0.0008392196882816878,47,3,12,0.27214807102497673
sensor_dropout,18,1,-12.0,0.018870346635636852,47,3,12,0.2911258115454315
sensor_dropout,19,1,-13.0,0.007518848717274189,47,3,13,0.3137941948284151
sensor_dropout,20,1,-10.0,0.0007620487311460312,47,3,10,0.17857392523299165
sensor_dropout,21,1,-11.0,0.0008640415353729634,47,3,11,0.23319894677003333
sensor_dropout,22,0,-50.0,0.4515077421273674,13,5,-1,0.7726786844651722
sensor_dropout,23,1,-9.0,0.000805659736440592,47,3,9,0.1538398322863496
sensor_dropout,24,0,-50.0,0.31046767203439496,16,6,-1,0.6889496200847218
sensor_dropout,25,1,-7.0,0.0005646478257070591,47,3,7,0.15576040285586337
sensor_dropout,26,1,-20.0,0.0006788574200022748,42,5,20,0.3441583294980581
sensor_dropout,27,1,-8.0,0.0008014957408599169,47,3,8,0.12843891818606998
sensor_dropout,28,0,-22.0,0.11233174657104682,42,3,11,0.21698350767742153
sensor_dropout,29,1,-12.0,0.02986893356751244,47,3,12,0.24757685878893948
sensor_dropout,30,0,-40.0,0.05374597967703596,33,8,3,0.2270549002769782
sensor_dropout,31,1,-31.0,0.0017953141083662423,35,6,31,0.4990521065857545
sensor_dropout,32,1,-10.0,0.0007175125391614249,47,3,10,0.20419845558476793
sensor_dropout,33,1,-9.0,0.0007019048266347234,47,3,9,0.17108077210062403
sensor_dropout,34,0,-50.0,0.3241276135458842,18,5,-1,0.6892000044160397
sensor_dropout,35,1,-12.0,0.0008509590859811968,47,3,12,0.24279497464928013
sensor_dropout,36,1,-13.0,0.029848748462836236,47,3,13,0.33958420118127564
sensor_dropout,37,0,-50.0,0.17894170803661133,26,6,-1,0.5050984067892936
sensor_dropout,38,1,-13.0,0.014778287298157562,47,3,13,0.3193939566120588
sensor_dropout,39,0,-50.0,0.4147990435682746,14,5,-1,0.7630776060706952
sensor_dropout,40,1,-12.0,0.0008187440766714136,47,3,12,0.25440767908852546
sensor_dropout,41,1,-12.0,0.0006826038079585025,47,3,12,0.27585716707966124
sensor_dropout,42,1,-10.0,0.0008372790283179612,47,3,10,0.1917779449078367
sensor_dropout,43,1,-10.0,0.0007170571451673002,47,3,10,0.17794243179491973
sensor_dropout,44,1,-8.0,0.0008055894381465119,47,3,8,0.1349622735357659
sensor_dropout,45,1,-9.0,0.0005913886982767479,47,3,9,0.1635747889777954
sensor_dropout,46,1,-11.0,0.0008135539149946925,47,3,11,0.2134360275741704
sensor_dropout,47,1,-12.0,0.021605947916554645,47,3,12,0.2651292586394137
sensor_dropout,48,1,-25.0,0.010130701497315566,41,6,15,0.25431807180985566
sensor_dropout,49,1,-14.0,0.011268856800857568,47,3,14,0.3567262662475795
sensor_dropout,50,1,-10.0,0.0007318817614007296,47,3,10,0.17585408470513578
sensor_dropout,51,0,-50.0,0.5339881436690184,16,5,-1,0.6820134849516836
sensor_dropout,52,1,-12.0,0.0008690464614553842,47,3,12,0.2885223166210353
sensor_dropout,53,1,-7.0,0.0007636454755150493,47,3,7,0.16517563550290348
sensor_dropout,54,0,-50.0,0.3534010948934803,16,5,-1,0.8155138898405903
sensor_dropout,55,1,-9.0,0.0006712296160297733,47,3,9,0.1718116048218779
sensor_dropout,56,1,-11.0,0.0006217165608598802,47,3,11,0.2500391737713038
sensor_dropout,57,1,-2.0,0.0006071733292683372,47,3,2,0.15594645497086657
sensor_dropout,58,1,-3.0,0.0005997274439628533,47,3,3,0.20191636795831777
sensor_dropout,59,1,-12.0,0.0006995409313823394,47,3,12,0.26741867613359
sensor_dropout,60,1,-10.0,0.0007889416135481337,47,3,10,0.2035421996620918
sensor_dropout,61,1,-9.0,0.0008114060903722133,47,3,9,0.15109538438306874
sensor_dropout,62,1,-11.0,0.0007757844735794155,47,3,11,0.22053752330067758
sensor_dropout,63,0,-50.0,0.7951081699348577,10,5,-1,0.8346964241479544
sensor_dropout,64,0,-50.0,0.7449129791056269,14,5,-1,0.8048267273148731
sensor_dropout,65,1,-9.0,0.0006105380918677886,47,3,9,0.17239951276222124
sensor_dropout,66,1,-12.0,0.0009058302384745054,47,3,12,0.2703006738902547
sensor_dropout,67,0,-50.0,0.17626994326744352,21,6,-1,0.644861625305666
sensor_dropout,68,0,-50.0,0.09456653651658742,21,5,-1,0.7967954395617356
sensor_dropout,69,1,-13.0,0.015855336150856485,47,3,13,0.32511837616367584
sensor_dropout,70,1,-12.0,0.0007319604892870853,47,3,12,0.256399607520201
sensor_dropout,71,0,-50.0,0.14352173454866546,29,6,-1,0.407570373187785
sensor_dropout,72,1,-10.0,0.0007358434727915415,47,3,10,0.21018575997055325
sensor_dropout,73,0,-50.0,0.9104908794086229,9,5,-1,0.9000096766053639
sensor_dropout,74,1,-11.0,0.0008083418850158406,47,3,11,0.22688907285880808
sensor_dropout,75,1,-9.0,0.0007235223755676678,47,3,9,0.16115337073616484
sensor_dropout,76,1,-23.0,0.0006887626771826599,40,5,23,0.39970239900608673
sensor_dropout,77,1,-13.0,0.0009184271633573502,47,3,13,0.2961916406013697
sensor_dropout,78,0,-50.0,0.40956770920796565,17,6,-1,0.5932619640444111
sensor_dropout,79,1,-10.0,0.0008319844689242413,47,3,10,0.19491300972829254
sensor_dropout,80,1,-8.0,0.0007916011650337033,47,3,8,0.1204956882460183
sensor_dropout,81,1,-11.0,0.014953268841048632,47,3,11,0.2332513134360672
sensor_dropout,82,1,-10.0,0.0006997832442096672,47,3,10,0.1989530687916682
sensor_dropout,83,1,-7.0,0.0005925699949441576,47,3,7,0.17058921129684695
sensor_dropout,84,1,-12.0,0.008658141072889541,47,3,12,0.2505348236705386
sensor_dropout,85,1,-9.0,0.0006539513322303625,45,5,1,0.14067366686098642
sensor_dropout,86,1,-11.0,0.000874989250244956,47,3,11,0.2325575140616944
sensor_dropout,87,1,-10.0,0.0008284105276649247,47,3,10,0.20148159266189739
sensor_dropout,88,1,-13.0,0.034438990239220056,47,3,13,0.34780697775814856
sensor_dropout,89,1,-10.0,0.0007511864852315079,47,3,10,0.2057054156313617
sensor_dropout,90,0,-50.0,0.0584021646376158,29,7,-1,0.40772875670547076
sensor_dropout,91,0,-50.0,0.543580546215598,15,6,-1,0.6052678291521842
sensor_dropout,92,1,-7.0,0.000573659832151943,47,3,7,0.1612507753495839
sensor_dropout,93,1,-32.0,0.019467367362153612,38,6,14,0.22608896540027704
sensor_dropout,94,1,-18.0,0.0006353845914934806,43,5,18,0.3160297964453454
sensor_dropout,95,1,-12.0,0.0007900965688374953,47,3,12,0.2645602534578879
sensor_dropout,96,1,-12.0,0.0008685813588834065,47,3,12,0.2731518875317785
sensor_dropout,97,1,-12.0,0.0008776247651631183,47,3,12,0.2507542554199943
sensor_dropout,98,1,-10.0,0.000709192626778864,45,5,10,0.17151579363458844
sensor_dropout,99,1,-11.0,0.02233753073233753,47,3,11,0.24588731742960657
sensor_bias,0,0,-50.0,0.3512970546410349,9,5,-1,0.35129690991998663
sensor_bias,1,0,-49.0,0.08012309999882619,1,10,0,0.08017618359929436
sensor_bias,2,0,-48.0,0.06104619813855172,0,-1,3,0.21970261797146862
sensor_bias,3,0,-50.0,0.3369601014888257,9,7,-1,0.33715922568072326
sensor_bias,4,0,-50.0,0.07388721891557995,0,-1,-1,0.14660650620344126
sensor_bias,5,0,-50.0,0.07322445736907916,0,-1,-1,0.15547349893199733
sensor_bias,6,0,-50.0,0.23609801705938,9,5,-1,0.23609746500664758
sensor_bias,7,0,-50.0,0.26160875476720347,6,5,-1,0.27050088403531153
sensor_bias,8,0,-50.0,0.15567918434076167,3,10,-1,0.16487856145540458
sensor_bias,9,0,-50.0,0.241246206654632,2,5,-1,0.24527613290761283
sensor_bias,10,0,-50.0,0.1692650240721631,1,10,-1,0.17069405967520734
sensor_bias,11,0,-50.0,0.08268943006490603,0,-1,-1,0.1750036780182428
sensor_bias,12,0,-50.0,0.2518441284277582,5,5,-1,0.2526573392871447
sensor_bias,13,0,-49.0,0.09638963069957984,1,10,0,0.09739193244391842
sensor_bias,14,0,-50.0,0.18952132712737657,1,10,-1,0.1902302808897556
sensor_bias,15,0,-48.0,0.06637974322008681,0,-1,2,0.18152304154785553
sensor_bias,16,1,-2.0,0.022481168637268338,0,-1,2,0.1908088374939713
sensor_bias,17,0,-50.0,0.26954466400500376,9,5,-1,0.27203567305432513
sensor_bias,18,0,-50.0,0.13660706855505111,1,10,-1,0.18026240261156895
sensor_bias,19,0,-50.0,0.0675117826290095,0,-1,-1,0.15515845574024886
sensor_bias,20,0,-47.0,0.09771866784080759,1,10,0,0.09772081766680027
sensor_bias,21,0,-50.0,0.061062690475290476,0,-1,-1,0.16539514762640561
sensor_bias,22,0,-50.0,0.2079796490654359,5,8,-1,0.20825873712206316
sensor_bias,23,0,-50.0,0.1652224464927473,3,6,-1,0.1656277661544416
sensor_bias,24,0,-50.0,0.16146022989508188,3,6,-1,0.16187624664586245
sensor_bias,25,0,-50.0,0.0731683348091985,0,-1,-1,0.15576040285586337
sensor_bias,26,0,-50.0,0.2641519270358937,2,5,-1,0.26474883875454375
sensor_bias,27,0,-49.0,0.06876712800050046,1,10,1,0.09806183656829275
sensor_bias,28,0,-50.0,0.16719442842627522,4,10,-1,0.18672429864373966
sensor_bias,29,1,-5.0,0.04457647719908479,0,-1,5,0.23946698692814478
sensor_bias,30,0,-48.0,0.06526026566401877,0,-1,3,0.2270549002769782
sensor_bias,31,0,-50.0,0.11129122315072253,0,-1,-1,0.2118754100520053
sensor_bias,32,0,-50.0,0.13138348100580452,1,10,-1,0.138129625526776
sensor_bias,33,0,-50.0,0.08403513845322116,0,-1,-1,0.17108077210062403
sensor_bias,34,0,-50.0,0.24718005809439447,9,5,-1,0.24718474508689442
sensor_bias,35,0,-50.0,0.1741154344344554,4,8,-1,0.17629055781884964
sensor_bias,36,0,-50.0,0.33849451737599917,9,5,-1,0.3385614345769475
sensor_bias,37,0,-50.0,0.2828637944472967,9,6,-1,0.28289729633970956
sensor_bias,38,1,-3.0,0.03416881857660617,0,-1,3,0.21054393648542444
sensor_bias,39,0,-50.0,0.13098517644675547,1,10,-1,0.14888824610279877
sensor_bias,40,0,-48.0,0.05372638014527212,0,-1,1,0.10764628615790996
sensor_bias,41,1,-2.0,0.02607495157142767,0,-1,2,0.18167867374695248
sensor_bias,42,0,-49.0,0.06961526915857051,1,10,0,0.0704495748004755
sensor_bias,43,0,-50.0,0.24049986094572834,1,10,-1,0.248182272584523
sensor_bias,44,0,-49.0,0.10544001627377039,1,10,1,0.10701769126377551
sensor_bias,45,0,-50.0,0.1296604310981836,6,8,-1,0.15392810919329133
sensor_bias,46,0,-50.0,0.16817295786632772,9,6,-1,0.16817200373063604
sensor_bias,47,0,-50.0,0.14566364979794025,6,9,-1,0.1862895187849278
sensor_bias,48,0,-50.0,0.20525311305405658,5,5,-1,0.21631981319378482
sensor_bias,49,0,-50.0,0.10645366284956191,0,-1,-1,0.19807083535644632
sensor_bias,50,0,-49.0,0.1779951178781245,6,6,1,0.1779937566777538
sensor_bias,51,0,-49.0,0.05435620580641871,0,-1,3,0.20551350357589276
sensor_bias,52,0,-50.0,0.17679546816468986,3,5,-1,0.17744570137015475
sensor_bias,53,0,-50.0,0.10476161839856822,0,-1,-1,0.16517563550290348
sensor_bias,54,0,-50.0,0.3171704546606102,9,5,-1,0.3171764471848336
sensor_bias,55,0,-50.0,0.1583286625834513,9,8,-1,0.1583492356252606
sensor_bias,56,0,-50.0,0.17522886131727802,1,10,-1,0.18480940695341125
sensor_bias,57,0,-50.0,0.25283220267849804,2,5,-1,0.2535764889535686
sensor_bias,58,1,-3.0,0.046218921412077354,0,-1,3,0.20191636795831777
sensor_bias,59,0,-45.0,0.08707487193277154,0,-1,2,0.17043263070612977
sensor_bias,60,1,-2.0,0.04969721659095815,0,-1,2,0.1293270087739347
sensor_bias,61,0,-50.0,0.07247995888574285,0,-1,-1,0.128331114000638
sensor_bias,62,0,-50.0,0.36105593371881467,5,5,-1,0.3617611847014845
sensor_bias,63,0,-48.0,0.055839012915265614,0,-1,3,0.19016035775762072
sensor_bias,64,0,-50.0,0.11058008484651953,0,-1,-1,0.17051650068743415
sensor_bias,65,0,-48.0,0.06911857355482827,0,-1,3,0.1556915217227775
sensor_bias,66,0,-50.0,0.09175496411026847,0,-1,-1,0.1408332783634081
sensor_bias,67,0,-50.0,0.2521151235797758,9,6,-1,0.25211516758850777
sensor_bias,68,0,-50.0,0.15949954375033357,8,10,-1,0.16204678146190982
sensor_bias,69,0,-50.0,0.06659681722410703,0,-1,-1,0.1664322669952642
sensor_bias,70,0,-50.0,0.11339264124664314,1,10,-1,0.14448805236261889
sensor_bias,71,0,-49.0,0.05623841447751676,0,-1,3,0.16717864364287494
sensor_bias,72,0,-50.0,0.17206779886530277,2,18,-1,0.18542757417667663
sensor_bias,73,0,-50.0,0.07302314866923139,0,-1,-1,0.21266553940393093
sensor_bias,74,0,-50.0,0.17330975342690655,1,10,-1,0.17461932853857245
sensor_bias,75,0,-47.0,0.06952021846082879,1,10,0,0.09848508714496275
sensor_bias,76,0,-50.0,0.1685796706540203,3,5,-1,0.16960090133151404
sensor_bias,77,0,-50.0,0.22195565411311766,9,5,-1,0.22562845067635998
sensor_bias,78,0,-50.0,0.15704975477903696,4,10,-1,0.17335040939075166
sensor_bias,79,0,-50.0,0.15389289917587173,2,10,-1,0.1910272146905064
sensor_bias,80,0,-50.0,0.07556747672934212,1,10,-1,0.09915075618999653
sensor_bias,81,0,-47.0,0.14537051983862614,7,3,4,0.1859505936213617
sensor_bias,82,0,-50.0,0.08039789440337215,0,-1,-1,0.11872614380066632
sensor_bias,83,0,-50.0,0.06999539667819334,0,-1,-1,0.17058921129684695
sensor_bias,84,0,-49.0,0.10206949677815887,0,-1,3,0.1695037654010099
sensor_bias,85,0,-50.0,0.11149148267657034,1,10,-1,0.13960981017538085
sensor_bias,86,0,-50.0,0.13796764041755583,1,10,-1,0.13796737604177342
sensor_bias,87,0,-50.0,0.30469046503926,9,5,-1,0.3049931148025398
sensor_bias,88,0,-50.0,0.06455763327175831,0,-1,-1,0.1917253647079095
sensor_bias,89,0,-50.0,0.31018359843096244,9,8,-1,0.31024307346663715
sensor_bias,90,0,-50.0,0.3238908418710844,9,7,-1,0.323919651263589
sensor_bias,91,0,-50.0,0.2118626156026385,9,6,-1,0.21187993113105788
sensor_bias,92,0,-50.0,0.12015982812288867,1,10,-1,0.1612507753495839
sensor_bias,93,0,-50.0,0.33043959062819395,9,6,-1,0.3305733262357329
sensor_bias,94,0,-50.0,0.39558887261663217,2,5,-1,0.39983118769967185
sensor_bias,95,0,-50.0,0.15495863363352178,6,9,-1,0.15745643431305448
sensor_bias,96,0,-50.0,0.0650606438379247,0,-1,-1,0.12985910963437627
sensor_bias,97,0,-50.0,0.2507804399583573,4,5,-1,0.25247385942420697
sensor_bias,98,0,-47.0,0.12678511639313653,1,10,2,0.17151579363458844
sensor_bias,99,0,-50.0,0.2140904817794248,8,10,-1,0.24927175452564337
goal_spoof_immediate,0,1,-3.0,0.04515190782711485,0,-1,3,0.2126081706012402
goal_spoof_immediate,1,0,-50.0,0.09358114302063988,1,10,-1,0.0935943305473954
goal_spoof_immediate,2,0,-50.0,0.12194682226459251,0,-1,-1,0.21970261797146862
goal_spoof_immediate,3,0,-50.0,0.07079227803344286,0,-1,-1,0.18926669847066732
goal_spoof_immediate,4,0,-50.0,0.13162484382417794,5,7,-1,0.15542377128984866
goal_spoof_immediate,5,0,-50.0,0.12430792102063218,1,10,-1,0.15547349893199733
goal_spoof_immediate,6,0,-46.0,0.0739407392093514,0,-1,1,0.13143243039550298
goal_spoof_immediate,7,0,-50.0,0.09639350444688989,0,-1,-1,0.15705194785710522
goal_spoof_immediate,8,0,-50.0,0.10892303113381728,0,-1,-1,0.1610713214636968
goal_spoof_immediate,9,0,-50.0,0.09893687650408836,1,10,-1,0.1276351569794473
goal_spoof_immediate,10,0,-50.0,0.09441135910665736,1,10,-1,0.09618564818838046
goal_spoof_immediate,11,0,-50.0,0.0988792453369251,0,-1,-1,0.1750036780182428
goal_spoof_immediate,12,0,-48.0,0.06164162531918834,1,10,0,0.07166812335207509
goal_spoof_immediate,13,0,-50.0,0.10556707879466823,1,10,-1,0.10578982283284304
goal_spoof_immediate,14,0,-50.0,0.09820822085192006,0,-1,-1,0.1475597556340611
goal_spoof_immediate,15,0,-50.0,0.11661898441146513,0,-1,-1,0.18152304154785553
goal_spoof_immediate,16,0,-50.0,0.12795270238657575,0,-1,-1,0.1908088374939713
goal_spoof_immediate,17,0,-50.0,0.08384176669641258,1,10,-1,0.11681842206328344
goal_spoof_immediate,18,0,-50.0,0.08317566186202369,0,-1,-1,0.18026240261156895
goal_spoof_immediate,19,0,-50.0,0.12124811800614611,1,10,-1,0.15515845574024886
goal_spoof_immediate,20,0,-48.0,0.09097465794829779,1,10,0,0.09097505609520555
goal_spoof_immediate,21,0,-50.0,0.07148494158567523,0,-1,-1,0.16539514762640561
goal_spoof_immediate,22,0,-50.0,0.09827079928713396,0,-1,-1,0.17868521857959974
goal_spoof_immediate,23,0,-50.0,0.0908303497014943,0,-1,-1,0.1375451110013178
goal_spoof_immediate,24,0,-50.0,0.1279852028585226,1,10,-1,0.1544807513000469
goal_spoof_immediate,25,0,-50.0,0.06543857766326804,0,-1,-1,0.15576040285586337
goal_spoof_immediate,26,0,-50.0,0.11452640469165704,1,10,-1,0.11452967837024217
goal_spoof_immediate,27,0,-50.0,0.09790590898359983,1,10,-1,0.09806183656829275
goal_spoof_immediate,28,0,-48.0,0.07528066938945835,0,-1,2,0.18672429864373966
goal_spoof_immediate,29,0,-47.0,0.06462421023273737,0,-1,3,0.23946698692814478
goal_spoof_immediate,30,0,-50.0,0.12248089831398504,0,-1,-1,0.2270549002769782
goal_spoof_immediate,31,0,-50.0,0.12786497884429615,0,-1,-1,0.2118754100520053
goal_spoof_immediate,32,0,-50.0,0.08094087513560574,0,-1,-1,0.1258399580469583
goal_spoof_immediate,33,0,-46.0,0.052779860462677936,0,-1,2,0.17108077210062403
goal_spoof_immediate,34,0,-50.0,0.07180660083565887,0,-1,-1,0.1309616199386691
goal_spoof_immediate,35,0,-47.0,0.06230390639525394,0,-1,2,0.15818758421212362
goal_spoof_immediate,36,0,-50.0,0.08750411264969331,0,-1,-1,0.21314003481264876
goal_spoof_immediate,37,0,-50.0,0.08309542648486203,0,-1,-1,0.15024861447617377
goal_spoof_immediate,38,0,-49.0,0.06599055804532733,0,-1,3,0.21054393648542444
goal_spoof_immediate,39,0,-50.0,0.1107863997478889,1,10,-1,0.14888824610279877
goal_spoof_immediate,40,0,-50.0,0.10913221223682121,1,10,-1,0.10965929553723984
goal_spoof_immediate,41,0,-50.0,0.08036089405839059,0,-1,-1,0.18167867374695248
