condition,episode_idx,success,total_reward,final_distance,recovery_triggered_count,first_recovery_step,steps_to_success,max_distance_from_goal
clean,54,1,-1.0,0.015311793371001388,0,-1,1,0.1411479840258841
clean,55,1,-2.0,0.020633979391415026,0,-1,2,0.12360417830184414
clean,56,1,-3.0,0.02139122994256447,0,-1,3,0.18480940695341125
clean,57,1,-2.0,0.0189082159533375,0,-1,2,0.15594645497086657
clean,58,1,-3.0,0.015338618329074368,0,-1,3,0.20191636795831777
clean,59,1,-2.0,0.011527309577441868,0,-1,2,0.17043263070612977
clean,60,1,-1.0,0.01837734233199354,0,-1,1,0.1293270087739347
clean,61,1,-2.0,0.023873120148201338,0,-1,2,0.128331114000638
clean,62,1,-1.0,0.022651948371567587,0,-1,1,0.09504378375277799
clean,63,1,-3.0,0.013369550214492619,0,-1,3,0.19016035775762072
clean,64,1,-3.0,0.01609625561560482,0,-1,3,0.17051650068743415
clean,65,1,-2.0,0.020764499871325483,0,-1,2,0.1556915217227775
clean,66,1,-1.0,0.02424660183773713,0,-1,1,0.1408332783634081
clean,67,1,-2.0,0.01273351475385196,0,-1,2,0.14397507461158027
clean,68,1,-2.0,0.016998459598553742,0,-1,2,0.1477444398732185
clean,69,1,-2.0,0.013952240489675477,0,-1,2,0.1664322669952642
clean,70,1,-2.0,0.022680819015616693,0,-1,2,0.14448805236261889
clean,71,1,-2.0,0.011964357792144942,0,-1,2,0.16717864364287494
clean,72,1,-2.0,0.012851354199569882,0,-1,2,0.18542757417667663
clean,73,1,-3.0,0.016145255688829966,0,-1,3,0.21266553940393093
clean,74,1,-1.0,0.0163133503501734,0,-1,1,0.10866139338000631
clean,75,1,0.0,0.015903158538848536,0,-1,0,0.09848508714496275
clean,76,1,-1.0,0.014928925795679192,0,-1,1,0.08773735670376474
clean,77,1,-2.0,0.024888844461815596,0,-1,2,0.15406312074304282
clean,78,1,-3.0,0.011900530103721791,0,-1,3,0.17335040939075166
clean,79,1,-2.0,0.015712796793048687,0,-1,2,0.1910272146905064
clean,80,1,-1.0,0.02153790305945797,0,-1,1,0.09915075618999653
clean,81,1,-2.0,0.016130795236815997,0,-1,2,0.1859505936213617
clean,82,1,-1.0,0.02262671224135537,0,-1,1,0.11872614380066632
clean,83,1,-3.0,0.019617411755628728,0,-1,3,0.17058921129684695
clean,84,1,-2.0,0.012217468632763922,0,-1,2,0.1695037654010099
clean,85,1,-1.0,0.013779562140827284,0,-1,1,0.13960981017538085
clean,86,1,-1.0,0.026528172360458308,0,-1,1,0.13248418613654614
clean,87,1,0.0,0.02179640436464345,0,-1,0,0.04973863386721912
clean,88,1,-3.0,0.03263797899763037,0,-1,3,0.1917253647079095
clean,89,1,-2.0,0.015080817980434287,0,-1,2,0.16808354895920544
clean,90,1,-2.0,0.011598649209266508,0,-1,2,0.18414999887728528
clean,91,1,-3.0,0.011915041064421213,0,-1,3,0.17850637987997015
clean,92,1,-2.0,0.014190408876134122,0,-1,2,0.1612507753495839
clean,93,1,-2.0,0.012146537598907122,0,-1,2,0.16545462249962453
clean,94,1,-1.0,0.014559706114777774,0,-1,1,0.11800847316632491
clean,95,1,-2.0,0.02515100242684449,0,-1,2,0.12789897988889717
clean,96,1,-2.0,0.0250462296581633,0,-1,2,0.12985910963437627
clean,97,1,-2.0,0.006595706886707394,0,-1,2,0.11834937223539041
clean,98,1,-2.0,0.012515483754441418,0,-1,2,0.17151579363458844
clean,99,1,-2.0,0.02191674173106875,0,-1,2,0.183906801266832
sensor_dropout,0,0,-50.0,0.8272882584574565,0,-1,-1,0.8258479849450368
sensor_dropout,1,0,-49.0,0.8555206567045331,0,-1,0,0.8540983084301982
sensor_dropout,2,0,-50.0,0.8533683438190103,0,-1,-1,0.8523320313402275
sensor_dropout,3,0,-50.0,0.9111609531311594,0,-1,-1,0.9107038189322694
sensor_dropout,4,0,-50.0,0.8576079977078824,0,-1,-1,0.8566277454498321
sensor_dropout,5,0,-50.0,0.926098946949649,0,-1,-1,0.9252583159398177
sensor_dropout,6,0,-50.0,0.882162320187561,0,-1,-1,0.8809861491464763
sensor_dropout,7,0,-50.0,0.8535390265424659,0,-1,-1,0.8515929152977826
sensor_dropout,8,0,-50.0,0.845133046790187,0,-1,-1,0.8430408436962075
sensor_dropout,9,0,-50.0,0.9110730774186944,0,-1,-1,0.9103675102533486
sensor_dropout,10,0,-50.0,0.8930746433849168,0,-1,-1,0.8920539767031117
sensor_dropout,11,0,-50.0,0.7665510425118183,0,-1,-1,0.7643307630082895
sensor_dropout,12,0,-50.0,0.9013420728361261,0,-1,-1,0.9003489995336619
sensor_dropout,13,0,-50.0,0.919320980640617,0,-1,-1,0.918535733202109
sensor_dropout,14,0,-50.0,0.908808969145158,0,-1,-1,0.9081805874938984
sensor_dropout,15,0,-50.0,0.8372516694523867,0,-1,-1,0.8358269302375246
sensor_dropout,16,0,-50.0,0.864674357913322,0,-1,-1,0.8640962363004583
sensor_dropout,17,0,-50.0,0.9515555061478529,0,-1,-1,0.9511736464072124
sensor_dropout,18,0,-50.0,0.9127387153217668,0,-1,-1,0.9124230876113667
sensor_dropout,19,0,-50.0,0.9474423141418883,0,-1,-1,0.9469732767795888
sensor_dropout,20,0,-50.0,0.9112020875303316,0,-1,-1,0.9102450723296633
sensor_dropout,21,0,-50.0,0.8547978681119907,0,-1,-1,0.8541327780854661
sensor_dropout,22,0,-50.0,0.8511301923384637,0,-1,-1,0.8494230119840244
sensor_dropout,23,0,-50.0,0.8307066185561206,0,-1,-1,0.8295216093871217
sensor_dropout,24,0,-50.0,0.815430833306204,0,-1,-1,0.8133205559115343
sensor_dropout,25,0,-50.0,0.8676983695932623,0,-1,-1,0.8658001198871431
sensor_dropout,26,0,-50.0,0.865666600069594,0,-1,-1,0.8638573202369273
sensor_dropout,27,0,-50.0,0.8423316341152237,0,-1,-1,0.8405769215639436
sensor_dropout,28,0,-50.0,0.9063330973449132,0,-1,-1,0.9056636674932915
sensor_dropout,29,0,-50.0,0.8355957012059839,0,-1,-1,0.834584753503272
sensor_dropout,30,0,-49.0,0.7293121314467256,0,-1,3,0.7266224881597999
sensor_dropout,31,0,-50.0,0.7864573589836562,0,-1,-1,0.7848224954204227
sensor_dropout,32,0,-50.0,0.8967794105661876,0,-1,-1,0.8958828642897021
sensor_dropout,33,0,-50.0,0.84010874858124,0,-1,-1,0.8390075448781594
sensor_dropout,34,0,-50.0,0.8569345043698446,0,-1,-1,0.8549365680417585
sensor_dropout,35,0,-50.0,0.8825963093577176,0,-1,-1,0.8815700675062221
sensor_dropout,36,0,-50.0,0.900103546375722,0,-1,-1,0.8996096079553979
sensor_dropout,37,0,-50.0,0.8347033677380072,0,-1,-1,0.8324392952066393
sensor_dropout,38,0,-50.0,0.8831058200340781,0,-1,-1,0.8825864099935333
sensor_dropout,39,0,-50.0,0.8648423822010353,0,-1,-1,0.8630289875224515
sensor_dropout,40,0,-50.0,0.9318301932552927,0,-1,-1,0.9312230602237096
sensor_dropout,41,0,-50.0,0.9103882257197305,0,-1,-1,0.9101023686454967
sensor_dropout,42,0,-50.0,0.8927934769456143,0,-1,-1,0.8916792757902579
sensor_dropout,43,0,-50.0,0.8870167232002865,0,-1,-1,0.8859692624822068
sensor_dropout,44,0,-50.0,0.8397993645968398,0,-1,-1,0.8382833068865828
sensor_dropout,45,0,-50.0,0.8974665069548581,0,-1,-1,0.8965519929260548
sensor_dropout,46,0,-50.0,0.8537847908678522,0,-1,-1,0.8528170537471648
sensor_dropout,47,0,-50.0,0.8500224472249681,0,-1,-1,0.8493892073930789
sensor_dropout,48,0,-50.0,0.8672775861062102,0,-1,-1,0.8653406075573473
sensor_dropout,49,0,-50.0,0.9596391022866043,0,-1,-1,0.9588918518601679
sensor_dropout,50,0,-50.0,0.908086912940059,0,-1,-1,0.9071314391259127
sensor_dropout,51,0,-50.0,0.8932409887303078,0,-1,-1,0.892013991699227
sensor_dropout,52,0,-50.0,0.9495135738397595,0,-1,-1,0.9487454400426308
sensor_dropout,53,0,-50.0,0.7814367542182591,0,-1,-1,0.7793369911136978
sensor_dropout,54,0,-50.0,0.9104581679247655,0,-1,-1,0.9091896503254984
sensor_dropout,55,0,-50.0,0.8905301799528889,0,-1,-1,0.889548564752075
sensor_dropout,56,0,-50.0,0.9036303666070002,0,-1,-1,0.9031804245553688
sensor_dropout,57,0,-49.0,0.8207373034625475,0,-1,2,0.8184648834982323
sensor_dropout,58,0,-50.0,0.7841270546392591,0,-1,-1,0.7814672047363507
sensor_dropout,59,0,-50.0,0.9118160762526594,0,-1,-1,0.9114559174186025
sensor_dropout,60,0,-50.0,0.8711451560516227,0,-1,-1,0.8700613345820201
sensor_dropout,61,0,-50.0,0.8335562939524883,0,-1,-1,0.8322397823556951
sensor_dropout,62,0,-50.0,0.9288026176656426,0,-1,-1,0.9283123943901597
sensor_dropout,63,0,-50.0,0.9020483040860757,0,-1,-1,0.9012541724067237
sensor_dropout,64,0,-50.0,0.9248535937799702,0,-1,-1,0.9244561518448198
sensor_dropout,65,0,-50.0,0.8813042380989293,0,-1,-1,0.8802453172249978
sensor_dropout,66,0,-50.0,0.8980327310567002,0,-1,-1,0.8972369337702678
sensor_dropout,67,0,-50.0,0.8169452080591743,0,-1,-1,0.8146933484879668
sensor_dropout,68,0,-50.0,0.9053513447536405,0,-1,-1,0.9041269280897085
sensor_dropout,69,0,-50.0,0.941638775506409,0,-1,-1,0.9408416128399807
sensor_dropout,70,0,-50.0,0.9302680493984592,0,-1,-1,0.9300000017940626
sensor_dropout,71,0,-50.0,0.8425952761671852,0,-1,-1,0.8403693568089137
sensor_dropout,72,0,-50.0,0.8435980897210029,0,-1,-1,0.8425555886732834
sensor_dropout,73,0,-50.0,0.9511776546291573,0,-1,-1,0.9507536297106264
sensor_dropout,74,0,-50.0,0.901669028386913,0,-1,-1,0.9007666315203482
sensor_dropout,75,0,-50.0,0.9018142258092996,0,-1,-1,0.9006538857629914
sensor_dropout,76,0,-50.0,0.8711269283884167,0,-1,-1,0.8693807089699213
sensor_dropout,77,0,-50.0,0.920009237318122,0,-1,-1,0.9191934570016849
sensor_dropout,78,0,-50.0,0.8281381652807996,0,-1,-1,0.8258193062694466
sensor_dropout,79,0,-50.0,0.8016335105051329,0,-1,-1,0.799993207239697
sensor_dropout,80,0,-50.0,0.8400796098090422,0,-1,-1,0.8385381912191519
sensor_dropout,81,0,-50.0,0.8429014765015133,0,-1,-1,0.8419726364319328
sensor_dropout,82,0,-50.0,0.9054612696510793,0,-1,-1,0.9047041218668824
sensor_dropout,83,0,-50.0,0.8488458375378856,0,-1,-1,0.8472340094574417
sensor_dropout,84,0,-50.0,0.854523904968206,0,-1,-1,0.8538111344434053
sensor_dropout,85,0,-48.0,0.804225278722922,0,-1,1,0.8018617112626231
sensor_dropout,86,0,-50.0,0.8706127539337676,0,-1,-1,0.8698152682645139
sensor_dropout,87,0,-50.0,0.9160235027094261,0,-1,-1,0.9150207148786819
sensor_dropout,88,0,-50.0,0.9398677797221741,0,-1,-1,0.9390448273008404
sensor_dropout,89,0,-50.0,0.8519029904808907,0,-1,-1,0.8508420436059576
sensor_dropout,90,0,-50.0,0.7614872605931717,0,-1,-1,0.759002001232444
sensor_dropout,91,0,-50.0,0.8418019677181194,0,-1,-1,0.8396030814639148
sensor_dropout,92,0,-50.0,0.8609867194020551,0,-1,-1,0.8589617109296777
sensor_dropout,93,0,-50.0,0.8491770741758421,0,-1,-1,0.8469802643604174
sensor_dropout,94,0,-50.0,0.8975850871068941,0,-1,-1,0.8963101485892428
sensor_dropout,95,0,-50.0,0.9392886683218061,0,-1,-1,0.9389981954721345
sensor_dropout,96,0,-50.0,0.9332098010433504,0,-1,-1,0.9323172624864148
sensor_dropout,97,0,-50.0,0.898357260094993,0,-1,-1,0.8973748023840488
sensor_dropout,98,0,-50.0,0.8164631782344983,0,-1,-1,0.8139438169225502
sensor_dropout,99,0,-50.0,0.8825832974162988,0,-1,-1,0.8817393232901634
sensor_bias,0,0,-50.0,0.29267279577237354,0,-1,-1,0.29269646026618706
sensor_bias,1,0,-48.0,0.12683772514563948,0,-1,0,0.12683679387412855
sensor_bias,2,0,-50.0,0.14412485262755098,0,-1,-1,0.21970261797146862
sensor_bias,3,0,-48.0,0.06674733261417372,0,-1,2,0.18926669847066732
sensor_bias,4,1,-2.0,0.04761979835538509,0,-1,2,0.14660650620344126
sensor_bias,5,0,-50.0,0.07571678890521828,0,-1,-1,0.15547349893199733
sensor_bias,6,0,-50.0,0.30010144656268317,0,-1,-1,0.30012168721771787
sensor_bias,7,0,-50.0,0.24851967985590165,0,-1,-1,0.2485250581580375
sensor_bias,8,0,-50.0,0.09376579697765643,0,-1,-1,0.1610713214636968
sensor_bias,9,0,-50.0,0.10660969642635795,0,-1,-1,0.1276351569794473
sensor_bias,10,0,-50.0,0.060689066982869876,0,-1,-1,0.0878287410149235
sensor_bias,11,0,-50.0,0.07180070314795474,0,-1,-1,0.1750036780182428
sensor_bias,12,0,-48.0,0.08227762557155509,0,-1,0,0.08376596049147698
sensor_bias,13,0,-48.0,0.25005168930918925,0,-1,0,0.2502558980620562
sensor_bias,14,0,-50.0,0.16515328175706565,0,-1,-1,0.16530879508532245
sensor_bias,15,0,-50.0,0.20494262261820298,0,-1,-1,0.20494249654809973
sensor_bias,16,0,-50.0,0.1633890429343667,0,-1,-1,0.1908088374939713
sensor_bias,17,0,-50.0,0.23912304378402405,0,-1,-1,0.23916207892211058
sensor_bias,18,1,-2.0,0.028818863967143327,0,-1,2,0.18026240261156895
sensor_bias,19,0,-50.0,0.10509161518290934,0,-1,-1,0.15515845574024886
sensor_bias,20,0,-50.0,0.35567305022665907,0,-1,-1,0.3558131986057308
sensor_bias,21,0,-50.0,0.07639275744756617,0,-1,-1,0.16539514762640561
sensor_bias,22,0,-50.0,0.209080833356768,0,-1,-1,0.20912659252675522
sensor_bias,23,0,-50.0,0.1307553746845247,0,-1,-1,0.1375451110013178
sensor_bias,24,0,-50.0,0.29268946010952196,0,-1,-1,0.29269580320608374
sensor_bias,25,0,-50.0,0.09190277769936167,0,-1,-1,0.15576040285586337
sensor_bias,26,0,-50.0,0.16676152727010285,0,-1,-1,0.166765974334198
sensor_bias,27,0,-50.0,0.18767350260085017,0,-1,-1,0.18771068338707564
sensor_bias,28,1,-4.0,0.04754937319408797,0,-1,4,0.18672429864373966
sensor_bias,29,0,-50.0,0.1660052061525303,0,-1,-1,0.23946698692814478
sensor_bias,30,0,-50.0,0.08304829184167385,0,-1,-1,0.2270549002769782
sensor_bias,31,0,-50.0,0.2329110180443128,0,-1,-1,0.23295384665061747
sensor_bias,32,0,-50.0,0.1795700973307731,0,-1,-1,0.17957126329762652
sensor_bias,33,0,-50.0,0.05606275584130429,0,-1,-1,0.17108077210062403
sensor_bias,34,0,-50.0,0.07045867794807056,0,-1,-1,0.1309616199386691
sensor_bias,35,0,-50.0,0.09609547537635132,0,-1,-1,0.15818758421212362
sensor_bias,36,0,-50.0,0.2381874997581031,0,-1,-1,0.23887876618223347
sensor_bias,37,0,-49.0,0.1122022867636837,0,-1,2,0.15024861447617377
sensor_bias,38,0,-50.0,0.18477126578860392,0,-1,-1,0.21054393648542444
sensor_bias,39,0,-50.0,0.09403529463061162,0,-1,-1,0.14888824610279877
sensor_bias,40,0,-50.0,0.20550729319072347,0,-1,-1,0.20699034816289674
sensor_bias,41,0,-50.0,0.12559921987064582,0,-1,-1,0.18167867374695248
sensor_bias,42,0,-50.0,0.05599402939827511,0,-1,-1,0.0704495748004755
sensor_bias,43,0,-50.0,0.07076633089089883,0,-1,-1,0.11397860787396834
sensor_bias,44,0,-50.0,0.32246521347172474,0,-1,-1,0.3224933354923376
sensor_bias,45,0,-50.0,0.16636640203513228,0,-1,-1,0.16641655311322237
sensor_bias,46,0,-50.0,0.06802506084407242,0,-1,-1,0.15173602931994382
sensor_bias,47,0,-50.0,0.14467527828046559,0,-1,-1,0.1862895187849278
sensor_bias,48,0,-50.0,0.13296447697481434,0,-1,-1,0.14073427199783714
sensor_bias,49,0,-47.0,0.09722794324932038,0,-1,3,0.19807083535644632
sensor_bias,50,0,-50.0,0.24400696656522447,0,-1,-1,0.24403165519745781
sensor_bias,51,0,-49.0,0.09478661468484266,0,-1,3,0.20551350357589276
sensor_bias,52,0,-50.0,0.11737229875712048,0,-1,-1,0.13852686535907868
sensor_bias,53,0,-50.0,0.20735554908657866,0,-1,-1,0.21460063338474095
sensor_bias,54,0,-50.0,0.2592466885473317,0,-1,-1,0.2592405214588356
sensor_bias,55,0,-50.0,0.2714818678223928,0,-1,-1,0.27174118432796734
sensor_bias,56,0,-50.0,0.1932644798142422,0,-1,-1,0.19503035666893803
sensor_bias,57,1,-2.0,0.03092081812782406,0,-1,2,0.15594645497086657
sensor_bias,58,0,-50.0,0.2877656339045763,0,-1,-1,0.28792628193067354
sensor_bias,59,0,-48.0,0.1659349359769227,0,-1,2,0.17043263070612977
sensor_bias,60,0,-48.0,0.05973026066189769,0,-1,1,0.1293270087739347
sensor_bias,61,1,-2.0,0.02852359132598882,0,-1,2,0.128331114000638
sensor_bias,62,0,-50.0,0.15345004462242948,0,-1,-1,0.15382939968623022
sensor_bias,63,0,-50.0,0.18743505621863094,0,-1,-1,0.19016035775762072
sensor_bias,64,0,-50.0,0.07487599623124923,0,-1,-1,0.17051650068743415
sensor_bias,65,1,-3.0,0.03300252337084844,0,-1,3,0.1556915217227775
sensor_bias,66,0,-50.0,0.2874082042488657,0,-1,-1,0.28740806361744176
sensor_bias,67,0,-50.0,0.14333737814657396,0,-1,-1,0.14397507461158027
sensor_bias,68,0,-50.0,0.11152882429446212,0,-1,-1,0.1477444398732185
sensor_bias,69,1,-2.0,0.016038185132340455,0,-1,2,0.1664322669952642
sensor_bias,70,0,-50.0,0.1057390308872736,0,-1,-1,0.14448805236261889
sensor_bias,71,0,-50.0,0.4266361135135356,0,-1,-1,0.4266393353098393
sensor_bias,72,0,-50.0,0.12344907991573151,0,-1,-1,0.18542757417667663
sensor_bias,73,0,-50.0,0.16317565175833781,0,-1,-1,0.21266553940393093
sensor_bias,74,0,-49.0,0.2158796800105308,0,-1,1,0.2159572170308057
sensor_bias,75,1,-1.0,0.04621331230699161,0,-1,1,0.09848508714496275
sensor_bias,76,0,-50.0,0.18459444042321446,0,-1,-1,0.18459461977329192
sensor_bias,77,0,-50.0,0.1573224454544545,0,-1,-1,0.15768322637606788
sensor_bias,78,0,-49.0,0.12332070153440931,0,-1,3,0.17335040939075166
sensor_bias,79,0,-49.0,0.24092195722718202,0,-1,2,0.24092230002943638
sensor_bias,80,0,-50.0,0.24235508119490978,0,-1,-1,0.24288701157655232
sensor_bias,81,0,-50.0,0.19899028577987118,0,-1,-1,0.19910678918167307
sensor_bias,82,0,-50.0,0.07592159045267009,0,-1,-1,0.11872614380066632
sensor_bias,83,0,-50.0,0.14837617910245998,0,-1,-1,0.17058921129684695
sensor_bias,84,0,-50.0,0.2685479551311966,0,-1,-1,0.2686933226987877
sensor_bias,85,0,-50.0,0.3412915597276159,0,-1,-1,0.34141463386222265
sensor_bias,86,0,-50.0,0.18698832255966702,0,-1,-1,0.18699046835623848
sensor_bias,87,0,-49.0,0.0896765897104571,0,-1,0,0.08967650285631845
sensor_bias,88,0,-50.0,0.106580856952345,0,-1,-1,0.1917253647079095
sensor_bias,89,0,-50.0,0.1926579219169248,0,-1,-1,0.208834016485165
sensor_bias,90,0,-50.0,0.09500727918105865,0,-1,-1,0.18414999887728528
sensor_bias,91,0,-49.0,0.10822527597354074,0,-1,3,0.17850637987997015
sensor_bias,92,0,-50.0,0.09324465923551177,0,-1,-1,0.1612507753495839
sensor_bias,93,0,-50.0,0.2600850513766747,0,-1,-1,0.26011900577625713
sensor_bias,94,0,-50.0,0.07054024153534966,0,-1,-1,0.11800847316632491
sensor_bias,95,0,-50.0,0.2502275633809667,0,-1,-1,0.2502378490521708
sensor_bias,96,1,-2.0,0.036066092257413786,0,-1,2,0.12985910963437627
sensor_bias,97,0,-50.0,0.11733984419112645,0,-1,-1,0.11834937223539041
sensor_bias,98,0,-50.0,0.06670789475512036,0,-1,-1,0.17151579363458844
sensor_bias,99,0,-50.0,0.10377103238298332,0,-1,-1,0.183906801266832
goal_spoof_immediate,0,0,-50.0,0.08910490823039983,0,-1,-1,0.2126081706012402
goal_spoof_immediate,1,0,-49.0,0.14173895963695557,0,-1,0,0.14173958025914965
goal_spoof_immediate,2,0,-50.0,0.08992184468427236,0,-1,-1,0.21970261797146862
goal_spoof_immediate,3,0,-50.0,0.11983971660876325,0,-1,-1,0.18926669847066732
goal_spoof_immediate,4,0,-50.0,0.06321115036682107,0,-1,-1,0.14660650620344126
goal_spoof_immediate,5,0,-50.0,0.08404246962220513,0,-1,-1,0.15547349893199733
goal_spoof_immediate,6,0,-50.0,0.11271872121968265,0,-1,-1,0.13143243039550298
goal_spoof_immediate,7,0,-50.0,0.10067338186373134,0,-1,-1,0.15705194785710522
goal_spoof_immediate,8,0,-50.0,0.09107932135940407,0,-1,-1,0.1610713214636968
goal_spoof_immediate,9,0,-50.0,0.07077033746797746,0,-1,-1,0.1276351569794473
goal_spoof_immediate,10,0,-50.0,0.13498813215736633,0,-1,-1,0.13498992427888465
goal_spoof_immediate,11,0,-49.0,0.08279609457646368,0,-1,3,0.1750036780182428
goal_spoof_immediate,12,0,-50.0,0.07842116411828819,0,-1,-1,0.0784268861977501
goal_spoof_immediate,13,0,-48.0,0.1380199655374479,0,-1,0,0.13801983161104484
goal_spoof_immediate,14,0,-50.0,0.1412472921217815,0,-1,-1,0.1475597556340611
goal_spoof_immediate,15,0,-50.0,0.09753294508678403,0,-1,-1,0.18152304154785553
goal_spoof_immediate,16,0,-48.0,0.052815408644050835,0,-1,2,0.1908088374939713
goal_spoof_immediate,17,0,-49.0,0.13919092151777257,0,-1,1,0.1391908860430957
goal_spoof_immediate,18,0,-49.0,0.11340064235181871,0,-1,2,0.18026240261156895
goal_spoof_immediate,19,0,-50.0,0.12268811563572814,0,-1,-1,0.15515845574024886
goal_spoof_immediate,20,0,-50.0,0.08906598710526498,0,-1,-1,0.08906674880878176
goal_spoof_immediate,21,0,-50.0,0.12073859310549546,0,-1,-1,0.16539514762640561
goal_spoof_immediate,22,0,-48.0,0.12218717937944515,0,-1,3,0.17868521857959974
goal_spoof_immediate,23,0,-50.0,0.09263911651528246,0,-1,-1,0.1375451110013178
goal_spoof_immediate,24,0,-50.0,0.10753469158476464,0,-1,-1,0.1544807513000469
goal_spoof_immediate,25,0,-48.0,0.08468375150984259,0,-1,3,0.15576040285586337
goal_spoof_immediate,26,0,-50.0,0.09649005056571022,0,-1,-1,0.09649197309799527
goal_spoof_immediate,27,0,-49.0,0.09322037963354075,0,-1,1,0.09806183656829275
goal_spoof_immediate,28,0,-48.0,0.09024493775248126,0,-1,2,0.18672429864373966
goal_spoof_immediate,29,0,-47.0,0.07249184113369256,0,-1,3,0.23946698692814478
goal_spoof_immediate,30,0,-50.0,0.06247049748129122,0,-1,-1,0.2270549002769782
goal_spoof_immediate,31,0,-50.0,0.11099050144140725,0,-1,-1,0.2118754100520053
goal_spoof_immediate,32,0,-50.0,0.06872067948863475,0,-1,-1,0.1258399580469583
goal_spoof_immediate,33,0,-50.0,0.11212419796676475,0,-1,-1,0.17108077210062403
goal_spoof_immediate,34,0,-50.0,0.12267964172595966,0,-1,-1,0.1309616199386691
goal_spoof_immediate,35,0,-50.0,0.11803136845729786,0,-1,-1,0.15818758421212362
goal_spoof_immediate,36,0,-50.0,0.12259151835076518,0,-1,-1,0.21314003481264876
goal_spoof_immediate,37,0,-50.0,0.12109580754806681,0,-1,-1,0.15024861447617377
