condition,episode_idx,success,total_reward,final_distance,recovery_triggered_count,first_recovery_step,steps_to_success,max_distance_from_goal
goal_spoof_immediate,45,1,-5.0,0.0006186023774853839,49,1,5,0.14405498924709897
goal_spoof_immediate,46,1,-5.0,0.0008467110453641935,48,2,5,0.15173602931994382
goal_spoof_immediate,47,1,-5.0,0.021535353893509596,48,2,5,0.1862895187849278
goal_spoof_immediate,48,1,-5.0,0.00064978925687256,49,1,5,0.14073427199783714
goal_spoof_immediate,49,1,-14.0,0.011246267423874549,40,10,14,0.19807083535644632
goal_spoof_immediate,50,1,-4.0,0.0007520306435318567,49,1,4,0.10195682543909834
goal_spoof_immediate,51,1,-6.0,0.0006091106075287211,48,2,6,0.20551350357589276
goal_spoof_immediate,52,1,-5.0,0.0009007950584956552,49,1,5,0.13852686535907868
goal_spoof_immediate,53,1,-5.0,0.0007878720401529327,48,2,5,0.16517563550290348
goal_spoof_immediate,54,1,-2.0,0.0008369626593749868,47,3,2,0.1411479840258841
goal_spoof_immediate,55,1,-5.0,0.0006998724720624576,49,1,5,0.12360417830184414
goal_spoof_immediate,56,1,-12.0,0.0007109073021431236,43,7,12,0.18480940695341125
goal_spoof_immediate,57,1,-5.0,0.0006325219976916371,49,1,5,0.15594645497086657
goal_spoof_immediate,58,1,-7.0,0.0006454109678105774,49,1,7,0.20191636795831777
goal_spoof_immediate,59,1,-2.0,0.0007353225110774278,47,3,2,0.17043263070612977
goal_spoof_immediate,60,1,-1.0,0.0008246027560144399,48,2,1,0.1293270087739347
goal_spoof_immediate,61,1,-4.0,0.0008383980190432765,49,1,4,0.128331114000638
goal_spoof_immediate,62,1,-10.0,0.0008071039003744241,46,4,10,0.14678900407009132
goal_spoof_immediate,63,1,-7.0,0.0007530144466307119,49,1,7,0.19016035775762072
goal_spoof_immediate,64,1,-5.0,0.0007458187258718971,46,4,5,0.17051650068743415
goal_spoof_immediate,65,1,-5.0,0.0006543824200252657,47,3,5,0.1556915217227775
goal_spoof_immediate,66,1,-6.0,0.0009429576680160611,49,1,6,0.1408332783634081
goal_spoof_immediate,67,1,-7.0,0.0007561964135945734,48,2,7,0.14397507461158027
goal_spoof_immediate,68,1,-5.0,0.0020399023042533913,49,1,5,0.1477444398732185
goal_spoof_immediate,69,1,-6.0,0.015723185954125887,49,1,6,0.1664322669952642
goal_spoof_immediate,70,1,-5.0,0.0007613080633906498,49,1,5,0.14448805236261889
goal_spoof_immediate,71,1,-6.0,0.0005942531008400491,49,1,6,0.16717864364287494
goal_spoof_immediate,72,1,-2.0,0.0007743865523159303,47,3,2,0.18542757417667663
goal_spoof_immediate,73,1,-6.0,0.003982928760314105,47,3,6,0.21266553940393093
goal_spoof_immediate,74,1,-3.0,0.0008470714306215327,49,1,3,0.10866139338000631
goal_spoof_immediate,75,1,-11.0,0.0007562387114411185,45,5,11,0.1504298202758199
goal_spoof_immediate,76,1,-5.0,0.0008014916058744836,48,2,5,0.09049653267551472
goal_spoof_immediate,77,1,-5.0,0.0009684919877102573,48,2,5,0.15406312074304282
goal_spoof_immediate,78,1,-7.0,0.0006200287708165833,49,1,7,0.17335040939075166
goal_spoof_immediate,79,1,-5.0,0.000853891809994803,48,2,5,0.1910272146905064
goal_spoof_immediate,80,1,-3.0,0.000820926009116781,49,1,3,0.09915075618999653
goal_spoof_immediate,81,1,-6.0,0.014958322255272249,49,1,6,0.1859505936213617
goal_spoof_immediate,82,1,-3.0,0.0007374006048512588,49,1,3,0.11872614380066632
goal_spoof_immediate,83,1,-6.0,0.0006211289700503949,49,1,6,0.17058921129684695
goal_spoof_immediate,84,1,-6.0,0.008658486385502378,48,2,6,0.1695037654010099
goal_spoof_immediate,85,1,-4.0,0.0007080400218328784,49,1,4,0.13960981017538085
goal_spoof_immediate,86,1,-5.0,0.0009201545465578552,47,3,5,0.13248418613654614
goal_spoof_immediate,87,1,0.0,0.0008582014307401956,49,1,0,0.04973863386721912
goal_spoof_immediate,88,1,-7.0,0.03415368439665893,47,3,7,0.1917253647079095
goal_spoof_immediate,89,1,-3.0,0.0007887773568296791,48,2,3,0.16808354895920544
goal_spoof_immediate,90,1,-6.0,0.0006694009901673548,49,1,6,0.18414999887728528
goal_spoof_immediate,91,1,-7.0,0.0006337058509559091,44,6,2,0.17850637987997015
goal_spoof_immediate,92,1,-7.0,0.0006026891372257023,49,1,7,0.1612507753495839
goal_spoof_immediate,93,1,-6.0,0.0005807732580547718,49,1,6,0.16545462249962453
goal_spoof_immediate,94,1,-5.0,0.000690242388926386,46,4,1,0.11800847316632491
goal_spoof_immediate,95,1,-6.0,0.0008229115709704005,47,3,6,0.12789897988889717
goal_spoof_immediate,96,1,-7.0,0.0008947264977482202,48,2,7,0.12985910963437627
goal_spoof_immediate,97,1,-4.0,0.000921648735533914,49,1,4,0.11834937223539041
goal_spoof_immediate,98,1,-6.0,0.000580549238365222,49,1,6,0.17151579363458844
goal_spoof_immediate,99,1,-7.0,0.022496914859792178,49,1,7,0.183906801266832
goal_spoof_midep,0,1,-3.0,0.0016243756642060254,47,3,3,0.2126081706012402
goal_spoof_midep,1,1,0.0,0.0007922661245981802,49,1,0,0.07703805445128271
goal_spoof_midep,2,1,-4.0,0.03349893493573979,47,3,4,0.21970261797146862
goal_spoof_midep,3,1,-5.0,0.0006810434907180614,38,2,5,0.18926669847066732
goal_spoof_midep,4,1,-4.0,0.0008764696770402519,49,1,4,0.14660650620344126
goal_spoof_midep,5,1,-4.0,0.025845923082351587,48,2,4,0.15547349893199733
goal_spoof_midep,6,1,-3.0,0.0008736424278269208,49,1,3,0.13143243039550298
goal_spoof_midep,7,1,-3.0,0.0007588366908942481,31,4,3,0.15705194785710522
goal_spoof_midep,8,1,-4.0,0.0005950321445357307,48,2,4,0.1610713214636968
goal_spoof_midep,9,1,-3.0,0.0008281918288570433,49,1,3,0.1276351569794473
goal_spoof_midep,10,1,0.0,0.0007922537014651775,49,1,0,0.0878287410149235
goal_spoof_midep,11,1,-6.0,0.0007784113444285176,49,1,6,0.1750036780182428
goal_spoof_midep,12,1,0.0,0.0008983724750003149,49,1,0,0.07166812335207509
goal_spoof_midep,13,1,0.0,0.0008258849885497897,49,1,0,0.06497799272607774
goal_spoof_midep,14,1,-4.0,0.0007102741108241941,39,1,4,0.1475597556340611
goal_spoof_midep,15,1,-2.0,0.0006676714069143235,47,3,2,0.18152304154785553
goal_spoof_midep,16,1,-2.0,0.016924930355772236,47,3,2,0.1908088374939713
goal_spoof_midep,17,1,-1.0,0.000877433073667801,48,2,1,0.11681842206328344
goal_spoof_midep,18,1,-4.0,0.01888533438956869,48,2,4,0.18026240261156895
goal_spoof_midep,19,1,-5.0,0.007427884837159559,49,1,5,0.15515845574024886
goal_spoof_midep,20,1,0.0,0.0008525101347264816,31,1,0,0.08300719139837222
goal_spoof_midep,21,1,-2.0,0.0009120893545809898,47,3,2,0.16539514762640561
goal_spoof_midep,22,1,-6.0,0.003083620649625628,49,1,6,0.17868521857959974
goal_spoof_midep,23,1,-5.0,0.0008390490537889822,49,1,5,0.1375451110013178
goal_spoof_midep,24,1,-5.0,0.0008381358134543434,39,1,5,0.1544807513000469
goal_spoof_midep,25,1,-5.0,0.0006330336472478495,40,1,5,0.15576040285586337
goal_spoof_midep,26,1,-1.0,0.0008552294080944357,33,1,1,0.08618790433416589
goal_spoof_midep,27,1,-1.0,0.0008285510512495088,49,1,1,0.09806183656829275
goal_spoof_midep,28,1,-4.0,0.0006465147929972512,38,2,4,0.18672429864373966
goal_spoof_midep,29,1,-3.0,0.0298680255192126,40,10,3,0.23946698692814478
goal_spoof_midep,30,1,-3.0,0.0005467593549083964,46,4,3,0.2270549002769782
goal_spoof_midep,31,1,-3.0,0.0008557786617320902,47,3,3,0.2118754100520053
goal_spoof_midep,32,1,-1.0,0.0007556768009218885,47,3,1,0.1258399580469583
goal_spoof_midep,33,1,-2.0,0.0007375082934661057,47,3,2,0.17108077210062403
goal_spoof_midep,34,1,-2.0,0.0008115538852546611,30,20,2,0.1309616199386691
goal_spoof_midep,35,1,-5.0,0.0008791557349845595,49,1,5,0.15818758421212362
goal_spoof_midep,36,1,-6.0,0.029647488439674855,48,2,6,0.21314003481264876
goal_spoof_midep,37,1,-5.0,0.0006965186016789218,39,1,5,0.15024861447617377
goal_spoof_midep,38,1,-3.0,0.014601709957194214,47,3,3,0.21054393648542444
goal_spoof_midep,39,1,-5.0,0.0008704696475255535,37,1,5,0.14888824610279877
goal_spoof_midep,40,1,-1.0,0.0008603934717786584,48,2,1,0.10764628615790996
goal_spoof_midep,41,1,-4.0,0.0007188477019543577,48,2,4,0.18167867374695248
goal_spoof_midep,42,1,0.0,0.0008694838701696048,49,1,0,0.0704495748004755
goal_spoof_midep,43,1,-2.0,0.0007540889723977267,49,1,2,0.11397860787396834
goal_spoof_midep,44,1,-2.0,0.0008344240027017143,49,1,2,0.1059772325986583
goal_spoof_midep,45,1,-5.0,0.0006208313301877392,49,1,5,0.14405498924709897
goal_spoof_midep,46,1,-4.0,0.0008536830133004978,49,1,4,0.15173602931994382
goal_spoof_midep,47,1,-5.0,0.02150650436021537,48,2,5,0.1862895187849278
goal_spoof_midep,48,1,-2.0,0.0006883575457063214,31,3,2,0.14073427199783714
goal_spoof_midep,49,1,-7.0,0.011139668425985856,49,1,7,0.19807083535644632
goal_spoof_midep,50,1,-1.0,0.0008059787067996883,36,1,1,0.10195682543909834
goal_spoof_midep,51,1,-2.0,0.0006463620943902721,35,3,2,0.20551350357589276
goal_spoof_midep,52,1,-4.0,0.000906073765843511,49,1,4,0.13852686535907868
goal_spoof_midep,53,1,-6.0,0.0007893973442468803,49,1,6,0.16517563550290348
goal_spoof_midep,54,1,-1.0,0.0008831097083632154,35,2,1,0.1411479840258841
goal_spoof_midep,55,1,-3.0,0.0007078440977950609,49,1,3,0.12360417830184414
goal_spoof_midep,56,1,-5.0,0.0006591088063436669,48,2,5,0.18480940695341125
goal_spoof_midep,57,1,-2.0,0.0006255125606027401,48,2,2,0.15594645497086657
goal_spoof_midep,58,1,-3.0,0.0006033301443916348,47,3,3,0.20191636795831777
goal_spoof_midep,59,1,-3.0,0.0007358072953418153,48,2,3,0.17043263070612977
goal_spoof_midep,60,1,-3.0,0.0008273771913352747,49,1,3,0.1293270087739347
goal_spoof_midep,61,1,-4.0,0.0008419578808549993,49,1,4,0.128331114000638
goal_spoof_midep,62,1,-1.0,0.0008027933556901149,49,1,1,0.09504378375277799
goal_spoof_midep,63,1,-3.0,0.0007944254193863718,31,4,3,0.19016035775762072
goal_spoof_midep,64,1,-6.0,0.0008203154117270955,40,1,6,0.17051650068743415
goal_spoof_midep,65,1,-5.0,0.0006507937319743054,49,1,5,0.1556915217227775
goal_spoof_midep,66,1,-1.0,0.0009556779886443775,48,2,1,0.1408332783634081
goal_spoof_midep,67,1,-5.0,0.0007838992851554106,37,1,5,0.14397507461158027
goal_spoof_midep,68,1,-5.0,0.00202829045243932,49,1,5,0.1477444398732185
goal_spoof_midep,69,1,-5.0,0.015708189925611463,49,1,5,0.1664322669952642
goal_spoof_midep,70,1,-2.0,0.0007614777535163366,48,2,2,0.14448805236261889
goal_spoof_midep,71,1,-6.0,0.0006159899213058186,41,1,6,0.16717864364287494
goal_spoof_midep,72,1,-2.0,0.0007758928361400874,46,4,2,0.18542757417667663
goal_spoof_midep,73,1,-3.0,0.0040122390210311065,42,3,3,0.21266553940393093
goal_spoof_midep,74,1,-2.0,0.0008470153812143609,49,1,2,0.10866139338000631
goal_spoof_midep,75,1,0.0,0.0008071667268346193,33,1,0,0.09848508714496275
goal_spoof_midep,76,1,-1.0,0.0008660098238265896,33,1,1,0.08773735670376474
goal_spoof_midep,77,1,-5.0,0.0009635259826168797,49,1,5,0.15406312074304282
goal_spoof_midep,78,1,-6.0,0.0006356524143660551,41,1,6,0.17335040939075166
goal_spoof_midep,79,1,-2.0,0.0008530102996315159,47,3,2,0.1910272146905064
goal_spoof_midep,80,1,-2.0,0.0008206475773314002,49,1,2,0.09915075618999653
goal_spoof_midep,81,1,-2.0,0.014946503170746112,46,4,2,0.1859505936213617
goal_spoof_midep,82,1,-3.0,0.0007355504819477498,49,1,3,0.11872614380066632
goal_spoof_midep,83,1,-3.0,0.0006155834336665323,47,3,3,0.17058921129684695
goal_spoof_midep,84,1,-5.0,0.008594485020131722,49,1,5,0.1695037654010099
goal_spoof_midep,85,1,-1.0,0.0007555484754011336,35,2,1,0.13960981017538085
goal_spoof_midep,86,1,-1.0,0.000924545156421951,48,2,1,0.13248418613654614
goal_spoof_midep,87,1,0.0,0.0008620116499112639,49,1,0,0.04973863386721912
goal_spoof_midep,88,1,-3.0,0.034121127586417534,46,4,3,0.1917253647079095
goal_spoof_midep,89,1,-3.0,0.0007897159898910016,48,2,3,0.16808354895920544
goal_spoof_midep,90,1,-2.0,0.0006933783092178672,35,3,2,0.18414999887728528
goal_spoof_midep,91,1,-3.0,0.0006076083289009189,34,3,3,0.17850637987997015
goal_spoof_midep,92,1,-5.0,0.0006333349279370687,41,1,5,0.1612507753495839
goal_spoof_midep,93,1,-6.0,0.0006072492550671809,41,1,6,0.16545462249962453
goal_spoof_midep,94,1,-2.0,0.0007773098515033155,35,1,2,0.11800847316632491
goal_spoof_midep,95,1,-4.0,0.0008217905255132416,49,1,4,0.12789897988889717
goal_spoof_midep,96,1,-2.0,0.0009998690919500593,32,4,2,0.12985910963437627
goal_spoof_midep,97,1,-3.0,0.0009225339934858747,49,1,3,0.11834937223539041
goal_spoof_midep,98,1,-4.0,0.0006063068576404637,40,2,4,0.17151579363458844
goal_spoof_midep,99,1,-6.0,0.02247870413729952,49,1,6,0.183906801266832
action_delay,0,1,-9.0,0.0033983285197309396,49,1,9,0.2127168417986475
action_delay,1,1,-3.0,0.0007964654282084729,49,1,3,0.07705856516396482
action_delay,2,1,-9.0,0.03363327833464627,49,1,9,0.21970261797146862
action_delay,3,1,-8.0,0.015385784889729484,21,1,8,0.18931717901201853
action_delay,4,1,-6.0,0.0008776361061131996,49,1,6,0.14663232022946687
action_delay,5,1,-7.0,0.025891632263775406,49,1,7,0.15547349893199733
action_delay,6,1,-6.0,0.0008756793835135517,49,1,6,0.13150348333637543
action_delay,7,1,-7.0,0.015333778373545942,11,1,7,0.15720548236670098
action_delay,8,1,-7.0,0.027310132518280836,21,1,7,0.1611015920262743
action_delay,9,1,-6.0,0.0008271943979177449,49,1,6,0.1276351569794473
action_delay,10,1,-4.0,0.0007911077675867073,49,1,4,0.0878287410149235
action_delay,11,1,-7.0,0.000780916080857728,49,1,7,0.17512720543808066
action_delay,12,1,-3.0,0.000891007562843292,49,1,3,0.07166812335207509
action_delay,13,1,-2.0,0.0008235213021585074,49,1,2,0.06497799272607774
action_delay,14,1,-7.0,0.020837386535742287,12,1,7,0.14758728241901756
action_delay,15,1,-8.0,0.000674788852005107,49,1,8,0.18161389461737357
action_delay,16,1,-8.0,0.01699601895270048,49,1,8,0.1908088374939713
action_delay,17,1,-5.0,0.0008694501294255905,49,1,5,0.11681842206328344
action_delay,18,1,-8.0,0.01896815767903749,49,1,8,0.18026240261156895
action_delay,19,1,-7.0,0.007434416663023411,49,1,7,0.15515845574024886
action_delay,20,1,-3.0,0.02046459960321052,18,1,3,0.08310537166523342
action_delay,21,1,-7.0,0.0008981966110661807,49,1,7,0.16539514762640561
action_delay,22,1,-8.0,0.0048745093876509365,49,1,8,0.17881594246326799
action_delay,23,1,-6.0,0.0008378972170080681,49,1,6,0.13754713259184484
action_delay,24,1,-7.0,0.013126994718246446,16,1,7,0.15464262358037242
action_delay,25,1,-7.0,0.013600142697028927,16,1,7,0.15582720751111107
action_delay,26,1,-4.0,0.016606196534838063,13,1,4,0.08635288761511045
action_delay,27,1,-4.0,0.0008303901626037338,49,1,4,0.09817338970289746
action_delay,28,1,-8.0,0.012366921366300819,17,1,8,0.18677308695760747
action_delay,29,1,-9.0,0.030093213632490932,49,1,9,0.23946698692814478
action_delay,30,1,-9.0,0.000583644873385416,49,1,9,0.2271461649786331
action_delay,31,1,-8.0,0.0008616833650208241,49,1,8,0.2119756488614666
action_delay,32,1,-6.0,0.0007544057632365117,49,1,6,0.1258399580469583
action_delay,33,1,-7.0,0.000739820432242516,49,1,7,0.17108077210062403
action_delay,34,1,-6.0,0.002229046733804537,21,1,6,0.13112370242143678
action_delay,35,1,-7.0,0.0008813457010600988,49,1,7,0.15823912810999013
action_delay,36,1,-9.0,0.029699355794802366,49,1,9,0.21314003481264876
action_delay,37,1,-7.0,0.013170849274181877,14,1,7,0.15038136047121406
action_delay,38,1,-8.0,0.014673191580171906,49,1,8,0.21054393648542444
action_delay,39,1,-7.0,0.010123968924021759,14,1,7,0.14904958593978213
action_delay,40,1,-5.0,0.0008530015221452197,49,1,5,0.10764628615790996
action_delay,41,1,-8.0,0.000720884078258298,49,1,8,0.18167867374695248
action_delay,42,1,-2.0,0.0008681461882529962,49,1,2,0.07050400717587414
action_delay,43,1,-5.0,0.0007534382653236768,49,1,5,0.11397860787396834
action_delay,44,1,-5.0,0.0008358177185687495,49,1,5,0.10604078526167192
action_delay,45,1,-6.0,0.014935580856778308,20,1,6,0.144056136684255
action_delay,46,1,-7.0,0.0008512971171224548,49,1,7,0.15173602931994382
action_delay,47,1,-8.0,0.021514809932097832,49,1,8,0.1862895187849278
action_delay,48,1,-6.0,0.01988893936090465,11,1,6,0.14083853027582685
action_delay,49,1,-8.0,0.011156598210087357,49,1,8,0.19807083535644632
action_delay,50,1,-5.0,0.016834850317116186,19,1,5,0.10204791382239874
action_delay,51,1,-8.0,0.013271565350402782,13,1,8,0.20559035205754872
action_delay,52,1,-6.0,0.0009021031488126159,49,1,6,0.13852686535907868
action_delay,53,1,-7.0,0.0007917118728324672,49,1,7,0.16525871389287447
action_delay,54,1,-6.0,0.014130351463178556,19,1,6,0.1412834254564723
action_delay,55,1,-6.0,0.0007080173801201165,49,1,6,0.12360417830184414
action_delay,56,1,-8.0,0.0006668604781380575,49,1,8,0.18480940695341125
action_delay,57,1,-7.0,0.0006423749880116658,49,1,7,0.15598666990747218
action_delay,58,1,-8.0,0.021867443889267417,16,1,8,0.20196505309449228
action_delay,59,1,-7.0,0.0007368398791030173,49,1,7,0.17043263070612977
action_delay,60,1,-6.0,0.0008262415822499346,49,1,6,0.1293270087739347
action_delay,61,1,-6.0,0.0008425474335522761,49,1,6,0.12835903236076948
action_delay,62,1,-4.0,0.0008055089288729624,49,1,4,0.09505346041773513
action_delay,63,1,-8.0,0.013957390963308471,12,1,8,0.19028597974351252
action_delay,64,1,-7.0,0.016089548914049137,13,1,7,0.17059413473269666
action_delay,65,1,-7.0,0.0006540005667612845,49,1,7,0.1556915217227775
action_delay,66,1,-6.0,0.0009431105316330057,49,1,6,0.1408332783634081
action_delay,67,1,-6.0,0.01842878435065434,15,1,6,0.1441317767509377
action_delay,68,1,-7.0,0.0020371807582805963,49,1,7,0.14784227888077017
action_delay,69,1,-7.0,0.0157390050456017,49,1,7,0.1664322669952642
action_delay,70,1,-6.0,0.000762832715654969,49,1,6,0.14448805236261889
action_delay,71,1,-7.0,0.015196751036380105,14,1,7,0.167289355291972
action_delay,72,1,-8.0,0.0007752398669169897,49,1,8,0.18542757417667663
action_delay,73,1,-9.0,0.014230733252294611,21,1,9,0.21276287797048787
action_delay,74,1,-5.0,0.0008451133268527067,49,1,5,0.10866139338000631
action_delay,75,1,-4.0,0.019443778000091626,16,1,4,0.0985823244873188
action_delay,76,1,-4.0,0.01683863737852983,14,1,4,0.08790393244262176
action_delay,77,1,-7.0,0.0009566344299425595,49,1,7,0.15406312074304282
action_delay,78,1,-7.0,0.015081333158112923,14,1,7,0.173481010250332
action_delay,79,1,-8.0,0.000858432498586734,49,1,8,0.19111427035334613
action_delay,80,1,-4.0,0.000822470389841616,49,1,4,0.099203109639071
action_delay,81,1,-8.0,0.014991249279659,49,1,8,0.1859505936213617
action_delay,82,1,-5.0,0.0007350733900853322,49,1,5,0.11872614380066632
action_delay,83,1,-7.0,0.0006360261152176911,49,1,7,0.17058921129684695
action_delay,84,1,-7.0,0.00859845677035641,49,1,7,0.1695037654010099
action_delay,85,1,-6.0,0.01522611970489743,13,1,6,0.13970812430927698
action_delay,86,1,-6.0,0.0009113107683319442,49,1,6,0.13248418613654614
action_delay,87,1,0.0,0.0008590641327417259,49,1,0,0.04979541261233282
action_delay,88,1,-8.0,0.03428466169495675,49,1,8,0.1917253647079095
action_delay,89,1,-7.0,0.0007898042361312366,49,1,7,0.16808354895920544
action_delay,90,1,-8.0,0.0006772428590968165,49,1,8,0.1842739431894841
action_delay,91,1,-8.0,0.011468128244947424,15,1,8,0.17862966826828344
action_delay,92,1,-7.0,0.021503251791700963,19,1,7,0.16131311692514788
action_delay,93,1,-7.0,0.015467309339804686,13,1,7,0.16555050338364122
action_delay,94,1,-5.0,0.017230529020799752,12,1,5,0.11811228672099527
action_delay,95,1,-6.0,0.0008207200630213014,49,1,6,0.12789897988889717
action_delay,96,1,-6.0,0.0009020647193789055,49,1,6,0.12985910963437627
action_delay,97,1,-5.0,0.0009154734655537492,49,1,5,0.11834937223539041
action_delay,98,1,-7.0,0.01488405513977965,14,1,7,0.17159593022416925
action_delay,99,1,-8.0,0.022515727713457237,49,1,8,0.183906801266832
action_reverse,0,1,-17.0,0.0035656287836354165,45,5,17,0.4373126400546092
action_reverse,1,1,-15.0,0.0008478668159318905,45,5,15,0.3138494629433189
action_reverse,2,1,-19.0,0.03397068349375555,45,5,19,0.4937958754226847
action_reverse,3,1,-29.0,0.03665802223181541,37,5,17,0.4169593250633458
action_reverse,4,1,-16.0,0.0008919145019866873,45,5,16,0.3721935983768734
action_reverse,5,1,-17.0,0.02614101280309967,45,5,17,0.39667061517140906
action_reverse,6,1,-16.0,0.0008916111553223588,45,5,16,0.3536573717862777
action_reverse,7,0,-25.0,0.051597937682470306,37,5,15,0.3314129061844973
action_reverse,8,1,-23.0,0.0032916722083346263,41,5,16,0.38068779201346187
action_reverse,9,1,-16.0,0.0007865323528483241,45,5,16,0.3848322416365104
action_reverse,10,1,-15.0,0.0007630120146675028,45,5,15,0.3396078031238493
action_reverse,11,1,-16.0,0.0008230826886276813,45,5,16,0.3822128293976091
action_reverse,12,1,-15.0,0.0008147332933837487,45,5,15,0.3385940131945978
action_reverse,13,1,-15.0,0.0007904350043679382,45,5,15,0.32891140568547683
action_reverse,14,1,-22.0,0.010563088542331603,39,5,16,0.3763397977547924
action_reverse,15,1,-16.0,0.0007213641091682436,45,5,16,0.4081143801964247
action_reverse,16,1,-17.0,0.017246679841499593,45,5,17,0.4644904858726274
action_reverse,17,1,-16.0,0.0008657740309010943,45,5,16,0.34022738303278094
action_reverse,18,1,-17.0,0.01920066009639963,45,5,17,0.4535766836137484
action_reverse,19,1,-17.0,0.007597670737142957,45,5,17,0.41931624672738277
action_reverse,20,1,-26.0,0.02625530314347158,37,5,14,0.30014603441726606
action_reverse,21,1,-17.0,0.0008722077869770725,45,5,17,0.38958205122470113
action_reverse,22,1,-16.0,0.0052430783810889035,45,5,16,0.3947885094614467
action_reverse,23,1,-16.0,0.0008545535093816159,45,5,16,0.3627703262828771
action_reverse,24,1,-16.0,0.0008502032794939841,45,5,16,0.3527591672693133
action_reverse,25,1,-23.0,0.012577605133148108,39,5,16,0.3454205819830719
action_reverse,26,1,-5.0,0.00069869667058958,45,1,5,0.11888910773434073
action_reverse,27,1,-15.0,0.0008535046633114836,45,5,15,0.31924726928144415
action_reverse,28,1,-29.0,0.03490767278979508,37,5,17,0.41465231467651154
action_reverse,29,1,-18.0,0.03043381573006004,45,5,18,0.5158976801874136
action_reverse,30,1,-17.0,0.000808506281125954,45,5,17,0.4487878854985455
action_reverse,31,1,-17.0,0.0008940884176268831,45,5,17,0.43869104747294646
action_reverse,32,1,-16.0,0.000734383905637993,45,5,16,0.35388927874507126
action_reverse,33,1,-17.0,0.0007321042097147936,45,5,17,0.4421363307574953
action_reverse,34,1,-20.0,0.021486146544729908,38,2,9,0.19347344990496068
action_reverse,35,1,-16.0,0.0008951750613773778,45,5,16,0.3781279251895491
action_reverse,36,1,-18.0,0.03007001484661393,45,5,18,0.4831937622727545
action_reverse,37,0,-23.0,0.05614470803771665,38,5,16,0.351262418629587
action_reverse,38,1,-18.0,0.014957475968839692,45,5,18,0.4850025423314935
action_reverse,39,1,-21.0,0.001976858429221109,41,5,15,0.32029327595212864
action_reverse,40,1,-16.0,0.0008086322274170549,45,5,16,0.3604088498110594
action_reverse,41,1,-17.0,0.0007212172048990574,45,5,17,0.4567205134220012
action_reverse,42,1,-5.0,0.0008669664540888808,49,1,5,0.10993956022210219
action_reverse,43,1,-16.0,0.0007349434711519696,45,5,16,0.3726709602914491
action_reverse,44,1,-15.0,0.000855992143890757,45,5,15,0.32710707740639433
action_reverse,45,1,-22.0,0.0018785941161753644,41,5,16,0.36705199621916856
action_reverse,46,1,-16.0,0.0008055488129292835,45,5,16,0.4059681878183607
action_reverse,47,1,-17.0,0.021733851616635925,45,5,17,0.4475353861069587
action_reverse,48,1,-28.0,0.03558600085021501,37,5,15,0.317371971479686
action_reverse,49,1,-18.0,0.011423787423396252,45,5,18,0.45894345244833407
action_reverse,50,1,-27.0,0.029711752550458236,37,5,15,0.3279900879927054
action_reverse,51,0,-28.0,0.05748096454233745,37,5,17,0.4340073840548847
action_reverse,52,1,-16.0,0.0008468441509866473,45,5,16,0.3586394497463504
action_reverse,53,1,-16.0,0.0008238851116071961,45,5,16,0.3730469992051539
action_reverse,54,1,-22.0,0.0020295950493333485,41,5,16,0.35676676455724987
action_reverse,55,1,-16.0,0.0007062875326348916,45,5,16,0.36186774399837524
action_reverse,56,1,-17.0,0.0007649414821754522,45,5,17,0.4502839098566213
action_reverse,57,1,-23.0,0.003016263855636551,41,5,16,0.3838525882920224
action_reverse,58,1,-24.0,0.0038404911504954305,41,5,17,0.42973450724543705
action_reverse,59,1,-17.0,0.0007266372501650343,45,5,17,0.4450839708725461
action_reverse,60,1,-16.0,0.0007888197033914193,45,5,16,0.39988535015947874
action_reverse,61,1,-16.0,0.0008608892687722963,45,5,16,0.3481009393800954
action_reverse,62,1,-6.0,0.000807880374007325,49,1,6,0.13035854042740663
action_reverse,63,1,-26.0,0.04105291432607029,37,5,16,0.38615183784574764
action_reverse,64,1,-28.0,0.04488132801875728,37,5,16,0.37981046170180754
action_reverse,65,1,-17.0,0.0007122269746340904,45,5,17,0.40819934230363114
action_reverse,66,1,-17.0,0.0008558143904093679,45,5,17,0.4128726430844287
action_reverse,67,1,-20.0,0.0016749654147669739,41,5,15,0.3128499962490541
action_reverse,68,1,-16.0,0.002046196664936703,45,5,16,0.34748605335131244
action_reverse,69,1,-17.0,0.015981544660021878,45,5,17,0.4241446117938515
action_reverse,70,1,-16.0,0.0007497273799543144,45,5,16,0.4055394057413853
action_reverse,71,0,-23.0,0.0588083079352497,38,5,16,0.362744879180146
action_reverse,72,1,-17.0,0.000752649883611679,45,5,17,0.4595234552049387
action_reverse,73,1,-23.0,0.005886554545165424,41,5,17,0.4386690802828159
action_reverse,74,1,-15.0,0.0008015440751615775,45,5,15,0.3357349989883072
action_reverse,75,1,-26.0,0.02863894783011219,37,5,15,0.3242291631947358
action_reverse,76,1,-12.0,0.01400723895531115,43,1,6,0.12150446544820478
action_reverse,77,1,-17.0,0.0008652049123847033,45,5,17,0.4152353835092109
action_reverse,78,1,-22.0,0.002777774412933312,41,5,16,0.3700811061327718
action_reverse,79,1,-17.0,0.000886248368558912,45,5,17,0.4175170057056278
action_reverse,80,1,-15.0,0.0008431233066080626,45,5,15,0.3100841506328847
action_reverse,81,1,-17.0,0.01518045920556565,45,5,17,0.4505218371181293
action_reverse,82,1,-16.0,0.0007225113674046071,45,5,16,0.37874234822638575
