method,condition,seed,attack_level,timestep,reward,distance_to_goal,is_success,action_norm,intended_action_norm,safety_violation,recovery_triggered
random,clean,0,0.0,32,-1.0,0.2314787796469181,0.0,1.081803560256958,1.081803560256958,0.0,0.0
random,clean,0,0.0,33,-1.0,0.24848234103791,0.0,1.106029987335205,1.106029987335205,0.0,0.0
random,clean,0,0.0,34,-1.0,0.2753337254139446,0.0,1.2937027215957642,1.2937027215957642,0.0,0.0
random,clean,0,0.0,35,-1.0,0.2569683028751299,0.0,1.3124008178710938,1.3124008178710938,0.0,0.0
random,clean,0,0.0,36,-1.0,0.2496425442196806,0.0,0.5593081712722778,0.5593081712722778,0.0,0.0
random,clean,0,0.0,37,-1.0,0.277925730419717,0.0,1.5551105737686155,1.5551105737686155,1.0,0.0
random,clean,0,0.0,38,-1.0,0.2919797467561315,0.0,0.7438047528266907,0.7438047528266907,0.0,0.0
random,clean,0,0.0,39,-1.0,0.2773993621811718,0.0,0.9161896109580994,0.9161896109580994,0.0,0.0
random,clean,0,0.0,40,-1.0,0.2877305079980601,0.0,1.2064270973205566,1.2064270973205566,0.0,0.0
random,clean,0,0.0,41,-1.0,0.2726133429547496,0.0,1.3300808668136597,1.3300808668136597,0.0,0.0
random,clean,0,0.0,42,-1.0,0.2711113947256919,0.0,0.7814651131629944,0.7814651131629944,0.0,0.0
random,clean,0,0.0,43,-1.0,0.2580410168919994,0.0,0.6837302446365356,0.6837302446365356,0.0,0.0
random,clean,0,0.0,44,-1.0,0.2343714818439511,0.0,1.318621039390564,1.318621039390564,0.0,0.0
random,clean,0,0.0,45,-1.0,0.2696953849359096,0.0,1.5821996927261353,1.5821996927261353,1.0,0.0
random,clean,0,0.0,46,-1.0,0.2509718715391515,0.0,0.99711811542511,0.99711811542511,0.0,0.0
random,clean,0,0.0,47,-1.0,0.2538584454677022,0.0,0.9198904037475586,0.9198904037475586,0.0,0.0
random,clean,0,0.0,48,-1.0,0.2644541483730507,0.0,1.0075604915618896,1.0075604915618896,0.0,0.0
random,clean,0,0.0,49,-1.0,0.2425129571398783,0.0,1.1447532176971436,1.1447532176971436,0.0,0.0
random,sensor_noise,0,0.01,0,-1.0,0.1735123805334542,0.0,1.0593844652175903,1.0593844652175903,0.0,0.0
random,sensor_noise,0,0.01,1,-1.0,0.2096638894998341,0.0,1.2627894878387451,1.2627894878387451,0.0,0.0
random,sensor_noise,0,0.01,2,-1.0,0.2193977227735493,0.0,1.4085121154785156,1.4085121154785156,0.0,0.0
random,sensor_noise,0,0.01,3,-1.0,0.2314811661191727,0.0,0.8194468021392822,0.8194468021392822,0.0,0.0
random,sensor_noise,0,0.01,4,-1.0,0.2160124649139091,0.0,0.9464248418807985,0.9464248418807985,0.0,0.0
random,sensor_noise,0,0.01,5,-1.0,0.2464969732545613,0.0,1.3003854751586914,1.3003854751586914,0.0,0.0
random,sensor_noise,0,0.01,6,-1.0,0.2464545191496319,0.0,1.3176214694976809,1.3176214694976809,0.0,0.0
random,sensor_noise,0,0.01,7,-1.0,0.2620586564810208,0.0,1.353228211402893,1.353228211402893,0.0,0.0
random,sensor_noise,0,0.01,8,-1.0,0.2645273268989514,0.0,0.959364414215088,0.959364414215088,0.0,0.0
random,sensor_noise,0,0.01,9,-1.0,0.2401439781480783,0.0,1.063124418258667,1.063124418258667,0.0,0.0
random,sensor_noise,0,0.01,10,-1.0,0.217264007583436,0.0,1.262632131576538,1.262632131576538,0.0,0.0
random,sensor_noise,0,0.01,11,-1.0,0.2166486611207643,0.0,1.2618662118911743,1.2618662118911743,0.0,0.0
random,sensor_noise,0,0.01,12,-1.0,0.2059962476254399,0.0,1.0130113363265991,1.0130113363265991,0.0,0.0
random,sensor_noise,0,0.01,13,-1.0,0.1948467816128119,0.0,0.887540876865387,0.887540876865387,0.0,0.0
random,sensor_noise,0,0.01,14,-1.0,0.1889707380702971,0.0,0.3493632376194,0.3493632376194,0.0,0.0
random,sensor_noise,0,0.01,15,-1.0,0.1714344439973563,0.0,1.4227238893508911,1.4227238893508911,0.0,0.0
random,sensor_noise,0,0.01,16,-1.0,0.1424767045110763,0.0,0.9537222385406494,0.9537222385406494,0.0,0.0
random,sensor_noise,0,0.01,17,-1.0,0.1095961116614272,0.0,1.232186198234558,1.232186198234558,0.0,0.0
random,sensor_noise,0,0.01,18,-1.0,0.1083746232433094,0.0,0.466621071100235,0.466621071100235,0.0,0.0
random,sensor_noise,0,0.01,19,-1.0,0.117309488191242,0.0,1.033759832382202,1.033759832382202,0.0,0.0
random,sensor_noise,0,0.01,20,-1.0,0.0919052365792053,0.0,1.47149395942688,1.47149395942688,0.0,0.0
random,sensor_noise,0,0.01,21,-1.0,0.1016186261645818,0.0,0.9003435373306274,0.9003435373306274,0.0,0.0
random,sensor_noise,0,0.01,22,-1.0,0.1121439109469735,0.0,1.1193617582321167,1.1193617582321167,0.0,0.0
random,sensor_noise,0,0.01,23,-1.0,0.1069362740404278,0.0,1.3014405965805054,1.3014405965805054,0.0,0.0
random,sensor_noise,0,0.01,24,-1.0,0.1080859622122144,0.0,0.9362621307373048,0.9362621307373048,0.0,0.0
