method,condition,seed,attack_level,total_reward,success,final_distance,episode_length,action_smoothness,action_magnitude,safety_violation,recovery_used,episode_idx
sac_her,clean,0,0.0,-2.0,1.0,0.016703855216165048,50,0.05390474200248718,0.39797350764274597,1.0,0.0,3
sac_her_recovery,clean,0,0.0,-3.0,1.0,0.0026040682427109618,50,0.041205648332834244,0.11757029592990875,1.0,1.0,3
sac_her,clean,0,0.0,-3.0,1.0,0.011297911106380062,50,0.050515465438365936,0.47499436140060425,1.0,0.0,4
sac_her_recovery,clean,0,0.0,-7.0,1.0,0.01129990355356098,50,0.07474246621131897,0.38559776544570923,1.0,1.0,4
sac_her,clean,0,0.0,-1.0,1.0,0.023030967256068215,50,0.05275217816233635,0.14344462752342224,1.0,0.0,5
sac_her_recovery,clean,0,0.0,-3.0,1.0,0.0007084273933033182,50,0.03378472849726677,0.0845743715763092,1.0,1.0,5
sac_her,clean,0,0.0,0.0,1.0,0.026709216985412853,50,0.03190732002258301,0.11229362338781357,0.0,0.0,6
sac_her_recovery,clean,0,0.0,0.0,1.0,0.0008475315408067146,50,0.02784760855138302,0.0416620597243309,0.0,1.0,6
sac_her,clean,0,0.0,-2.0,1.0,0.015070560440347828,50,0.05840465798974037,0.45715034008026123,1.0,0.0,7
sac_her_recovery,clean,0,0.0,-2.0,1.0,0.0007375553210280685,50,0.04305297136306763,0.10111481696367264,1.0,1.0,7
sac_her,clean,0,0.0,-2.0,1.0,0.02369627153619486,50,0.05841951444745064,0.1781972348690033,1.0,0.0,8
sac_her_recovery,clean,0,0.0,-4.0,1.0,0.0008954675478500152,50,0.040066588670015335,0.11690132319927216,1.0,1.0,8
sac_her,clean,0,0.0,-2.0,1.0,0.018637555234633358,50,0.049270786345005035,0.13009318709373474,1.0,0.0,9
sac_her_recovery,clean,0,0.0,-4.0,1.0,0.018637772433145735,50,0.07876378297805786,0.1299322098493576,1.0,1.0,9
sac_plain,clean,0,0.0,-2.0,1.0,0.02052983247760015,50,0.03709515929222107,0.9207416772842407,1.0,0.0,0
sac_plain_recovery,clean,0,0.0,-5.0,1.0,0.022119535461018382,50,0.037197232246398926,0.17905616760253906,1.0,1.0,0
sac_plain,clean,0,0.0,-2.0,1.0,0.013581583142305698,50,0.04345318675041199,0.7060568332672119,1.0,0.0,1
sac_plain_recovery,clean,0,0.0,-2.0,1.0,0.0008845862738029527,50,0.04649266600608826,0.12785501778125763,1.0,1.0,1
sac_plain,clean,0,0.0,-1.0,1.0,0.016036494909715315,50,0.039569128304719925,0.3708913326263428,1.0,0.0,2
sac_plain_recovery,clean,0,0.0,-1.0,1.0,0.013652368162699964,50,0.19803975522518158,0.32146960496902466,1.0,1.0,2
sac_plain,clean,0,0.0,-2.0,1.0,0.016703855216165048,50,0.05390474200248718,0.39797350764274597,1.0,0.0,3
sac_plain_recovery,clean,0,0.0,-3.0,1.0,0.0026040682427109618,50,0.041205648332834244,0.11757029592990875,1.0,1.0,3
sac_plain,clean,0,0.0,-3.0,1.0,0.011297911106380062,50,0.050515465438365936,0.47499436140060425,1.0,0.0,4
sac_plain_recovery,clean,0,0.0,-7.0,1.0,0.01129990355356098,50,0.07474246621131897,0.38559776544570923,1.0,1.0,4
sac_plain,clean,0,0.0,-1.0,1.0,0.023030967256068215,50,0.05275217816233635,0.14344462752342224,1.0,0.0,5
sac_plain_recovery,clean,0,0.0,-3.0,1.0,0.0007084273933033182,50,0.03378472849726677,0.0845743715763092,1.0,1.0,5
sac_plain,clean,0,0.0,0.0,1.0,0.026709216985412853,50,0.03190732002258301,0.11229362338781357,0.0,0.0,6
sac_plain_recovery,clean,0,0.0,0.0,1.0,0.0008475315408067146,50,0.02784760855138302,0.0416620597243309,0.0,1.0,6
sac_plain,clean,0,0.0,-2.0,1.0,0.015070560440347828,50,0.05840465798974037,0.45715034008026123,1.0,0.0,7
sac_plain_recovery,clean,0,0.0,-2.0,1.0,0.0007375553210280685,50,0.04305297136306763,0.10111481696367264,1.0,1.0,7
sac_plain,clean,0,0.0,-2.0,1.0,0.02369627153619486,50,0.05841951444745064,0.1781972348690033,1.0,0.0,8
sac_plain_recovery,clean,0,0.0,-4.0,1.0,0.0008954675478500152,50,0.040066588670015335,0.11690132319927216,1.0,1.0,8
sac_plain,clean,0,0.0,-2.0,1.0,0.018637555234633358,50,0.049270786345005035,0.13009318709373474,1.0,0.0,9
sac_plain_recovery,clean,0,0.0,-4.0,1.0,0.018637772433145735,50,0.07876378297805786,0.1299322098493576,1.0,1.0,9
random,clean,1,0.0,-50.0,0.0,0.080212899293254,50,1.6586562395095825,1.144219160079956,1.0,0.0,0
random_recovery,clean,1,0.0,-7.0,1.0,0.000601490542758427,50,0.0673752874135971,0.12391480803489685,0.0,1.0,0
random,clean,1,0.0,-47.0,1.0,0.162966960457072,50,1.5892671346664429,1.1059253215789795,1.0,0.0,1
random_recovery,clean,1,0.0,-9.0,1.0,0.0042351991662676475,50,0.11301237344741821,0.17423832416534424,0.0,1.0,1
random,clean,1,0.0,-50.0,0.0,0.25683849089631755,50,1.7427735328674316,1.2137517929077148,1.0,0.0,2
random_recovery,clean,1,0.0,-7.0,1.0,0.000869576359350205,50,0.04778259992599487,0.11883372068405151,0.0,1.0,2
random,clean,1,0.0,-50.0,0.0,0.28486397230577887,50,1.4903004169464111,1.1488147974014282,1.0,0.0,3
random_recovery,clean,1,0.0,-6.0,1.0,0.000921559092244597,50,0.038159068673849106,0.10158947855234146,0.0,1.0,3
random,clean,1,0.0,-50.0,0.0,0.21384539981380538,50,1.4951527118682861,1.1010794639587402,0.0,0.0,4
random_recovery,clean,1,0.0,-7.0,1.0,0.0008008354517055825,50,0.07946041971445084,0.14670857787132263,0.0,1.0,4
random,clean,1,0.0,-50.0,0.0,0.17413760850972806,50,1.626104712486267,1.1544089317321777,1.0,0.0,5
random_recovery,clean,1,0.0,-8.0,1.0,0.0056946187083362024,50,0.07932047545909882,0.167460098862648,0.0,1.0,5
random,clean,1,0.0,-50.0,0.0,0.14773758704133264,50,1.6330057382583618,1.1392461061477661,1.0,0.0,6
random_recovery,clean,1,0.0,-9.0,1.0,0.0004985921652223608,50,0.05542593076825142,0.15940320491790771,0.0,1.0,6
random,clean,1,0.0,-50.0,0.0,0.2587959631604677,50,1.5548208951950073,1.1036710739135742,1.0,0.0,7
random_recovery,clean,1,0.0,0.0,1.0,0.004156799909130085,50,0.09485632181167603,0.09068014472723007,1.0,1.0,7
random,clean,1,0.0,-50.0,0.0,0.41476000509260513,50,1.5400084257125854,1.1012241840362549,1.0,0.0,8
random_recovery,clean,1,0.0,-8.0,1.0,0.0005587729998702382,50,0.08207434415817261,0.14316552877426147,0.0,1.0,8
random,clean,1,0.0,-50.0,0.0,0.15790193458511442,50,1.5480859279632568,1.0922224521636963,1.0,0.0,9
random_recovery,clean,1,0.0,-6.0,1.0,0.005500024550490998,50,0.07950987666845322,0.12655478715896606,0.0,1.0,9
rule_based,clean,1,0.0,-4.0,1.0,0.0007390729798436653,50,0.012533330358564854,0.07552333921194077,0.0,0.0,0
rule_based_recovery,clean,1,0.0,-4.0,1.0,0.0007390729798436653,50,0.012533330358564854,0.07552333921194077,0.0,1.0,0
rule_based,clean,1,0.0,-6.0,1.0,0.0005902623830390239,50,0.016701649874448776,0.10375507175922394,0.0,0.0,1
rule_based_recovery,clean,1,0.0,-6.0,1.0,0.0005902623830390239,50,0.016701649874448776,0.10375507175922394,0.0,0.0,1
rule_based,clean,1,0.0,-5.0,1.0,0.000868395092655578,50,0.014551579020917416,0.08929160982370377,0.0,0.0,2
rule_based_recovery,clean,1,0.0,-5.0,1.0,0.000868395092655578,50,0.014551579020917416,0.08929160982370377,0.0,0.0,2
rule_based,clean,1,0.0,-5.0,1.0,0.0009258115596678759,50,0.014164937660098076,0.08432932943105698,0.0,0.0,3
rule_based_recovery,clean,1,0.0,-5.0,1.0,0.0009258115596678759,50,0.014164937660098076,0.08432932943105698,0.0,1.0,3
rule_based,clean,1,0.0,-5.0,1.0,0.0007426211242399653,50,0.014810522086918354,0.08868133276700974,0.0,0.0,4
rule_based_recovery,clean,1,0.0,-5.0,1.0,0.0007426211242399653,50,0.014810522086918354,0.08868133276700974,0.0,1.0,4
rule_based,clean,1,0.0,-7.0,1.0,0.005699646860469635,50,0.01966692879796028,0.13363775610923767,0.0,0.0,5
rule_based_recovery,clean,1,0.0,-7.0,1.0,0.005699646860469635,50,0.01966692879796028,0.13363775610923767,0.0,0.0,5
rule_based,clean,1,0.0,-8.0,1.0,0.0006852039438998462,50,0.023516589775681496,0.14177539944648743,0.0,0.0,6
rule_based_recovery,clean,1,0.0,-8.0,1.0,0.0006852039438998462,50,0.023516589775681496,0.14177539944648743,0.0,0.0,6
rule_based,clean,1,0.0,0.0,1.0,0.0007922266803749606,50,0.004612015560269356,0.029657144099473953,0.0,0.0,7
rule_based_recovery,clean,1,0.0,0.0,1.0,0.0007922266803749606,50,0.004612015560269356,0.029657144099473953,0.0,0.0,7
rule_based,clean,1,0.0,-6.0,1.0,0.0005803121577270773,50,0.01655084826052189,0.09851668030023575,0.0,0.0,8
rule_based_recovery,clean,1,0.0,-6.0,1.0,0.0005803121577270773,50,0.01655084826052189,0.09851668030023575,0.0,1.0,8
rule_based,clean,1,0.0,-5.0,1.0,0.0007838660170246022,50,0.012980841100215912,0.07954752445220947,0.0,0.0,9
rule_based_recovery,clean,1,0.0,-5.0,1.0,0.0007838660170246022,50,0.012980841100215912,0.07954752445220947,0.0,0.0,9
sac_her,clean,1,0.0,-1.0,1.0,0.023456353957824725,50,0.04785420373082161,0.1312539130449295,1.0,0.0,0
sac_her_recovery,clean,1,0.0,-3.0,1.0,0.0007399428752861687,50,0.036917731165885925,0.08118993788957596,1.0,1.0,0
sac_her,clean,1,0.0,-2.0,1.0,0.0140265066870518,50,0.04796938970685005,0.3304062783718109,1.0,0.0,1
sac_her_recovery,clean,1,0.0,-2.0,1.0,0.014025160654369444,50,0.07649717479944229,0.31251123547554016,1.0,1.0,1
sac_her,clean,1,0.0,-2.0,1.0,0.015274512394596205,50,0.056250423192977905,0.47137537598609924,1.0,0.0,2
sac_her_recovery,clean,1,0.0,-4.0,1.0,0.0008672981236222678,50,0.038706451654434204,0.0950770154595375,1.0,1.0,2
sac_her,clean,1,0.0,-1.0,1.0,0.02228278287526666,50,0.045624226331710815,0.3957658112049103,1.0,0.0,3
sac_her_recovery,clean,1,0.0,-1.0,1.0,0.0009359938278443074,50,0.037551239132881165,0.09020831435918808,1.0,1.0,3
sac_her,clean,1,0.0,-1.0,1.0,0.030791641698804044,50,0.05180748552083969,0.14513146877288818,1.0,0.0,4
sac_her_recovery,clean,1,0.0,-1.0,1.0,0.0007430363951073137,50,0.042534682899713516,0.09611490368843079,1.0,1.0,4
sac_her,clean,1,0.0,-3.0,1.0,0.009563085788026985,50,0.03983524069190025,0.8936148285865784,1.0,0.0,5
sac_her_recovery,clean,1,0.0,-3.0,1.0,0.006047536854236009,50,0.05727629363536835,0.5448402166366577,1.0,1.0,5
sac_her,clean,1,0.0,-3.0,1.0,0.007785154488548594,50,0.04023151099681854,0.735466718673706,1.0,0.0,6
sac_her_recovery,clean,1,0.0,-3.0,1.0,0.0006563153144435981,50,0.0445169173181057,0.16498355567455292,1.0,1.0,6
sac_her,clean,1,0.0,0.0,1.0,0.025642499933629055,50,0.024909917265176773,0.04323301464319229,0.0,0.0,7
sac_her_recovery,clean,1,0.0,0.0,1.0,0.025611608181535545,50,0.07536160200834274,0.060292620211839676,0.0,1.0,7
sac_her,clean,1,0.0,-2.0,1.0,0.009564955060473342,50,0.043010663241147995,0.8158977031707764,1.0,0.0,8
sac_her_recovery,clean,1,0.0,-5.0,1.0,0.0005808179179858292,50,0.040601011365652084,0.10440841317176819,1.0,1.0,8
sac_her,clean,1,0.0,-1.0,1.0,0.015792121639040948,50,0.06380026042461395,0.42731568217277527,1.0,0.0,9
sac_her_recovery,clean,1,0.0,-3.0,1.0,0.0007821442569280895,50,0.03535181283950806,0.08567558974027634,1.0,1.0,9
sac_plain,clean,1,0.0,-1.0,1.0,0.023456353957824725,50,0.04785420373082161,0.1312539130449295,1.0,0.0,0
sac_plain_recovery,clean,1,0.0,-3.0,1.0,0.0007399428752861687,50,0.036917731165885925,0.08118993788957596,1.0,1.0,0
sac_plain,clean,1,0.0,-2.0,1.0,0.0140265066870518,50,0.04796938970685005,0.3304062783718109,1.0,0.0,1
sac_plain_recovery,clean,1,0.0,-2.0,1.0,0.014025160654369444,50,0.07649717479944229,0.31251123547554016,1.0,1.0,1
sac_plain,clean,1,0.0,-2.0,1.0,0.015274512394596205,50,0.056250423192977905,0.47137537598609924,1.0,0.0,2
sac_plain_recovery,clean,1,0.0,-4.0,1.0,0.0008672981236222678,50,0.038706451654434204,0.0950770154595375,1.0,1.0,2
sac_plain,clean,1,0.0,-1.0,1.0,0.02228278287526666,50,0.045624226331710815,0.3957658112049103,1.0,0.0,3
sac_plain_recovery,clean,1,0.0,-1.0,1.0,0.0009359938278443074,50,0.037551239132881165,0.09020831435918808,1.0,1.0,3
sac_plain,clean,1,0.0,-1.0,1.0,0.030791641698804044,50,0.05180748552083969,0.14513146877288818,1.0,0.0,4
sac_plain_recovery,clean,1,0.0,-1.0,1.0,0.0007430363951073137,50,0.042534682899713516,0.09611490368843079,1.0,1.0,4
sac_plain,clean,1,0.0,-3.0,1.0,0.009563085788026985,50,0.03983524069190025,0.8936148285865784,1.0,0.0,5
sac_plain_recovery,clean,1,0.0,-3.0,1.0,0.006047536854236009,50,0.05727629363536835,0.5448402166366577,1.0,1.0,5
sac_plain,clean,1,0.0,-3.0,1.0,0.007785154488548594,50,0.04023151099681854,0.735466718673706,1.0,0.0,6
sac_plain_recovery,clean,1,0.0,-3.0,1.0,0.0006563153144435981,50,0.0445169173181057,0.16498355567455292,1.0,1.0,6
sac_plain,clean,1,0.0,0.0,1.0,0.025642499933629055,50,0.024909917265176773,0.04323301464319229,0.0,0.0,7
sac_plain_recovery,clean,1,0.0,0.0,1.0,0.025611608181535545,50,0.07536160200834274,0.060292620211839676,0.0,1.0,7
sac_plain,clean,1,0.0,-2.0,1.0,0.009564955060473342,50,0.043010663241147995,0.8158977031707764,1.0,0.0,8
sac_plain_recovery,clean,1,0.0,-5.0,1.0,0.0005808179179858292,50,0.040601011365652084,0.10440841317176819,1.0,1.0,8
sac_plain,clean,1,0.0,-1.0,1.0,0.015792121639040948,50,0.06380026042461395,0.42731568217277527,1.0,0.0,9
sac_plain_recovery,clean,1,0.0,-3.0,1.0,0.0007821442569280895,50,0.03535181283950806,0.08567558974027634,1.0,1.0,9
random,clean,2,0.0,-50.0,0.0,0.2621973060095968,50,1.6677789688110352,1.1157891750335693,1.0,0.0,0
random_recovery,clean,2,0.0,-7.0,1.0,0.02539883127666085,50,0.05278186500072479,0.20572517812252045,0.0,1.0,0
random,clean,2,0.0,-50.0,0.0,0.20637106892833323,50,1.5797019004821777,1.1034040451049805,1.0,0.0,1
random_recovery,clean,2,0.0,-8.0,1.0,0.0011049566885514808,50,0.07965399324893951,0.15092600882053375,0.0,1.0,1
random,clean,2,0.0,-47.0,1.0,0.24882857201746358,50,1.5969711542129517,1.1896342039108276,1.0,0.0,2
random_recovery,clean,2,0.0,-4.0,1.0,0.0007209911174418751,50,0.06036492809653282,0.09823350608348846,0.0,1.0,2
random,clean,2,0.0,-50.0,0.0,0.46729809396244576,50,1.5616272687911987,1.1509623527526855,1.0,0.0,3
random_recovery,clean,2,0.0,-7.0,1.0,0.008527443264581314,50,0.06453759223222733,0.1600056290626526,0.0,1.0,3
random,clean,2,0.0,-40.0,1.0,0.15727684911119008,50,1.5140087604522705,1.0428732633590698,1.0,0.0,4
random_recovery,clean,2,0.0,-4.0,1.0,0.0008075144467444937,50,0.04159875214099884,0.08370934426784515,0.0,1.0,4
random,clean,2,0.0,-50.0,0.0,0.08495082972137416,50,1.5978847742080688,1.1342147588729858,1.0,0.0,5
random_recovery,clean,2,0.0,-7.0,1.0,0.001992274675787541,50,0.08225566148757935,0.1554386019706726,1.0,1.0,5
random,clean,2,0.0,-50.0,0.0,0.3246018971988531,50,1.557510256767273,1.1251806020736694,1.0,0.0,6
random_recovery,clean,2,0.0,-8.0,1.0,0.0005813950218220486,50,0.05590539053082466,0.1465018391609192,1.0,1.0,6
random,clean,2,0.0,-50.0,0.0,0.24737922288670872,50,1.5462360382080078,1.157668113708496,1.0,0.0,7
random_recovery,clean,2,0.0,-6.0,1.0,0.0008500949145957816,50,0.0329161137342453,0.09701915830373764,0.0,1.0,7
random,clean,2,0.0,-50.0,0.0,0.4307281991435017,50,1.4964836835861206,1.1226201057434082,1.0,0.0,8
random_recovery,clean,2,0.0,-7.0,1.0,0.0006818497837108148,50,0.051626645028591156,0.13406462967395782,0.0,1.0,8
random,clean,2,0.0,-38.0,1.0,0.09859167752710046,50,1.6065963506698608,1.0808744430541992,1.0,0.0,9
random_recovery,clean,2,0.0,-1.0,1.0,0.0008553399495590386,50,0.029598016291856766,0.059953756630420685,0.0,1.0,9
rule_based,clean,2,0.0,-6.0,1.0,0.025410494381819047,50,0.014140646904706955,0.18261080980300903,0.0,0.0,0
rule_based_recovery,clean,2,0.0,-6.0,1.0,0.025410494381819047,50,0.014140646904706955,0.18261080980300903,0.0,0.0,0
rule_based,clean,2,0.0,-6.0,1.0,0.0006237196585692526,50,0.015106191858649254,0.09346889704465866,0.0,0.0,1
rule_based_recovery,clean,2,0.0,-6.0,1.0,0.0006237196585692526,50,0.015106191858649254,0.09346889704465866,0.0,0.0,1
rule_based,clean,2,0.0,-4.0,1.0,0.0008392654096867276,50,0.010809024795889854,0.06731795519590378,0.0,0.0,2
rule_based_recovery,clean,2,0.0,-4.0,1.0,0.0008392654096867276,50,0.010809024795889854,0.06731795519590378,0.0,0.0,2
rule_based,clean,2,0.0,-6.0,1.0,0.008478143051831876,50,0.015495682135224342,0.1205017939209938,0.0,0.0,3
rule_based_recovery,clean,2,0.0,-6.0,1.0,0.008478143051831876,50,0.015495682135224342,0.1205017939209938,0.0,0.0,3
rule_based,clean,2,0.0,-3.0,1.0,0.0008043146201667771,50,0.010252296924591064,0.06300758570432663,0.0,0.0,4
rule_based_recovery,clean,2,0.0,-3.0,1.0,0.0008043146201667771,50,0.010252296924591064,0.06300758570432663,0.0,0.0,4
rule_based,clean,2,0.0,-7.0,1.0,0.0005913578669346889,50,0.017976390197873116,0.11088161170482635,0.0,0.0,5
rule_based_recovery,clean,2,0.0,-7.0,1.0,0.0005913578669346889,50,0.017976390197873116,0.11088161170482635,0.0,0.0,5
rule_based,clean,2,0.0,-7.0,1.0,0.0005767277597189724,50,0.019111288711428642,0.11787694692611694,0.0,0.0,6
rule_based_recovery,clean,2,0.0,-7.0,1.0,0.0005767277597189724,50,0.019111288711428642,0.11787694692611694,0.0,0.0,6
rule_based,clean,2,0.0,-5.0,1.0,0.000849998156731445,50,0.013524873182177544,0.08335454016923904,0.0,0.0,7
rule_based_recovery,clean,2,0.0,-5.0,1.0,0.000849998156731445,50,0.013524873182177544,0.08335454016923904,0.0,0.0,7
rule_based,clean,2,0.0,-6.0,1.0,0.0006739107809170875,50,0.01751544512808323,0.10571766644716263,0.0,0.0,8
rule_based_recovery,clean,2,0.0,-6.0,1.0,0.0006739107809170875,50,0.01751544512808323,0.10571766644716263,0.0,0.0,8
rule_based,clean,2,0.0,-3.0,1.0,0.0008573577233464407,50,0.009025567211210728,0.056554004549980164,0.0,0.0,9
rule_based_recovery,clean,2,0.0,-3.0,1.0,0.0008573577233464407,50,0.009025567211210728,0.056554004549980164,0.0,0.0,9
sac_her,clean,2,0.0,-2.0,1.0,0.02559345649964961,50,0.0429915152490139,0.9494053721427917,1.0,0.0,0
sac_her_recovery,clean,2,0.0,-5.0,1.0,0.025386914864611056,50,0.03702184185385704,0.1905391365289688,1.0,1.0,0
sac_her,clean,2,0.0,-3.0,1.0,0.02089200922447872,50,0.050041187554597855,0.12565459311008453,0.0,0.0,1
sac_her_recovery,clean,2,0.0,-5.0,1.0,0.0006210221637960522,50,0.03494453430175781,0.10195198655128479,0.0,1.0,1
sac_her,clean,2,0.0,-1.0,1.0,0.015301251278757037,50,0.033463895320892334,0.3845175802707672,0.0,0.0,2
sac_her_recovery,clean,2,0.0,-1.0,1.0,0.01302880278783241,50,0.1368313580751419,0.34868374466896057,0.0,1.0,2
sac_her,clean,2,0.0,-2.0,1.0,0.007822429258275119,50,0.03889875486493111,0.836874783039093,1.0,0.0,3
sac_her_recovery,clean,2,0.0,-5.0,1.0,0.008454806233714458,50,0.038866594433784485,0.12625452876091003,1.0,1.0,3
sac_her,clean,2,0.0,-1.0,1.0,0.020856127545501393,50,0.04364020377397537,0.26429909467697144,0.0,0.0,4
sac_her_recovery,clean,2,0.0,-2.0,1.0,0.0008016026889703584,50,0.03186047449707985,0.0687938779592514,0.0,1.0,4
sac_her,clean,2,0.0,-2.0,1.0,0.013888792278288509,50,0.045267608016729355,0.3435918390750885,1.0,0.0,5
sac_her_recovery,clean,2,0.0,-3.0,1.0,0.013863486406421502,50,0.09483037889003754,0.30938172340393066,1.0,1.0,5
sac_her,clean,2,0.0,-3.0,1.0,0.01188620398828385,50,0.03642120957374573,0.45050808787345886,1.0,0.0,6
sac_her_recovery,clean,2,0.0,-3.0,1.0,0.011796261650851172,50,0.16737587749958038,0.40276986360549927,1.0,1.0,6
sac_her,clean,2,0.0,-2.0,1.0,0.014586134835289668,50,0.051667023450136185,0.4522431194782257,1.0,0.0,7
sac_her_recovery,clean,2,0.0,-4.0,1.0,0.012429292911174018,50,0.20592087507247925,0.35265791416168213,1.0,1.0,7
sac_her,clean,2,0.0,-2.0,1.0,0.02936471197932189,50,0.053549181669950485,0.22407479584217072,1.0,0.0,8
