method,condition,seed,attack_level,timestep,reward,distance_to_goal,is_success,action_norm,intended_action_norm,safety_violation,recovery_triggered,episode_idx
random,clean,0,0.0,36,-1.0,0.16496105893499605,0.0,0.8392035365104675,0.8392035365104675,0.0,0.0,0
random,clean,0,0.0,37,-1.0,0.17387549434889701,0.0,1.131770372390747,1.131770372390747,0.0,0.0,0
random,clean,0,0.0,38,-1.0,0.1702780387279245,0.0,0.4367692768573761,0.4367692768573761,0.0,0.0,0
random,clean,0,0.0,39,-1.0,0.17637262238134976,0.0,1.1869450807571411,1.1869450807571411,0.0,0.0,0
random,clean,0,0.0,40,-1.0,0.17449985023579778,0.0,0.9945642352104187,0.9945642352104187,0.0,0.0,0
random,clean,0,0.0,41,-1.0,0.17160309448480038,0.0,0.41070783138275146,0.41070783138275146,0.0,0.0,0
random,clean,0,0.0,42,-1.0,0.18866084521012821,0.0,1.177290678024292,1.177290678024292,0.0,0.0,0
random,clean,0,0.0,43,-1.0,0.169577733276744,0.0,1.187210202217102,1.187210202217102,0.0,0.0,0
random,clean,0,0.0,44,-1.0,0.18036125131543732,0.0,1.2777867317199707,1.2777867317199707,0.0,0.0,0
random,clean,0,0.0,45,-1.0,0.16889983119230262,0.0,1.1075026988983154,1.1075026988983154,0.0,0.0,0
random,clean,0,0.0,46,-1.0,0.1729948556572544,0.0,0.9879629015922546,0.9879629015922546,0.0,0.0,0
random,clean,0,0.0,47,-1.0,0.16749162062373818,0.0,0.8458012938499451,0.8458012938499451,0.0,0.0,0
random,clean,0,0.0,48,-1.0,0.16780854497888403,0.0,1.2512140274047852,1.2512140274047852,0.0,0.0,0
random,clean,0,0.0,49,-1.0,0.15243576963224684,0.0,1.1478922367095947,1.1478922367095947,0.0,0.0,0
random_recovery,clean,0,0.0,0,-1.0,0.16059670545663093,0.0,1.0138071775436401,1.0138071775436401,0.0,0.0,0
random_recovery,clean,0,0.0,1,-1.0,0.13621410924792748,0.0,0.8029836416244507,1.4717820882797241,0.0,1.0,0
random_recovery,clean,0,0.0,2,-1.0,0.11302673412164212,0.0,0.6810705065727234,0.9617614150047302,0.0,1.0,0
random_recovery,clean,0,0.0,3,-1.0,0.09401680610552576,0.0,0.5651337504386902,1.1370892524719238,0.0,1.0,0
random_recovery,clean,0,0.0,4,-1.0,0.0781714145316955,0.0,0.47008395195007324,0.8721738457679749,0.0,1.0,0
random_recovery,clean,0,0.0,5,-1.0,0.06498883646714346,0.0,0.39085713028907776,1.0148725509643555,0.0,1.0,0
random_recovery,clean,0,0.0,6,-1.0,0.05401865535274411,0.0,0.3249441087245941,0.9475868344306946,0.0,1.0,0
random_recovery,clean,0,0.0,7,-0.0,0.0448894460464674,1.0,0.27009326219558716,1.0812623500823975,0.0,1.0,0
random_recovery,clean,0,0.0,8,-0.0,0.03729192944586622,1.0,0.22444729506969452,1.377150297164917,0.0,1.0,0
random_recovery,clean,0,0.0,9,-0.0,0.030968943393880375,1.0,0.1864597201347351,0.8152683973312378,0.0,1.0,0
random_recovery,clean,0,0.0,10,-0.0,0.026826493354574873,1.0,0.15484486520290375,0.9702234864234924,0.0,1.0,0
random_recovery,clean,0,0.0,11,-0.0,0.02623823916867173,1.0,0.134132519364357,1.3209211826324463,0.0,1.0,0
random_recovery,clean,0,0.0,12,-0.0,0.025640200696600186,1.0,0.1311911940574646,1.2435693740844727,0.0,1.0,0
random_recovery,clean,0,0.0,13,-0.0,0.025106814362441405,1.0,0.12820112705230713,1.5587966442108154,0.0,1.0,0
random_recovery,clean,0,0.0,14,-0.0,0.024652692991497048,1.0,0.12553411722183228,1.4348764419555664,0.0,1.0,0
random_recovery,clean,0,0.0,15,-0.0,0.024270765512358558,1.0,0.12326359748840332,0.9492490291595459,0.0,1.0,0
random_recovery,clean,0,0.0,16,-0.0,0.023950590294187866,1.0,0.12135391682386398,1.390292763710022,0.0,1.0,0
random_recovery,clean,0,0.0,17,-0.0,0.023682279140834595,1.0,0.11975296586751938,1.2054083347320557,0.0,1.0,0
random_recovery,clean,0,0.0,18,-0.0,0.023457057462179052,1.0,0.11841141432523727,1.5350431203842163,0.0,1.0,0
random_recovery,clean,0,0.0,19,-0.0,0.023267345266203457,1.0,0.11728529632091522,1.0367004871368408,0.0,1.0,0
random_recovery,clean,0,0.0,20,-0.0,0.023106722422760743,1.0,0.11633680015802383,1.0080901384353638,0.0,1.0,0
random_recovery,clean,0,0.0,21,-0.0,0.022969946294966043,1.0,0.11553367227315903,0.670874297618866,0.0,1.0,0
random_recovery,clean,0,0.0,22,-0.0,0.02285282795932426,1.0,0.11484988033771515,1.1743075847625732,0.0,1.0,0
random_recovery,clean,0,0.0,23,-0.0,0.022752118613404506,1.0,0.1142641007900238,0.8335860371589661,0.0,1.0,0
random_recovery,clean,0,0.0,24,-0.0,0.028805028199000583,1.0,0.3696364760398865,0.3696364760398865,0.0,0.0,0
random_recovery,clean,0,0.0,25,-0.0,0.024982808062660185,1.0,0.14402520656585693,0.6315997242927551,0.0,1.0,0
random_recovery,clean,0,0.0,26,-0.0,0.02305925741432779,1.0,0.1249140202999115,1.3057634830474854,0.0,1.0,0
random_recovery,clean,0,0.0,27,-0.0,0.023130278874068672,1.0,0.11529634892940521,1.2061747312545776,0.0,1.0,0
random_recovery,clean,0,0.0,28,-0.0,0.023065398975745117,1.0,0.1156514436006546,0.9845390915870667,0.0,1.0,0
random_recovery,clean,0,0.0,29,-0.0,0.02298182153393328,1.0,0.1153269112110138,0.883327305316925,0.0,1.0,0
random_recovery,clean,0,0.0,30,-0.0,0.0229011191797356,1.0,0.11490900814533234,1.0305448770523071,0.0,1.0,0
random_recovery,clean,0,0.0,31,-0.0,0.02282716293198026,1.0,0.11450561136007309,1.2152127027511597,0.0,1.0,0
random_recovery,clean,0,0.0,32,-0.0,0.023020283908571224,1.0,0.4046270251274109,0.4046270251274109,0.0,0.0,0
random_recovery,clean,0,0.0,33,-0.0,0.02301135483775092,1.0,0.11510146409273148,1.438807487487793,0.0,1.0,0
random_recovery,clean,0,0.0,34,-0.0,0.02293808545276564,1.0,0.11505676060914993,0.8930107355117798,0.0,1.0,0
random_recovery,clean,0,0.0,35,-0.0,0.02285851588495215,1.0,0.11469043046236038,0.9794043898582458,0.0,1.0,0
