method,condition,seed,attack_level,timestep,reward,distance_to_goal,is_success,action_norm,intended_action_norm,safety_violation,recovery_triggered,episode_idx
sac_her,action_delay,0,0.0,26,-1.0,0.16991563378214372,0.0,0.0,1.6169567108154297,0.0,0.0,1
sac_her,action_delay,0,0.0,27,-1.0,0.16983271336299097,0.0,0.0,1.6167114973068237,0.0,0.0,1
sac_her,action_delay,0,0.0,28,-1.0,0.1697497999081848,0.0,0.0,1.6164655685424805,0.0,0.0,1
sac_her,action_delay,0,0.0,29,-1.0,0.16966689344509917,0.0,0.0,1.6162188053131104,0.0,0.0,1
sac_her,action_delay,0,0.0,30,-1.0,0.1695839941137822,0.0,0.0,1.6159719228744507,0.0,0.0,1
sac_her,action_delay,0,0.0,31,-1.0,0.16950110213637096,0.0,0.0,1.615723729133606,0.0,0.0,1
sac_her,action_delay,0,0.0,32,-1.0,0.16941821779826338,0.0,0.0,1.6154747009277344,0.0,0.0,1
sac_her,action_delay,0,0.0,33,-1.0,0.16933534142991286,0.0,0.0,1.6152255535125732,0.0,0.0,1
sac_her,action_delay,0,0.0,34,-1.0,0.1692524733956758,0.0,0.0,1.614975094795227,0.0,0.0,1
sac_her,action_delay,0,0.0,35,-1.0,0.16916961408541906,0.0,0.0,1.6147234439849854,0.0,0.0,1
sac_her,action_delay,0,0.0,36,-1.0,0.1690867639094684,0.0,0.0,1.6144715547561646,0.0,0.0,1
sac_her,action_delay,0,0.0,37,-1.0,0.16900392328920985,0.0,0.0,1.614218831062317,0.0,0.0,1
sac_her,action_delay,0,0.0,38,-1.0,0.16892109265819108,0.0,0.0,1.6139651536941528,0.0,0.0,1
sac_her,action_delay,0,0.0,39,-1.0,0.16883827245625832,0.0,0.0,1.6137107610702515,0.0,0.0,1
sac_her,action_delay,0,0.0,40,-1.0,0.16875546312980735,0.0,0.0,1.6134556531906128,0.0,0.0,1
sac_her,action_delay,0,0.0,41,-1.0,0.1686726651277197,0.0,0.0,1.6131998300552368,0.0,0.0,1
sac_her,action_delay,0,0.0,42,-1.0,0.16858987890292396,0.0,0.0,1.6129430532455444,0.0,0.0,1
sac_her,action_delay,0,0.0,43,-1.0,0.16850710490985807,0.0,0.0,1.6126983165740967,0.0,0.0,1
sac_her,action_delay,0,0.0,44,-1.0,0.16842434360359257,0.0,0.0,1.6124604940414429,0.0,0.0,1
sac_her,action_delay,0,0.0,45,-1.0,0.1683415954409978,0.0,0.0,1.6122223138809204,0.0,0.0,1
sac_her,action_delay,0,0.0,46,-1.0,0.16825886087820194,0.0,0.0,1.611982822418213,0.0,0.0,1
sac_her,action_delay,0,0.0,47,-1.0,0.16817614037269907,0.0,0.0,1.6117430925369263,0.0,0.0,1
sac_her,action_delay,0,0.0,48,-1.0,0.16809343438088648,0.0,0.0,1.6115025281906128,0.0,0.0,1
sac_her,action_delay,0,0.0,49,-1.0,0.16801074336107993,0.0,0.0,1.6112607717514038,0.0,0.0,1
sac_her_recovery,action_delay,0,0.0,0,-1.0,0.17215055448403124,0.0,0.0,1.625768780708313,0.0,0.0,1
sac_her_recovery,action_delay,0,0.0,1,-1.0,0.17204366329433177,0.0,0.0,1.6230378150939941,0.0,0.0,1
sac_her_recovery,action_delay,0,0.0,2,-1.0,0.1719449708782339,0.0,0.0,1.6227298974990845,0.0,0.0,1
sac_her_recovery,action_delay,0,0.0,3,-1.0,0.17185080648021095,0.0,0.0,1.622464895248413,0.0,0.0,1
sac_her_recovery,action_delay,0,0.0,4,-1.0,0.1717600120870173,0.0,0.0,1.6222102642059326,0.0,0.0,1
sac_her_recovery,action_delay,0,0.0,5,-1.0,0.17167153821187744,0.0,0.0,1.6219645738601685,0.0,0.0,1
sac_her_recovery,action_delay,0,0.0,6,-1.0,0.17158467579912443,0.0,0.0,1.621724009513855,0.0,0.0,1
sac_her_recovery,action_delay,0,0.0,7,-1.0,0.17149893443863037,0.0,0.0,1.6214865446090698,0.0,0.0,1
sac_her_recovery,action_delay,0,0.0,8,-1.0,0.17141397882925474,0.0,0.0,1.6212503910064697,0.0,0.0,1
sac_her_recovery,action_delay,0,0.0,9,-1.0,0.17132957856026426,0.0,0.0,1.6210155487060547,0.0,0.0,1
sac_her_recovery,action_delay,0,0.0,10,-1.0,0.17124557413048444,0.0,0.0,1.6207809448242188,0.0,0.0,1
sac_her_recovery,action_delay,0,0.0,11,-1.0,0.17116185409509652,0.0,0.0,1.6205458641052246,0.0,0.0,1
sac_her_recovery,action_delay,0,0.0,12,-1.0,0.17107833987566853,0.0,0.0,1.620310664176941,0.0,0.0,1
sac_her_recovery,action_delay,0,0.0,13,-1.0,0.17099497550759052,0.0,0.0,1.6200753450393677,0.0,0.0,1
sac_her_recovery,action_delay,0,0.0,14,-1.0,0.17091172090260373,0.0,0.0,1.6198393106460571,0.0,0.0,1
sac_her_recovery,action_delay,0,0.0,15,-1.0,0.17082854714262788,0.0,0.0,1.6196027994155884,0.0,0.0,1
sac_her_recovery,action_delay,0,0.0,16,-1.0,0.17074543327598213,0.0,0.0,1.6193658113479614,0.0,0.0,1
sac_her_recovery,action_delay,0,0.0,17,-1.0,0.1706623640806039,0.0,0.0,1.6191282272338867,0.0,0.0,1
sac_her_recovery,action_delay,0,0.0,18,-1.0,0.1705793284825694,0.0,0.0,1.6188899278640747,0.0,0.0,1
sac_her_recovery,action_delay,0,0.0,19,-1.0,0.17049631843553772,0.0,0.0,1.6186505556106567,0.0,0.0,1
sac_her_recovery,action_delay,0,0.0,20,-1.0,0.17041332810673515,0.0,0.0,1.6184107065200806,0.0,0.0,1
sac_her_recovery,action_delay,0,0.0,21,-1.0,0.17033035329493526,0.0,0.0,1.618170142173767,0.0,0.0,1
sac_her_recovery,action_delay,0,0.0,22,-1.0,0.17024739100237055,0.0,0.0,1.6179287433624268,0.0,0.0,1
sac_her_recovery,action_delay,0,0.0,23,-1.0,0.17016443912117338,0.0,0.0,1.6176868677139282,0.0,0.0,1
sac_her_recovery,action_delay,0,0.0,24,-1.0,0.17008149620197308,0.0,0.0,1.6174440383911133,0.0,0.0,1
sac_her_recovery,action_delay,0,0.0,25,-1.0,0.16999856128695418,0.0,0.0,1.617200493812561,0.0,0.0,1
sac_her_recovery,action_delay,0,0.0,26,-1.0,0.16991563378214372,0.0,0.0,1.6169567108154297,0.0,0.0,1
sac_her_recovery,action_delay,0,0.0,27,-1.0,0.16983271336299097,0.0,0.0,1.6167114973068237,0.0,0.0,1
sac_her_recovery,action_delay,0,0.0,28,-1.0,0.1697497999081848,0.0,0.0,1.6164655685424805,0.0,0.0,1
sac_her_recovery,action_delay,0,0.0,29,-1.0,0.16966689344509917,0.0,0.0,1.6162188053131104,0.0,0.0,1
sac_her_recovery,action_delay,0,0.0,30,-1.0,0.1695839941137822,0.0,0.0,1.6159719228744507,0.0,0.0,1
sac_her_recovery,action_delay,0,0.0,31,-1.0,0.16950110213637096,0.0,0.0,1.615723729133606,0.0,0.0,1
sac_her_recovery,action_delay,0,0.0,32,-1.0,0.16941821779826338,0.0,0.0,1.6154747009277344,0.0,0.0,1
sac_her_recovery,action_delay,0,0.0,33,-1.0,0.16933534142991286,0.0,0.0,1.6152255535125732,0.0,0.0,1
sac_her_recovery,action_delay,0,0.0,34,-1.0,0.1692524733956758,0.0,0.0,1.614975094795227,0.0,0.0,1
sac_her_recovery,action_delay,0,0.0,35,-1.0,0.16916961408541906,0.0,0.0,1.6147234439849854,0.0,0.0,1
sac_her_recovery,action_delay,0,0.0,36,-1.0,0.1690867639094684,0.0,0.0,1.6144715547561646,0.0,0.0,1
sac_her_recovery,action_delay,0,0.0,37,-1.0,0.16900392328920985,0.0,0.0,1.614218831062317,0.0,0.0,1
sac_her_recovery,action_delay,0,0.0,38,-1.0,0.16892109265819108,0.0,0.0,1.6139651536941528,0.0,0.0,1
sac_her_recovery,action_delay,0,0.0,39,-1.0,0.16883827245625832,0.0,0.0,1.6137107610702515,0.0,0.0,1
sac_her_recovery,action_delay,0,0.0,40,-1.0,0.16875546312980735,0.0,0.0,1.6134556531906128,0.0,0.0,1
sac_her_recovery,action_delay,0,0.0,41,-1.0,0.1686726651277197,0.0,0.0,1.6131998300552368,0.0,0.0,1
sac_her_recovery,action_delay,0,0.0,42,-1.0,0.16858987890292396,0.0,0.0,1.6129430532455444,0.0,0.0,1
sac_her_recovery,action_delay,0,0.0,43,-1.0,0.16850710490985807,0.0,0.0,1.6126983165740967,0.0,0.0,1
sac_her_recovery,action_delay,0,0.0,44,-1.0,0.16842434360359257,0.0,0.0,1.6124604940414429,0.0,0.0,1
sac_her_recovery,action_delay,0,0.0,45,-1.0,0.1683415954409978,0.0,0.0,1.6122223138809204,0.0,0.0,1
sac_her_recovery,action_delay,0,0.0,46,-1.0,0.16825886087820194,0.0,0.0,1.611982822418213,0.0,0.0,1
sac_her_recovery,action_delay,0,0.0,47,-1.0,0.16817614037269907,0.0,0.0,1.6117430925369263,0.0,0.0,1
sac_her_recovery,action_delay,0,0.0,48,-1.0,0.16809343438088648,0.0,0.0,1.6115025281906128,0.0,0.0,1
sac_her_recovery,action_delay,0,0.0,49,-1.0,0.16801074336107993,0.0,0.0,1.6112607717514038,0.0,0.0,1
sac_her,action_delay,0,0.0,0,-1.0,0.13300062851193667,0.0,0.0,1.6916266679763794,0.0,0.0,2
sac_her,action_delay,0,0.0,1,-1.0,0.13313399384375216,0.0,0.0,1.692399263381958,0.0,0.0,2
sac_her,action_delay,0,0.0,2,-1.0,0.1332574176009144,0.0,0.0,1.6924647092819214,0.0,0.0,2
sac_her,action_delay,0,0.0,3,-1.0,0.13337543393283108,0.0,0.0,1.6925314664840698,0.0,0.0,2
sac_her,action_delay,0,0.0,4,-1.0,0.13348934649940075,0.0,0.0,1.6925947666168213,0.0,0.0,2
sac_her,action_delay,0,0.0,5,-1.0,0.13360041226296027,0.0,0.0,1.6926510334014893,0.0,0.0,2
sac_her,action_delay,0,0.0,6,-1.0,0.13370949863032539,0.0,0.0,1.6926977634429932,0.0,0.0,2
sac_her,action_delay,0,0.0,7,-1.0,0.13381722158535472,0.0,0.0,1.6927434206008911,0.0,0.0,2
sac_her,action_delay,0,0.0,8,-1.0,0.1339240130492869,0.0,0.0,1.6927883625030518,0.0,0.0,2
sac_her,action_delay,0,0.0,9,-1.0,0.13403017713457405,0.0,0.0,1.6928328275680542,0.0,0.0,2
sac_her,action_delay,0,0.0,10,-1.0,0.1341359291905905,0.0,0.0,1.6928762197494507,0.0,0.0,2
sac_her,action_delay,0,0.0,11,-1.0,0.13424142282443394,0.0,0.0,1.6929200887680054,0.0,0.0,2
sac_her,action_delay,0,0.0,12,-1.0,0.13434676838514448,0.0,0.0,1.6929633617401123,0.0,0.0,2
sac_her,action_delay,0,0.0,13,-1.0,0.1344520457164482,0.0,0.0,1.6930062770843506,0.0,0.0,2
sac_her,action_delay,0,0.0,14,-1.0,0.13455731287842118,0.0,0.0,1.6930491924285889,0.0,0.0,2
sac_her,action_delay,0,0.0,15,-1.0,0.1346626123034967,0.0,0.0,1.6930919885635376,0.0,0.0,2
sac_her,action_delay,0,0.0,16,-1.0,0.13476797511276492,0.0,0.0,1.6931344270706177,0.0,0.0,2
sac_her,action_delay,0,0.0,17,-1.0,0.1348734241890128,0.0,0.0,1.6931768655776978,0.0,0.0,2
sac_her,action_delay,0,0.0,18,-1.0,0.13497897638492062,0.0,0.0,1.6932191848754883,0.0,0.0,2
sac_her,action_delay,0,0.0,19,-1.0,0.13508464411681056,0.0,0.0,1.6932615041732788,0.0,0.0,2
sac_her,action_delay,0,0.0,20,-1.0,0.13519043652985746,0.0,0.0,1.6933037042617798,0.0,0.0,2
sac_her,action_delay,0,0.0,21,-1.0,0.13529636034674378,0.0,0.0,1.6933457851409912,0.0,0.0,2
sac_her,action_delay,0,0.0,22,-1.0,0.1354024204938652,0.0,0.0,1.6933879852294922,0.0,0.0,2
sac_her,action_delay,0,0.0,23,-1.0,0.13550862056337187,0.0,0.0,1.6934298276901245,0.0,0.0,2
sac_her,action_delay,0,0.0,24,-1.0,0.13561496315549015,0.0,0.0,1.6934713125228882,0.0,0.0,2
sac_her,action_delay,0,0.0,25,-1.0,0.13572145013024853,0.0,0.0,1.69351327419281,0.0,0.0,2
sac_her,action_delay,0,0.0,26,-1.0,0.1358280827968612,0.0,0.0,1.6935548782348633,0.0,0.0,2
sac_her,action_delay,0,0.0,27,-1.0,0.1359348620544719,0.0,0.0,1.6935967206954956,0.0,0.0,2
sac_her,action_delay,0,0.0,28,-1.0,0.13604178849476684,0.0,0.0,1.6936380863189697,0.0,0.0,2
sac_her,action_delay,0,0.0,29,-1.0,0.13614886248146751,0.0,0.0,1.6936795711517334,0.0,0.0,2
sac_her,action_delay,0,0.0,30,-1.0,0.136256084207051,0.0,0.0,1.6937209367752075,0.0,0.0,2
sac_her,action_delay,0,0.0,31,-1.0,0.1363634537371819,0.0,0.0,1.6937623023986816,0.0,0.0,2
sac_her,action_delay,0,0.0,32,-1.0,0.136470971041675,0.0,0.0,1.6938034296035767,0.0,0.0,2
sac_her,action_delay,0,0.0,33,-1.0,0.13657863601993975,0.0,0.0,1.6938446760177612,0.0,0.0,2
sac_her,action_delay,0,0.0,34,-1.0,0.1366864485186354,0.0,0.0,1.6938855648040771,0.0,0.0,2
sac_her,action_delay,0,0.0,35,-1.0,0.13679440834490167,0.0,0.0,1.693926453590393,0.0,0.0,2
sac_her,action_delay,0,0.0,36,-1.0,0.1369025152755792,0.0,0.0,1.6939671039581299,0.0,0.0,2
sac_her,action_delay,0,0.0,37,-1.0,0.13701076906721715,0.0,0.0,1.6940077543258667,0.0,0.0,2
sac_her,action_delay,0,0.0,38,-1.0,0.1371191694590561,0.0,0.0,1.694048523902893,0.0,0.0,2
sac_her,action_delay,0,0.0,39,-1.0,0.1372277161789601,0.0,0.0,1.6940890550613403,0.0,0.0,2
sac_her,action_delay,0,0.0,40,-1.0,0.1373364089452933,0.0,0.0,1.6941295862197876,0.0,0.0,2
sac_her,action_delay,0,0.0,41,-1.0,0.13744524747066983,0.0,0.0,1.6941699981689453,0.0,0.0,2
sac_her,action_delay,0,0.0,42,-1.0,0.1375542314622235,0.0,0.0,1.6942102909088135,0.0,0.0,2
sac_her,action_delay,0,0.0,43,-1.0,0.1376633606238515,0.0,0.0,1.6942503452301025,0.0,0.0,2
sac_her,action_delay,0,0.0,44,-1.0,0.13777263465732995,0.0,0.0,1.6942906379699707,0.0,0.0,2
sac_her,action_delay,0,0.0,45,-1.0,0.1378820532621501,0.0,0.0,1.6943305730819702,0.0,0.0,2
sac_her,action_delay,0,0.0,46,-1.0,0.13799161613726751,0.0,0.0,1.6943703889846802,0.0,0.0,2
sac_her,action_delay,0,0.0,47,-1.0,0.13810132298021702,0.0,0.0,1.6944103240966797,0.0,0.0,2
sac_her,action_delay,0,0.0,48,-1.0,0.13821117348865997,0.0,0.0,1.6944500207901,0.0,0.0,2
sac_her,action_delay,0,0.0,49,-1.0,0.1383211673588929,0.0,0.0,1.6944894790649414,0.0,0.0,2
sac_her_recovery,action_delay,0,0.0,0,-1.0,0.13300062851193667,0.0,0.0,1.6916266679763794,0.0,0.0,2
sac_her_recovery,action_delay,0,0.0,1,-1.0,0.13313399384375216,0.0,0.0,1.692399263381958,0.0,0.0,2
sac_her_recovery,action_delay,0,0.0,2,-1.0,0.1332574176009144,0.0,0.0,1.6924647092819214,0.0,0.0,2
sac_her_recovery,action_delay,0,0.0,3,-1.0,0.13337543393283108,0.0,0.0,1.6925314664840698,0.0,0.0,2
sac_her_recovery,action_delay,0,0.0,4,-1.0,0.13348934649940075,0.0,0.0,1.6925947666168213,0.0,0.0,2
sac_her_recovery,action_delay,0,0.0,5,-1.0,0.11320131480825106,0.0,0.6674468517303467,1.6926510334014893,0.0,1.0,2
sac_her_recovery,action_delay,0,0.0,6,-1.0,0.09099683598344785,0.0,0.6674468517303467,1.6394739151000977,0.0,0.0,2
sac_her_recovery,action_delay,0,0.0,7,-1.0,0.06901989208982862,0.0,0.6674468517303467,1.5641498565673828,0.0,0.0,2
sac_her_recovery,action_delay,0,0.0,8,-0.0,0.04701740471436323,1.0,0.6674468517303467,1.408618450164795,0.0,0.0,2
sac_her_recovery,action_delay,0,0.0,9,-0.0,0.025017974980188987,1.0,0.6674468517303467,1.056307315826416,0.0,0.0,2
sac_her_recovery,action_delay,0,0.0,10,-0.0,0.0030546211526189236,1.0,0.6674468517303467,0.5938698649406433,0.0,0.0,2
sac_her_recovery,action_delay,0,0.0,11,-0.0,0.019005892024953404,1.0,0.6674468517303467,0.5296198725700378,0.0,0.0,2
sac_her_recovery,action_delay,0,0.0,12,-0.0,0.04100971212424728,1.0,0.6674468517303467,0.8369854688644409,0.0,0.0,2
sac_her_recovery,action_delay,0,0.0,13,-1.0,0.061661944904575716,0.0,0.6674468517303467,1.2868478298187256,0.0,0.0,2
sac_her_recovery,action_delay,0,0.0,14,-1.0,0.08192190896942016,0.0,0.6674468517303467,1.5432974100112915,0.0,0.0,2
sac_her_recovery,action_delay,0,0.0,15,-1.0,0.0710300747147055,0.0,0.4096093475818634,1.7007367610931396,0.0,1.0,2
sac_her_recovery,action_delay,0,0.0,16,-1.0,0.05696401700621032,0.0,0.4096093475818634,1.5760383605957031,0.0,0.0,2
sac_her_recovery,action_delay,0,0.0,17,-0.0,0.043295592741552126,1.0,0.4096093475818634,1.4320710897445679,0.0,0.0,2
sac_her_recovery,action_delay,0,0.0,18,-0.0,0.029631670339823207,1.0,0.4096093475818634,1.224015235900879,0.0,0.0,2
sac_her_recovery,action_delay,0,0.0,19,-0.0,0.01601782784892006,1.0,0.4096093475818634,0.956581711769104,0.0,0.0,2
sac_her_recovery,action_delay,0,0.0,20,-0.0,0.0027250859606169097,1.0,0.4096093475818634,0.7214377522468567,0.0,0.0,2
sac_her_recovery,action_delay,0,0.0,21,-0.0,0.01137300902453845,1.0,0.4096093475818634,0.5363187193870544,0.0,0.0,2
sac_her_recovery,action_delay,0,0.0,22,-0.0,0.024932342299131615,1.0,0.4096093475818634,0.4926604926586151,0.0,0.0,2
sac_her_recovery,action_delay,0,0.0,23,-0.0,0.03852102893662892,1.0,0.4096093475818634,0.6730151772499084,0.0,0.0,2
sac_her_recovery,action_delay,0,0.0,24,-1.0,0.05211400515272095,0.0,0.4096093475818634,0.956409752368927,0.0,0.0,2
sac_her_recovery,action_delay,0,0.0,25,-0.0,0.04526236156798231,1.0,0.26057007908821106,1.233790397644043,0.0,1.0,2
sac_her_recovery,action_delay,0,0.0,26,-0.0,0.03649240895293286,1.0,0.26057007908821106,1.0451418161392212,0.0,0.0,2
sac_her_recovery,action_delay,0,0.0,27,-0.0,0.027951229983448594,1.0,0.26057007908821106,0.84940105676651,0.0,0.0,2
sac_her_recovery,action_delay,0,0.0,28,-0.0,0.019386815683290867,1.0,0.26057007908821106,0.6715402007102966,0.0,0.0,2
sac_her_recovery,action_delay,0,0.0,29,-0.0,0.010827961500078255,1.0,0.26057007908821106,0.5312680006027222,0.0,0.0,2
sac_her_recovery,action_delay,0,0.0,30,-0.0,0.002289405338844979,1.0,0.26057007908821106,0.4764504134654999,0.0,0.0,2
sac_her_recovery,action_delay,0,0.0,31,-0.0,0.006311878936853965,1.0,0.26057007908821106,0.5073245763778687,0.0,0.0,2
sac_her_recovery,action_delay,0,0.0,32,-0.0,0.014867649819824282,1.0,0.26057007908821106,0.599820077419281,0.0,0.0,2
sac_her_recovery,action_delay,0,0.0,33,-0.0,0.023428170744981103,1.0,0.26057007908821106,0.7358717322349548,0.0,0.0,2
sac_her_recovery,action_delay,0,0.0,34,-0.0,0.03198992722994258,1.0,0.26057007908821106,0.8960185647010803,0.0,0.0,2
sac_her_recovery,action_delay,0,0.0,35,-0.0,0.027725915179431147,1.0,0.15994971990585327,1.0885623693466187,0.0,1.0,2
sac_her_recovery,action_delay,0,0.0,36,-0.0,0.022256410530474835,1.0,0.15994971990585327,0.943466305732727,0.0,0.0,2
sac_her_recovery,action_delay,0,0.0,37,-0.0,0.016930420480935487,1.0,0.15994971990585327,0.8453436493873596,0.0,0.0,2
sac_her_recovery,action_delay,0,0.0,38,-0.0,0.011590097583666963,1.0,0.15994971990585327,0.7488411664962769,0.0,0.0,2
sac_her_recovery,action_delay,0,0.0,39,-0.0,0.006254367709919386,1.0,0.15994971990585327,0.6491774320602417,0.0,0.0,2
sac_her_recovery,action_delay,0,0.0,40,-0.0,0.0009573108036730705,1.0,0.15994971990585327,0.573771059513092,0.0,0.0,2
sac_her_recovery,action_delay,0,0.0,41,-0.0,0.004441545576858718,1.0,0.15994971990585327,0.5120910406112671,0.0,0.0,2
sac_her_recovery,action_delay,0,0.0,42,-0.0,0.009774999811304214,1.0,0.15994971990585327,0.4733268916606903,0.0,0.0,2
sac_her_recovery,action_delay,0,0.0,43,-0.0,0.015112605191974474,1.0,0.15994971990585327,0.4647086262702942,0.0,0.0,2
sac_her_recovery,action_delay,0,0.0,44,-0.0,0.02045125882225152,1.0,0.15994971990585327,0.49377885460853577,0.0,0.0,2
sac_her_recovery,action_delay,0,0.0,45,-0.0,0.017791604531272286,1.0,0.10225613415241241,0.5636135935783386,0.0,1.0,2
sac_her_recovery,action_delay,0,0.0,46,-0.0,0.014381948719220649,1.0,0.10225613415241241,0.5138106942176819,0.0,0.0,2
sac_her_recovery,action_delay,0,0.0,47,-0.0,0.011062445026857881,1.0,0.10225613415241241,0.4848581552505493,0.0,0.0,2
sac_her_recovery,action_delay,0,0.0,48,-0.0,0.007734869061173831,1.0,0.10225613415241241,0.47133496403694153,0.0,0.0,2
sac_her_recovery,action_delay,0,0.0,49,-0.0,0.00441216843853189,1.0,0.10225613415241241,0.47177591919898987,0.0,0.0,2
sac_her,action_delay,0,0.0,0,-1.0,0.17288493314980272,0.0,0.0,1.7739614248275757,0.0,0.0,3
sac_her,action_delay,0,0.0,1,-1.0,0.17299018514471434,0.0,0.0,1.7747321128845215,0.0,0.0,3
sac_her,action_delay,0,0.0,2,-1.0,0.17308764456106224,0.0,0.0,1.7747573852539062,0.0,0.0,3
sac_her,action_delay,0,0.0,3,-1.0,0.1731808884372673,0.0,0.0,1.7747936248779297,0.0,0.0,3
sac_her,action_delay,0,0.0,4,-1.0,0.17327087967761604,0.0,0.0,1.774827241897583,0.0,0.0,3
sac_her,action_delay,0,0.0,5,-1.0,0.17335858875589097,0.0,0.0,1.7748595476150513,0.0,0.0,3
sac_her,action_delay,0,0.0,6,-1.0,0.17344469480203864,0.0,0.0,1.7748908996582031,0.0,0.0,3
sac_her,action_delay,0,0.0,7,-1.0,0.17352968843392655,0.0,0.0,1.7749217748641968,0.0,0.0,3
sac_her,action_delay,0,0.0,8,-1.0,0.17361391916761995,0.0,0.0,1.7749520540237427,0.0,0.0,3
sac_her,action_delay,0,0.0,9,-1.0,0.17369763675801467,0.0,0.0,1.77498197555542,0.0,0.0,3
sac_her,action_delay,0,0.0,10,-1.0,0.17378102042982402,0.0,0.0,1.7750113010406494,0.0,0.0,3
sac_her,action_delay,0,0.0,11,-1.0,0.17386419952370077,0.0,0.0,1.7750405073165894,0.0,0.0,3
sac_her,action_delay,0,0.0,12,-1.0,0.17394726789124523,0.0,0.0,1.7750693559646606,0.0,0.0,3
sac_her,action_delay,0,0.0,13,-1.0,0.17403029402459427,0.0,0.0,1.7750979661941528,0.0,0.0,3
sac_her,action_delay,0,0.0,14,-1.0,0.17411332808433416,0.0,0.0,1.7751264572143555,0.0,0.0,3
sac_her,action_delay,0,0.0,15,-1.0,0.17419640695162092,0.0,0.0,1.775154709815979,0.0,0.0,3
sac_her,action_delay,0,0.0,16,-1.0,0.17427955781528431,0.0,0.0,1.7751824855804443,0.0,0.0,3
sac_her,action_delay,0,0.0,17,-1.0,0.1743628007564772,0.0,0.0,1.7752101421356201,0.0,0.0,3
sac_her,action_delay,0,0.0,18,-1.0,0.17444615062500973,0.0,0.0,1.775237798690796,0.0,0.0,3
sac_her,action_delay,0,0.0,19,-1.0,0.17452961840435732,0.0,0.0,1.7752653360366821,0.0,0.0,3
sac_her,action_delay,0,0.0,20,-1.0,0.17461321221720116,0.0,0.0,1.7752923965454102,0.0,0.0,3
sac_her,action_delay,0,0.0,21,-1.0,0.17469693806123354,0.0,0.0,1.7753194570541382,0.0,0.0,3
sac_her,action_delay,0,0.0,22,-1.0,0.17478080035483293,0.0,0.0,1.7753463983535767,0.0,0.0,3
sac_her,action_delay,0,0.0,23,-1.0,0.1748648023411174,0.0,0.0,1.7753729820251465,0.0,0.0,3
sac_her,action_delay,0,0.0,24,-1.0,0.17494894638821124,0.0,0.0,1.7753992080688477,0.0,0.0,3
sac_her,action_delay,0,0.0,25,-1.0,0.17503323421025796,0.0,0.0,1.775425672531128,0.0,0.0,3
sac_her,action_delay,0,0.0,26,-1.0,0.17511766703430962,0.0,0.0,1.7754517793655396,0.0,0.0,3
sac_her,action_delay,0,0.0,27,-1.0,0.17520224572451157,0.0,0.0,1.7754777669906616,0.0,0.0,3
sac_her,action_delay,0,0.0,28,-1.0,0.1752869708724616,0.0,0.0,1.775503396987915,0.0,0.0,3
sac_her,action_delay,0,0.0,29,-1.0,0.17537184286766822,0.0,0.0,1.775528907775879,0.0,0.0,3
sac_her,action_delay,0,0.0,30,-1.0,0.17545686194753976,0.0,0.0,1.7755544185638428,0.0,0.0,3
sac_her,action_delay,0,0.0,31,-1.0,0.17554202823684328,0.0,0.0,1.7755796909332275,0.0,0.0,3
sac_her,action_delay,0,0.0,32,-1.0,0.17562734177493952,0.0,0.0,1.775604486465454,0.0,0.0,3
sac_her,action_delay,0,0.0,33,-1.0,0.17571280253848512,0.0,0.0,1.7756295204162598,0.0,0.0,3
sac_her,action_delay,0,0.0,34,-1.0,0.17579841045702688,0.0,0.0,1.7756540775299072,0.0,0.0,3
sac_her,action_delay,0,0.0,35,-1.0,0.17588416542469645,0.0,0.0,1.7756786346435547,0.0,0.0,3
sac_her,action_delay,0,0.0,36,-1.0,0.17597006730827647,0.0,0.0,1.7757025957107544,0.0,0.0,3
sac_her,action_delay,0,0.0,37,-1.0,0.17605611595639245,0.0,0.0,1.7757266759872437,0.0,0.0,3
sac_her,action_delay,0,0.0,38,-1.0,0.176142311201822,0.0,0.0,1.7757505178451538,0.0,0.0,3
sac_her,action_delay,0,0.0,39,-1.0,0.17622865286697798,0.0,0.0,1.7757742404937744,0.0,0.0,3
sac_her,action_delay,0,0.0,40,-1.0,0.17631514076541263,0.0,0.0,1.775797724723816,0.0,0.0,3
sac_her,action_delay,0,0.0,41,-1.0,0.17640177470532528,0.0,0.0,1.7758208513259888,0.0,0.0,3
sac_her,action_delay,0,0.0,42,-1.0,0.1764885544896117,0.0,0.0,1.7758440971374512,0.0,0.0,3
sac_her,action_delay,0,0.0,43,-1.0,0.17657547991797512,0.0,0.0,1.775866985321045,0.0,0.0,3
sac_her,action_delay,0,0.0,44,-1.0,0.17666255078793544,0.0,0.0,1.7758896350860596,0.0,0.0,3
sac_her,action_delay,0,0.0,45,-1.0,0.1767497668945677,0.0,0.0,1.7759120464324951,0.0,0.0,3
sac_her,action_delay,0,0.0,46,-1.0,0.17683712803221152,0.0,0.0,1.7759343385696411,0.0,0.0,3
sac_her,action_delay,0,0.0,47,-1.0,0.1769246339935174,0.0,0.0,1.7759565114974976,0.0,0.0,3
sac_her,action_delay,0,0.0,48,-1.0,0.17701228457098261,0.0,0.0,1.775978446006775,0.0,0.0,3
sac_her,action_delay,0,0.0,49,-1.0,0.17710007955540227,0.0,0.0,1.775999903678894,0.0,0.0,3
sac_her_recovery,action_delay,0,0.0,0,-1.0,0.17288493314980272,0.0,0.0,1.7739614248275757,0.0,0.0,3
sac_her_recovery,action_delay,0,0.0,1,-1.0,0.17299018514471434,0.0,0.0,1.7747321128845215,0.0,0.0,3
