method,condition,seed,attack_level,total_reward,success,final_distance,episode_length,action_smoothness,action_magnitude,safety_violation,recovery_used,episode_idx
sac_plain_recovery,action_delay,2,0.0,-50.0,0.0,0.14685795843203675,50,0.0,0.0,0.0,0.0,1
sac_plain,action_delay,2,0.0,-50.0,0.0,0.11325526863352044,50,0.0,0.0,0.0,0.0,2
sac_plain_recovery,action_delay,2,0.0,-11.0,1.0,0.0038001978717515667,50,0.05174319073557854,0.25354358553886414,0.0,1.0,2
sac_plain,action_delay,2,0.0,-50.0,0.0,0.15098074188578048,50,0.0,0.0,0.0,0.0,3
sac_plain_recovery,action_delay,2,0.0,-50.0,0.0,0.15098074188578048,50,0.0,0.0,0.0,0.0,3
sac_plain,action_delay,2,0.0,-50.0,0.0,0.10329089865150064,50,0.0,0.0,0.0,0.0,4
sac_plain_recovery,action_delay,2,0.0,-10.0,1.0,0.003376235002473787,50,0.04895741492509842,0.23990610241889954,0.0,1.0,4
sac_plain,action_delay,2,0.0,-50.0,0.0,0.17956707728080504,50,0.0,0.0,0.0,0.0,5
sac_plain_recovery,action_delay,2,0.0,-15.0,1.0,0.0040185268013289395,50,0.07750558108091354,0.3799935281276703,0.0,1.0,5
sac_plain,action_delay,2,0.0,-50.0,0.0,0.19261062343070637,50,0.0,0.0,0.0,0.0,6
sac_plain_recovery,action_delay,2,0.0,-17.0,1.0,0.004449665281780522,50,0.08208615332841873,0.40245115756988525,0.0,1.0,6
sac_plain,action_delay,2,0.0,-50.0,0.0,0.13974911847350138,50,0.0,0.0,0.0,0.0,7
sac_plain_recovery,action_delay,2,0.0,-13.0,1.0,0.004448007644154151,50,0.06277596205472946,0.3076378107070923,0.0,1.0,7
sac_plain,action_delay,2,0.0,-50.0,0.0,0.16687684800048472,50,0.0,0.0,0.0,0.0,8
sac_plain_recovery,action_delay,2,0.0,-50.0,0.0,0.16687684800048472,50,0.0,0.0,0.0,0.0,8
sac_plain,action_delay,2,0.0,-50.0,0.0,0.09409738616874805,50,0.0,0.0,0.0,0.0,9
sac_plain_recovery,action_delay,2,0.0,-8.0,1.0,0.0031015557333663774,50,0.04293392226099968,0.21038484573364258,0.0,1.0,9
sac_plain,action_reverse,2,0.0,-50.0,0.0,1.6191880743875284,50,0.04803520813584328,1.9464572668075562,1.0,0.0,0
sac_plain_recovery,action_reverse,2,0.0,-17.0,1.0,0.025617249773893094,50,0.11679501086473465,0.5087672472000122,1.0,1.0,0
sac_plain,action_reverse,2,0.0,-50.0,0.0,1.3759745334985247,50,0.04678937420248985,1.8131506443023682,1.0,0.0,1
sac_plain_recovery,action_reverse,2,0.0,-16.0,1.0,0.0008001922970424613,50,0.11576027423143387,0.39902499318122864,1.0,1.0,1
sac_plain,action_reverse,2,0.0,-50.0,0.0,0.7035689805575228,50,0.03048841841518879,1.9480640888214111,1.0,0.0,2
sac_plain_recovery,action_reverse,2,0.0,-20.0,1.0,0.0031669900160227697,50,0.20450720191001892,0.4843636751174927,1.0,1.0,2
sac_plain,action_reverse,2,0.0,-50.0,0.0,1.5177094832803788,50,0.005850509740412235,1.9937824010849,1.0,0.0,3
sac_plain_recovery,action_reverse,2,0.0,-17.0,1.0,0.008656335157386171,50,0.11653359234333038,0.4687453508377075,1.0,1.0,3
sac_plain,action_reverse,2,0.0,-50.0,0.0,0.7918434585669695,50,0.023729776963591576,1.958069920539856,1.0,0.0,4
sac_plain_recovery,action_reverse,2,0.0,-14.0,1.0,0.000831239742125734,50,0.11195459961891174,0.3574620187282562,1.0,1.0,4
sac_plain,action_reverse,2,0.0,-50.0,0.0,1.3006104349774772,50,0.003702400950714946,1.9906446933746338,1.0,0.0,5
sac_plain_recovery,action_reverse,2,0.0,-28.0,1.0,0.04273651536994738,50,0.26234978437423706,0.6767069101333618,1.0,1.0,5
sac_plain,action_reverse,2,0.0,-50.0,0.0,1.3816959374618296,50,0.055204443633556366,1.7894765138626099,1.0,0.0,6
sac_plain_recovery,action_reverse,2,0.0,-21.0,1.0,0.002770990747072393,50,0.18172787129878998,0.5037437677383423,1.0,1.0,6
sac_plain,action_reverse,2,0.0,-50.0,0.0,0.7531343682635795,50,0.01788811758160591,1.9688435792922974,1.0,0.0,7
sac_plain_recovery,action_reverse,2,0.0,-15.0,1.0,0.0008806697578337169,50,0.11586970090866089,0.38780951499938965,1.0,1.0,7
sac_plain,action_reverse,2,0.0,-50.0,0.0,1.6565397573764915,50,0.04461406171321869,1.9569228887557983,1.0,0.0,8
sac_plain_recovery,action_reverse,2,0.0,-17.0,1.0,0.0007145727459869136,50,0.11493884027004242,0.4633869528770447,1.0,1.0,8
sac_plain,action_reverse,2,0.0,-50.0,0.0,0.7434667338112222,50,0.016370054334402084,1.9709855318069458,1.0,0.0,9
sac_plain_recovery,action_reverse,2,0.0,-15.0,1.0,0.000876804560245089,50,0.11435383558273315,0.37777790427207947,1.0,1.0,9
