method,condition,seed,attack_level,timestep,reward,distance_to_goal,is_success,action_norm,intended_action_norm,safety_violation,recovery_triggered
sac_plain_recovery,sensor_noise,0,0.01,14,-1.0,0.08891582769424922,0.0,1.3703324794769287,1.3703324794769287,0.0,0.0
sac_plain_recovery,sensor_noise,0,0.01,15,-1.0,0.07923333721594902,0.0,1.1489137411117554,1.1489137411117554,0.0,0.0
sac_plain_recovery,sensor_noise,0,0.01,16,-1.0,0.0913290661653197,0.0,0.9522702693939209,0.9522702693939209,0.0,0.0
sac_plain_recovery,sensor_noise,0,0.01,17,-1.0,0.09820237130181977,0.0,0.951773464679718,0.951773464679718,0.0,0.0
sac_plain_recovery,sensor_noise,0,0.01,18,-1.0,0.08522262004300882,0.0,1.0315876007080078,1.0315876007080078,0.0,0.0
sac_plain_recovery,sensor_noise,0,0.01,19,-1.0,0.07746454471428535,0.0,1.2874423265457153,1.2874423265457153,0.0,0.0
sac_plain_recovery,sensor_noise,0,0.01,20,-1.0,0.0924699296234029,0.0,1.2827609777450562,1.2827609777450562,0.0,0.0
sac_plain_recovery,sensor_noise,0,0.01,21,-1.0,0.08922358705967846,0.0,1.061579942703247,1.061579942703247,0.0,0.0
sac_plain_recovery,sensor_noise,0,0.01,22,-1.0,0.07321462546243948,0.0,1.2034801244735718,1.2034801244735718,0.0,0.0
sac_plain_recovery,sensor_noise,0,0.01,23,-1.0,0.07632597153316759,0.0,0.9311935901641846,0.9311935901641846,0.0,0.0
sac_plain_recovery,sensor_noise,0,0.01,24,-1.0,0.06722865897543993,0.0,0.935740053653717,0.935740053653717,0.0,0.0
sac_plain_recovery,sensor_noise,0,0.01,25,-1.0,0.08510538434180878,0.0,1.2748199701309204,1.2748199701309204,0.0,0.0
sac_plain_recovery,sensor_noise,0,0.01,26,-1.0,0.0805335986182555,0.0,1.243491291999817,1.243491291999817,0.0,0.0
sac_plain_recovery,sensor_noise,0,0.01,27,-1.0,0.09976705048660038,0.0,1.2480120658874512,1.2480120658874512,0.0,0.0
sac_plain_recovery,sensor_noise,0,0.01,28,-1.0,0.09188461862804156,0.0,1.208148717880249,1.208148717880249,0.0,0.0
sac_plain_recovery,sensor_noise,0,0.01,29,-1.0,0.07805475701524442,0.0,1.5538592338562012,1.5538592338562012,1.0,0.0
sac_plain_recovery,sensor_noise,0,0.01,30,-1.0,0.09647938380627842,0.0,1.3646714687347412,1.3646714687347412,0.0,0.0
sac_plain_recovery,sensor_noise,0,0.01,31,-1.0,0.08001101285636547,0.0,1.109316349029541,1.109316349029541,0.0,0.0
sac_plain_recovery,sensor_noise,0,0.01,32,-1.0,0.09881857676030666,0.0,1.1065136194229126,1.1065136194229126,0.0,0.0
sac_plain_recovery,sensor_noise,0,0.01,33,-1.0,0.08953088534626759,0.0,1.1011048555374146,1.1011048555374146,0.0,0.0
sac_plain_recovery,sensor_noise,0,0.01,34,-1.0,0.0821241830782269,0.0,1.1825157403945923,1.1825157403945923,0.0,0.0
sac_plain_recovery,sensor_noise,0,0.01,35,-1.0,0.09874630840927831,0.0,1.277358889579773,1.277358889579773,0.0,0.0
sac_plain_recovery,sensor_noise,0,0.01,36,-1.0,0.0773587299905565,0.0,1.3258472681045532,1.3258472681045532,0.0,0.0
sac_plain_recovery,sensor_noise,0,0.01,37,-1.0,0.09187192996683755,0.0,1.132770299911499,1.132770299911499,0.0,0.0
sac_plain_recovery,sensor_noise,0,0.01,38,-1.0,0.11820357009892218,0.0,1.2590036392211914,1.2590036392211914,0.0,0.0
sac_plain_recovery,sensor_noise,0,0.01,39,-1.0,0.10169559667590301,0.0,1.335801362991333,1.335801362991333,0.0,0.0
sac_plain_recovery,sensor_noise,0,0.01,40,-1.0,0.11104168843502688,0.0,1.340644121170044,1.340644121170044,0.0,0.0
